total reward
801.0,1
1431.0,1
1049.0,1
1431.0,1
1011.0,1
1331.0,1
1031.0,1
1231.0,1
1231.0,1
1356.0,1
1126.0,1
1213.0,1
1331.0,1
1031.0,1
1131.0,1
1226.0,1
947.0,1
1431.0,1
1331.0,1
1431.0,1
1556.0,1
1191.0,1
1331.0,1
1531.0,1
1656.0,1
1431.0,1
1331.0,1
1431.0,1
1326.0,1
1231.0,1
931.0,1
1456.0,1
1331.0,1
1331.0,1
1456.0,1
1431.0,1
1203.0,1
1556.0,1
1026.0,1
1331.0,1
1656.0,1
1131.0,1
1231.0,1
1456.0,1
1331.0,1
1205.0,1
1331.0,1
1431.0,1
1431.0,1
1271.0,1
1431.0,1
1203.0,1
1431.0,1
1131.0,1
1331.0,1
1431.0,1
1431.0,1
1305.0,1
1327.0,1
1126.0,1
1331.0,1
1531.0,1
887.0,1
1656.0,1
1431.0,1
1431.0,1
1456.0,1
1371.0,1
1576.0,1
901.0,1
1193.0,1
1267.0,1
1656.0,1
1121.0,1
1321.0,1
1656.0,1
1456.0,1
1226.0,1
1131.0,1
1281.0,1
1309.0,1
1331.0,1
1331.0,1
1456.0,1
1331.0,1
1656.0,1
811.0,1
1756.0,1
1226.0,1
1556.0,1
1656.0,1
1431.0,1
1431.0,1
1231.0,1
1069.0,1
1656.0,1
1331.0,1
1331.0,1
1217.0,1
1381.0,1
