best,average,min,species,neurons,links
1567.0,106.08,-898.0,1,44,315
2187.0,577.71,-729.0,1,44,315
1917.0,921.46,-608.0,1,44,315
2747.0,904.33,-517.0,1,44,315
2452.0,1052.43,-718.0,1,44,315
2289.0,1177.97,-652.0,1,45,316
2677.0,1291.21,-628.0,2,45,317
3041.0,1347.47,-128.0,3,44,315
3227.0,1245.66,-1063.0,3,46,318
3472.0,1517.86,-728.0,6,47,319
3732.0,2004.84,-331.0,7,47,319
3772.0,1402.39,-868.0,8,47,320
3312.0,1608.13,-313.0,10,46,319
3707.0,1662.11,-368.0,11,49,327
3957.0,1781.26,-593.0,11,46,319
3262.0,1578.76,-766.0,11,48,321
3547.0,1716.39,-443.0,11,49,326
3692.0,1672.13,-503.0,10,48,321
3692.0,1660.26,-436.0,10,48,323
3422.0,1888.08,-340.0,7,44,315
3292.0,1666.39,-648.0,9,47,320
3542.0,1794.24,-593.0,8,48,322
3716.0,1773.22,-672.0,8,48,321
3082.0,1506.04,-638.0,8,48,321
3187.0,1607.1,-416.0,8,47,320
3217.0,1669.71,-441.0,8,47,320
3462.0,1748.0,-558.0,8,47,320
3237.0,1617.31,-671.0,8,48,323
3497.0,1782.4,-538.0,8,49,322
3367.0,1777.96,-548.0,8,48,321
3517.0,1725.03,-778.0,8,49,322
3327.0,1700.55,-453.0,9,48,321
3442.0,1466.69,-663.0,9,47,321
3712.0,1820.57,-667.0,9,48,321
3342.0,1761.04,-458.0,9,48,321
3207.0,1568.54,-429.0,9,47,321
3247.0,1655.42,-598.0,9,49,328
3327.0,1744.27,-633.0,9,48,321
3582.0,1755.19,42.0,9,48,321
3217.0,1747.55,-673.0,9,48,321
3557.0,1704.51,-625.0,9,48,321
3377.0,1820.72,-883.0,9,49,322
3347.0,1741.43,-658.0,9,48,321
3202.0,1711.39,-583.0,9,47,322
3337.0,1874.47,42.0,9,50,329
3797.0,1639.66,-569.0,9,48,322
3797.0,1657.74,-528.0,8,48,322
3742.0,1800.6,-431.0,8,52,335
3412.0,1756.52,-558.0,8,48,322
