best,average,min,species,neurons,links
2171.0,311.58,-524.0,1,28,171
2018.0,502.07,-528.0,1,28,171
2250.0,652.54,-466.0,1,28,171
2160.0,919.82,-466.0,1,28,171
2430.0,862.48,-466.0,1,28,171
3060.0,976.36,-466.0,1,28,171
2770.0,1094.62,-70.0,1,28,171
2584.0,1148.56,-466.0,4,28,171
2815.0,1098.52,-466.0,8,29,173
2705.0,1058.31,-449.0,12,28,171
2655.0,1089.61,-501.0,11,28,171
2990.0,1312.53,-199.0,11,28,171
2715.0,1197.81,-245.0,11,30,173
2875.0,1331.17,-501.0,11,30,178
2725.0,1379.59,-466.0,11,32,182
2745.0,1228.2,-195.0,12,30,173
2750.0,1348.42,-295.0,12,32,182
2795.0,1413.16,-466.0,12,30,173
3030.0,1312.4,-501.0,13,30,173
2835.0,1332.62,-466.0,13,30,173
2990.0,1398.8,-501.0,11,30,175
2790.0,1467.64,-322.0,12,33,182
2449.0,1221.99,-268.0,12,33,182
2805.0,1333.45,-174.0,12,32,181
2875.0,1311.99,-466.0,11,32,181
2625.0,1386.13,-182.0,11,30,173
2720.0,1331.1,-501.0,11,29,173
2705.0,1447.95,-358.0,9,32,181
2585.0,1418.77,-482.0,10,33,183
2740.0,1421.36,-337.0,9,30,178
2785.0,1460.15,-166.0,9,32,181
2935.0,1316.17,-466.0,8,32,180
2700.0,1378.6,-501.0,8,32,175
2709.0,1457.89,91.0,8,30,179
2815.0,1417.74,-195.0,8,31,180
2715.0,1386.47,-208.0,8,32,182
2675.0,1386.02,-228.0,10,32,182
2479.0,1267.07,-466.0,9,33,184
2464.0,1316.95,-303.0,9,35,193
2789.0,1446.95,-357.0,9,32,174
2745.0,1431.32,-256.0,9,31,181
2770.0,1399.35,-405.0,9,32,183
2725.0,1417.68,-501.0,8,32,174
3145.0,1477.85,-186.0,8,32,174
2675.0,1337.14,-308.0,8,35,189
2760.0,1421.66,70.0,8,35,189
2635.0,1333.59,-337.0,8,35,190
2813.0,1429.34,-260.0,8,32,183
2805.0,1264.41,-63.0,8,35,190
