best,average,min,species,neurons,links
1213.0,198.63,-532.0,1,20,99
1358.0,496.11,-492.0,1,20,99
1488.0,689.01,-204.0,1,20,99
1958.0,848.12,18.0,1,20,99
1721.0,869.61,-399.0,1,20,99
1963.0,973.78,-200.0,1,20,99
2363.0,1102.24,73.0,1,20,99
2236.0,1132.65,23.0,1,20,99
2631.0,1146.84,-82.0,2,20,99
1943.0,937.71,-484.0,2,20,99
2318.0,1089.83,-82.0,6,21,101
2150.0,1057.94,-358.0,9,20,99
1993.0,1122.13,-250.0,10,21,101
2318.0,1029.92,-385.0,9,21,99
1863.0,842.36,-353.0,8,21,103
2228.0,1037.27,-264.0,10,23,101
2045.0,1064.64,-398.0,10,20,99
2109.0,1079.56,-210.0,10,21,103
2248.0,1220.24,-142.0,7,24,109
2188.0,1183.45,-361.0,10,24,109
2093.0,1141.57,-246.0,9,21,99
2163.0,1158.8,-470.0,9,21,100
2128.0,1132.62,-156.0,9,21,100
1993.0,1191.19,-413.0,9,21,100
2283.0,1123.87,-282.0,9,22,100
2418.0,1230.06,-391.0,9,26,116
2053.0,1144.34,-218.0,9,22,101
2173.0,1227.66,-209.0,9,24,110
2140.0,1247.7,-209.0,9,26,116
2281.0,1207.42,-280.0,9,26,116
2156.0,1136.95,-458.0,9,22,103
2198.0,1183.59,-194.0,9,21,99
2363.0,1220.11,-324.0,9,22,103
2058.0,1080.51,-368.0,9,21,98
2570.0,1159.33,28.0,9,22,102
2083.0,1194.43,-253.0,9,26,116
1988.0,1046.54,-343.0,9,21,98
2103.0,1063.37,-108.0,9,26,116
2318.0,1097.27,-293.0,9,22,100
1898.0,1142.12,-387.0,9,21,98
2463.0,1167.99,-82.0,9,21,104
2223.0,1166.88,200.0,9,23,101
2511.0,1153.32,-165.0,9,21,98
2393.0,1191.0,-114.0,9,21,98
2403.0,1182.6,-218.0,9,21,104
2252.0,1211.75,-242.0,8,26,117
2303.0,1231.82,17.0,9,21,104
2116.0,1160.82,-340.0,8,23,101
2288.0,1277.09,-140.0,8,26,118
2328.0,1215.46,-31.0,8,24,112
2158.0,1321.33,113.0,8,23,101
2296.0,1246.76,-81.0,8,23,101
2218.0,1242.4,218.0,8,23,101
2543.0,1202.56,-20.0,8,26,118
2253.0,1310.86,351.0,8,21,103
2163.0,1288.36,-236.0,8,23,101
2358.0,1251.52,-181.0,8,23,100
2248.0,1279.55,-158.0,8,21,103
2333.0,1237.6,-164.0,8,21,99
2068.0,1262.95,125.0,8,22,105
2163.0,1300.81,-19.0,8,21,100
2188.0,1230.19,-99.0,8,26,119
2463.0,1310.92,-316.0,8,21,100
2216.0,1229.95,99.0,8,22,101
2212.0,1070.01,-326.0,8,22,101
2209.0,1099.88,-128.0,8,24,112
2217.0,1223.77,54.0,8,22,104
2398.0,1172.23,-71.0,8,22,101
2028.0,1209.04,-39.0,8,21,102
2513.0,1256.63,-60.0,8,22,101
2397.0,1263.84,131.0,8,22,104
2376.0,1223.95,-242.0,8,22,101
2133.0,1212.46,-109.0,8,22,101
2268.0,1184.6,-293.0,8,22,101
2183.0,1239.33,-59.0,8,26,118
2086.0,1223.72,-393.0,9,22,101
2523.0,1237.06,25.0,7,24,113
2197.0,1211.48,-312.0,6,22,100
2102.0,1163.52,-420.0,7,22,100
2183.0,1255.62,52.0,7,22,100
2287.0,1194.07,-301.0,7,22,100
2233.0,1189.43,-215.0,8,26,121
2331.0,1248.34,-435.0,8,26,114
2249.0,1270.64,-62.0,8,22,104
2237.0,1270.84,-201.0,9,22,100
2228.0,1107.01,-364.0,9,34,148
2232.0,1262.31,338.0,8,22,100
2117.0,1263.76,140.0,8,22,100
2238.0,1177.73,-6.0,8,36,151
2238.0,1209.91,-248.0,8,26,122
2233.0,1170.92,-256.0,8,30,130
2093.0,1204.18,-174.0,8,22,100
2093.0,1212.29,-148.0,7,26,114
2318.0,1252.34,-26.0,7,25,101
2231.0,1294.58,-100.0,7,26,114
2358.0,1262.79,-239.0,7,23,101
2311.0,1207.97,-102.0,7,23,101
1978.0,1191.61,-82.0,8,37,152
2148.0,1171.39,7.0,7,37,152
2383.0,1278.85,-123.0,7,30,130
2217.0,1261.46,-368.0,7,37,152
2083.0,1174.81,-196.0,8,27,123
2356.0,1204.67,-360.0,7,25,115
2148.0,1209.7,276.0,7,25,101
2313.0,1147.46,-116.0,7,25,115
2298.0,1142.56,-36.0,6,37,152
2318.0,1238.28,8.0,6,37,152
2318.0,1199.48,251.0,6,25,115
2218.0,1200.51,-172.0,6,25,115
1900.0,1237.18,-181.0,6,27,118
2483.0,1300.33,165.0,6,27,118
2058.0,1134.01,-106.0,6,25,115
2003.0,1116.53,-368.0,6,25,101
2081.0,1246.11,-220.0,6,25,115
2390.0,1143.15,-477.0,6,25,115
2088.0,992.19,-415.0,6,23,102
2258.0,1179.96,-85.0,6,37,154
2298.0,1221.81,171.0,6,23,103
2268.0,1226.99,-63.0,6,25,102
2154.0,1188.21,239.0,6,30,131
2049.0,1212.57,263.0,6,37,154
2218.0,1207.41,233.0,5,27,118
2042.0,1147.6,-136.0,5,25,115
2053.0,1176.05,-102.0,5,25,102
2063.0,1109.43,47.0,5,30,131
2268.0,1158.58,270.0,5,25,102
2038.0,1155.5,162.0,5,27,118
2254.0,1173.23,-197.0,5,37,154
1950.0,1221.67,-76.0,4,30,131
2328.0,1284.5,204.0,4,37,154
2195.0,1227.87,-388.0,4,30,131
2221.0,1222.11,-252.0,4,27,119
2401.0,1251.02,-220.0,4,25,102
2304.0,1178.43,-190.0,4,37,155
2368.0,1345.23,277.0,4,37,154
2028.0,1266.47,93.0,4,37,155
2493.0,1207.03,-255.0,4,27,119
1902.0,1267.92,-93.0,4,31,132
2543.0,1246.78,37.0,4,31,132
2400.0,1237.06,117.0,4,31,133
2708.0,1242.36,-162.0,4,31,133
