best,average,min,species,neurons,links
2007.0,358.77,-1098.0,1,20,99
1947.0,798.62,-1098.0,1,20,99
2142.0,968.41,-1168.0,1,20,99
2442.0,1105.14,-711.0,1,20,99
2372.0,1038.22,-1098.0,1,20,99
2547.0,1084.71,-1098.0,1,20,99
2472.0,1194.29,-1078.0,1,20,99
3072.0,1227.89,-1098.0,1,20,99
2632.0,1247.91,-1203.0,3,20,99
2487.0,1085.87,-1098.0,6,21,99
2332.0,985.26,-1098.0,9,21,99
2602.0,1354.73,-1098.0,11,21,99
2537.0,1240.95,-1143.0,10,20,99
2632.0,1476.71,-1063.0,10,22,101
2717.0,1507.49,-1098.0,10,21,100
2532.0,1232.48,-1113.0,12,22,101
2342.0,1324.02,-1098.0,11,23,104
2542.0,1424.98,-1098.0,11,22,100
2292.0,1231.51,-1098.0,11,22,101
2477.0,1422.02,-639.0,10,20,99
2652.0,1521.31,-348.0,9,23,104
2292.0,1439.62,-1098.0,9,22,100
2597.0,1415.59,-1098.0,9,23,106
2532.0,1411.54,-1098.0,8,23,106
2802.0,1389.22,-1098.0,7,23,101
2577.0,1266.11,-1098.0,8,23,105
2322.0,1177.2,-1098.0,8,23,102
2502.0,1293.61,-1098.0,7,23,105
2222.0,1380.31,-1098.0,7,23,105
2522.0,1415.92,-818.0,7,23,103
2437.0,1484.92,-609.0,7,23,103
2507.0,1467.55,-1028.0,7,23,103
2407.0,1387.02,-963.0,7,23,105
2292.0,1434.01,-1098.0,7,23,103
2237.0,1367.41,-506.0,7,23,105
2467.0,1459.41,-963.0,7,23,103
2587.0,1491.57,-1098.0,7,24,104
2367.0,1439.5,-888.0,7,23,105
2682.0,1523.53,-860.0,8,23,103
2822.0,1227.3,-1098.0,8,23,103
2357.0,1402.01,-1098.0,9,23,103
2472.0,1411.37,-510.0,10,23,104
2432.0,1411.47,-635.0,10,24,104
2882.0,1557.92,-589.0,10,26,115
2392.0,1442.32,-958.0,10,23,104
2412.0,1490.32,-1028.0,11,23,103
2612.0,1513.81,-1063.0,11,22,104
2667.0,1566.25,-793.0,11,25,115
2947.0,1442.29,-763.0,11,23,103
2457.0,1507.84,-609.0,11,24,104
2672.0,1436.69,-1063.0,11,24,104
2482.0,1580.76,-913.0,12,27,114
2702.0,1407.32,-1098.0,12,26,119
2537.0,1582.18,-621.0,10,24,105
2722.0,1539.3,-638.0,11,24,105
2802.0,1439.82,-288.0,11,25,115
