best,average,min,species,neurons,links
1577.0,231.45,-1228.0,1,20,99
1662.0,687.51,-912.0,1,20,99
1787.0,731.12,-1098.0,1,20,99
1752.0,788.7,-1098.0,2,20,99
1952.0,819.28,-1098.0,2,20,99
2012.0,869.23,-1098.0,2,21,100
1912.0,929.37,-897.0,4,21,100
1932.0,805.77,-999.0,4,22,101
2259.0,852.76,-834.0,5,20,99
2068.0,816.46,-1098.0,4,20,99
2122.0,835.67,-1098.0,6,22,100
2112.0,1048.17,-1098.0,5,22,100
2612.0,1289.51,-630.0,6,20,99
2232.0,1096.17,-566.0,6,20,99
2562.0,1376.24,-139.0,6,22,103
2562.0,1361.21,-563.0,6,22,103
2562.0,1433.47,-578.0,6,22,103
2562.0,1316.39,-1098.0,6,22,103
2342.0,1290.43,-658.0,6,21,101
2562.0,1347.75,-1098.0,6,22,102
2212.0,1362.72,-142.0,6,22,102
2562.0,1393.11,-400.0,6,22,103
2562.0,1394.35,-1098.0,6,22,102
2562.0,1354.11,-524.0,7,22,101
2562.0,1287.25,-1118.0,7,22,101
2562.0,1327.3,-1223.0,10,22,101
2762.0,1294.35,-1098.0,9,22,101
2562.0,1325.19,-1098.0,10,24,102
2562.0,1153.68,-1098.0,9,22,101
2562.0,1191.67,-1098.0,8,22,101
2562.0,1351.42,-483.0,8,22,101
2562.0,1237.99,-1098.0,8,22,101
2762.0,1273.11,-1098.0,8,22,101
2562.0,1312.13,-1098.0,8,24,103
2562.0,1428.26,-377.0,8,22,101
2562.0,1245.72,-1098.0,9,22,101
2562.0,1303.91,-1098.0,9,22,102
2562.0,1374.52,-1158.0,9,22,102
2562.0,1503.0,-607.0,9,22,102
2562.0,1509.6,-348.0,9,22,102
2462.0,1422.82,-415.0,9,24,101
2562.0,1462.65,-152.0,9,22,102
2562.0,1480.09,-118.0,9,22,102
2562.0,1463.85,-296.0,9,22,102
2562.0,1441.7,-418.0,9,24,106
2462.0,1460.12,-463.0,9,24,101
