best,average,min,species,neurons,links
1542.0,291.49,-902.0,1,44,315
2137.0,757.96,-803.0,1,44,315
2192.0,1000.92,-669.0,1,44,315
2382.0,1164.24,-514.0,1,44,315
2252.0,1208.56,-758.0,1,44,315
2632.0,1378.75,-344.0,1,44,315
2952.0,1310.89,-868.0,3,44,315
2892.0,1321.94,-753.0,3,44,314
2377.0,1379.07,-545.0,5,44,314
2937.0,1401.98,-868.0,6,45,315
2687.0,1378.63,-691.0,7,46,316
2722.0,1630.26,-253.0,7,46,320
2532.0,1355.77,-673.0,7,47,318
2667.0,1459.54,-525.0,7,46,319
2672.0,1531.7,-789.0,8,45,316
2487.0,1290.83,-606.0,8,47,318
2557.0,1358.3,-284.0,8,46,319
2547.0,1376.24,-490.0,8,46,319
2822.0,1511.18,-654.0,10,45,315
2907.0,1346.86,-855.0,10,48,319
2796.0,1437.24,-488.0,10,49,321
2457.0,1479.52,-853.0,10,46,320
2717.0,1380.5,-764.0,10,49,321
2667.0,1293.54,-807.0,10,47,319
2552.0,1447.89,-1053.0,9,49,321
2822.0,1506.33,-693.0,9,46,320
2572.0,1472.95,-611.0,9,46,320
2597.0,1431.04,-667.0,10,46,320
2527.0,1349.74,-663.0,9,50,322
2547.0,1416.16,-458.0,9,50,323
2652.0,1445.08,-718.0,8,50,323
2577.0,1522.12,-903.0,8,46,316
2822.0,1595.42,-279.0,8,50,323
2617.0,1553.05,-810.0,9,46,320
3062.0,1505.69,-828.0,9,46,317
2917.0,1538.09,-550.0,8,49,321
2862.0,1617.8,-791.0,8,46,318
2642.0,1470.95,-513.0,8,46,317
2537.0,1616.84,-383.0,8,45,315
2772.0,1539.69,-595.0,9,47,320
2922.0,1448.78,-620.0,10,47,319
2917.0,1489.28,-303.0,10,47,319
2887.0,1493.79,-604.0,10,47,321
2732.0,1467.74,-431.0,10,47,321
3152.0,1499.88,-818.0,10,50,331
2992.0,1466.39,-738.0,10,47,321
2722.0,1568.8,-646.0,10,50,331
3167.0,1583.66,-688.0,10,47,321
2817.0,1664.62,-347.0,10,50,331
3207.0,1736.51,-164.0,9,46,318
2557.0,1668.62,-518.0,9,47,321
2922.0,1698.88,-610.0,9,50,331
2912.0,1745.98,-686.0,9,46,319
3107.0,1744.71,-457.0,9,47,321
3052.0,1758.61,-528.0,9,50,332
2787.0,1753.19,-894.0,9,46,315
2952.0,1730.84,70.0,8,48,322
2917.0,1635.4,-563.0,9,51,325
3002.0,1697.09,-715.0,9,51,325
2997.0,1705.7,-273.0,9,46,318
2837.0,1689.37,-655.0,8,47,321
3157.0,1629.65,-879.0,9,46,318
3242.0,1747.65,-388.0,10,46,318
3412.0,1666.7,-383.0,10,48,326
2857.0,1758.29,-592.0,10,47,321
3382.0,1803.27,-653.0,10,46,318
3237.0,1757.23,-213.0,9,46,318
3172.0,1823.37,-522.0,10,46,315
2762.0,1712.53,-522.0,9,47,321
3676.0,1852.14,-249.0,9,46,318
3422.0,1741.03,-893.0,9,46,318
3137.0,1715.52,-682.0,9,46,319
3362.0,1753.37,-576.0,9,46,319
3832.0,1730.35,-765.0,9,46,319
3097.0,1749.61,-866.0,9,48,327
3402.0,1806.54,-663.0,9,51,325
3367.0,1864.94,-43.0,9,51,325
3492.0,1814.7,-158.0,9,47,320
3042.0,1724.75,-631.0,9,48,327
3207.0,1779.68,-943.0,9,51,325
3342.0,1769.72,27.0,9,47,321
3120.0,1776.28,-499.0,9,48,327
3337.0,1880.13,242.0,9,49,328
3302.0,1678.22,-458.0,9,47,320
3232.0,1752.36,-572.0,9,49,328
3197.0,1821.93,-572.0,9,47,320
3182.0,1769.25,-423.0,9,51,325
3647.0,1898.85,-360.0,9,49,328
3017.0,1664.15,-667.0,8,47,321
3137.0,1616.75,-168.0,8,56,347
3102.0,1770.49,-18.0,9,47,320
3422.0,1704.18,-697.0,9,47,319
2952.0,1772.59,-288.0,9,53,347
3262.0,1860.76,-288.0,10,49,329
3797.0,1824.43,20.0,10,47,319
3082.0,1679.99,367.0,10,53,347
3382.0,1961.66,-51.0,10,47,323
3297.0,1863.92,-383.0,9,51,325
3357.0,1891.02,-993.0,9,47,319
3472.0,1935.53,-535.0,9,51,325
3062.0,1892.51,257.0,8,53,348
3772.0,1787.25,211.0,8,47,319
3267.0,1863.65,-325.0,7,51,325
3252.0,2022.48,-423.0,7,47,324
3237.0,1955.67,-93.0,7,51,325
2957.0,2003.55,-278.0,7,53,348
3457.0,1853.18,-468.0,7,47,319
3327.0,2018.22,47.0,7,51,325
3557.0,2040.2,18.0,7,46,319
3267.0,1969.63,-268.0,7,51,325
3492.0,1932.07,-505.0,7,51,324
3292.0,1807.69,-814.0,7,51,325
3037.0,1960.1,-58.0,7,51,325
3502.0,1932.88,265.0,7,51,325
3400.0,2028.13,361.0,7,51,325
3377.0,1938.24,-228.0,7,51,325
3117.0,1955.45,-318.0,7,53,348
3002.0,2040.03,622.0,7,51,325
3052.0,1954.91,137.0,7,51,325
3017.0,1980.62,-163.0,7,61,371
3332.0,1939.42,-88.0,7,48,321
3007.0,1979.41,-209.0,6,48,320
3082.0,1947.48,92.0,7,46,320
2957.0,1899.46,-467.0,7,49,331
3472.0,1922.19,-558.0,7,46,320
3122.0,2012.37,-291.0,7,49,331
3177.0,1995.23,-420.0,7,61,371
3827.0,2029.1,102.0,7,47,325
3717.0,1923.36,-977.0,7,48,320
3272.0,2041.56,-747.0,7,48,320
3227.0,1868.14,102.0,7,53,347
3317.0,1854.36,267.0,7,54,349
3322.0,2027.13,-178.0,6,46,319
2982.0,1998.59,182.0,6,54,350
3192.0,1868.7,-546.0,6,61,371
2942.0,1960.31,250.0,7,46,319
3437.0,1713.13,-418.0,6,53,347
2992.0,1923.67,122.0,6,54,350
2897.0,1878.79,24.0,6,53,347
3062.0,1817.37,-343.0,5,53,347
2992.0,1923.94,157.0,5,61,370
3507.0,1914.31,-386.0,5,53,347
3127.0,1906.91,-743.0,5,61,371
3112.0,1975.67,-168.0,5,53,347
3202.0,2005.13,464.0,5,61,371
2952.0,1895.03,-590.0,5,53,347
3132.0,1975.33,430.0,5,46,320
3582.0,1955.71,-418.0,5,53,347
