total reward
2100.0,1
1043.0,1
2100.0,1
2100.0,1
851.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
1267.0,1
2100.0,1
2100.0,1
531.0,1
2100.0,1
755.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
1235.0,1
787.0,1
2100.0,1
2100.0,1
1619.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
1203.0,1
851.0,1
2100.0,1
2100.0,1
2100.0,1
435.0,1
2100.0,1
1011.0,1
2100.0,1
2100.0,1
1235.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
1491.0,1
2100.0,1
659.0,1
2100.0,1
851.0,1
2100.0,1
2100.0,1
2100.0,1
2099.0,1
1395.0,1
1747.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
723.0,1
2100.0,1
2100.0,1
2100.0,1
499.0,1
2100.0,1
2100.0,1
2100.0,1
2100.0,1
723.0,1
2100.0,1
2100.0,1
531.0,1
2100.0,1
1395.0,1
2100.0,1
2100.0,1
2100.0,1
1971.0,1
723.0,1
2100.0,1
2100.0,1
1075.0,1
1267.0,1
