best,average,min,species,neurons,links
777.0,-85.07,-778.0,1,22,6
912.0,0.62,-893.0,1,22,5
1455.0,341.14,-708.0,1,22,5
2042.0,1028.4,484.0,1,22,5
2282.0,1285.82,497.0,1,22,5
2202.0,1345.87,493.0,1,22,5
2052.0,1333.42,526.0,1,22,5
2162.0,1308.16,-637.0,1,22,6
2182.0,1384.62,242.0,1,22,6
2138.0,1291.54,492.0,2,22,6
2092.0,1083.92,547.0,5,23,7
2077.0,965.93,-423.0,7,24,8
2192.0,1189.05,540.0,9,23,7
2042.0,1222.0,-193.0,11,24,9
2292.0,1314.29,512.0,11,25,9
2092.0,1279.98,547.0,11,23,7
2242.0,1245.02,507.0,9,25,11
2192.0,1157.33,474.0,8,26,13
2252.0,1248.49,468.0,9,26,11
2192.0,1337.13,560.0,10,25,10
2392.0,1281.44,92.0,6,25,11
2442.0,1341.4,-258.0,8,25,11
2292.0,1232.2,-553.0,6,25,11
2332.0,1254.15,405.0,7,24,8
2092.0,1192.24,-173.0,6,24,9
2242.0,1342.74,529.0,6,25,10
2187.0,1339.34,27.0,6,27,15
2222.0,1366.01,380.0,6,27,15
2337.0,1306.36,242.0,6,25,10
2142.0,1325.63,-1088.0,6,25,11
2182.0,1380.59,572.0,6,25,11
2187.0,1365.93,-453.0,6,24,9
2242.0,1401.45,516.0,6,27,15
2252.0,1385.71,-493.0,6,25,11
2297.0,1410.24,586.0,6,27,15
2342.0,1439.48,549.0,7,24,9
2092.0,1348.74,452.0,6,28,16
2192.0,1362.5,-98.0,7,25,11
2252.0,1391.17,517.0,6,28,16
2292.0,1398.83,726.0,6,25,11
2182.0,1359.66,545.0,6,24,9
2192.0,1316.27,-38.0,7,25,11
2332.0,1412.46,548.0,8,27,17
2242.0,1318.83,432.0,9,27,17
2092.0,1371.65,560.0,9,27,17
2082.0,1351.36,576.0,9,27,17
2212.0,1430.69,534.0,10,26,12
2312.0,1404.45,575.0,10,27,18
2222.0,1361.01,-113.0,10,25,10
2092.0,1399.23,584.0,9,27,18
2292.0,1378.97,-758.0,9,30,26
2242.0,1396.26,610.0,9,28,15
2192.0,1463.11,527.0,8,30,26
2232.0,1428.13,573.0,8,28,15
2332.0,1459.3,-48.0,8,28,15
2382.0,1443.88,623.0,8,24,9
2392.0,1432.58,456.0,8,28,15
2112.0,1435.1,414.0,8,24,9
2102.0,1433.31,546.0,8,26,11
2342.0,1468.0,778.0,8,27,18
2137.0,1533.81,222.0,8,28,15
2252.0,1448.21,742.0,8,24,9
2242.0,1432.27,624.0,8,26,11
2382.0,1484.05,640.0,10,30,26
2232.0,1486.04,662.0,8,27,12
2192.0,1485.86,512.0,8,27,12
2197.0,1450.71,603.0,9,25,10
2272.0,1434.03,518.0,9,25,10
2192.0,1402.49,262.0,9,27,12
2082.0,1428.89,302.0,9,30,26
2282.0,1422.76,731.0,9,30,26
2157.0,1437.9,292.0,8,30,26
2287.0,1442.36,47.0,8,30,26
2302.0,1476.46,-158.0,8,30,26
2217.0,1430.02,752.0,8,28,14
2542.0,1454.91,595.0,7,25,10
2242.0,1487.35,504.0,7,25,10
2317.0,1429.02,-823.0,7,30,24
2292.0,1343.26,-663.0,7,27,12
2142.0,1421.32,551.0,7,25,10
2037.0,1416.37,708.0,7,30,27
2197.0,1392.85,479.0,7,27,18
2342.0,1433.86,566.0,7,27,12
2262.0,1477.54,608.0,7,27,18
2202.0,1388.8,506.0,7,29,15
2257.0,1419.55,7.0,7,29,15
2302.0,1409.05,630.0,6,29,15
2292.0,1384.66,415.0,6,27,12
2197.0,1389.33,-12.0,6,29,15
2282.0,1442.87,545.0,6,30,26
2342.0,1434.08,-419.0,6,30,26
2297.0,1389.14,322.0,6,30,25
2157.0,1383.57,580.0,6,30,24
2242.0,1449.67,756.0,6,30,24
2287.0,1446.57,626.0,6,29,15
2332.0,1402.97,-358.0,6,30,25
2392.0,1447.82,-578.0,6,27,13
2287.0,1440.57,545.0,6,30,24
2252.0,1482.33,568.0,7,27,18
2257.0,1435.45,485.0,6,29,15
2067.0,1366.43,434.0,6,30,25
2082.0,1455.8,432.0,6,29,15
2047.0,1372.4,472.0,7,27,18
2292.0,1491.33,551.0,7,30,25
2242.0,1432.92,568.0,7,29,15
2137.0,1388.35,637.0,7,30,26
2362.0,1398.25,600.0,7,31,24
2387.0,1418.79,593.0,7,30,24
2332.0,1367.41,-118.0,7,27,18
2192.0,1382.22,-43.0,6,27,18
2297.0,1433.03,672.0,5,27,18
2014.0,1330.02,544.0,6,27,18
2422.0,1343.38,492.0,6,27,14
2292.0,1396.85,657.0,6,28,14
2192.0,1317.07,428.0,7,30,27
2792.0,1264.41,540.0,6,27,14
2082.0,1326.88,544.0,6,30,25
2182.0,1337.34,632.0,7,30,27
2262.0,1345.59,-158.0,7,30,27
2497.0,1389.1,532.0,7,34,38
2332.0,1316.73,523.0,7,34,38
2092.0,1412.58,560.0,7,34,38
2167.0,1445.37,611.0,7,34,38
2222.0,1311.22,572.0,7,34,38
2482.0,1376.12,-203.0,7,30,26
2262.0,1269.14,532.0,7,30,27
2092.0,1341.18,432.0,7,30,24
2392.0,1393.01,554.0,6,27,15
2172.0,1303.34,-53.0,6,30,27
2512.0,1464.04,567.0,6,30,27
2192.0,1367.56,342.0,6,34,38
2232.0,1397.27,542.0,6,34,38
2247.0,1326.65,-3.0,6,30,25
2112.0,1358.43,-58.0,6,30,27
2137.0,1335.42,-88.0,6,27,15
2162.0,1396.67,612.0,6,30,27
2022.0,1356.74,-333.0,6,30,27
2212.0,1436.67,582.0,6,30,27
2307.0,1420.68,527.0,6,33,34
2362.0,1334.94,-668.0,6,30,27
2142.0,1348.21,616.0,6,30,27
2257.0,1379.09,636.0,7,33,34
2287.0,1425.91,634.0,7,34,39
2342.0,1368.99,521.0,7,34,38
2377.0,1409.62,-58.0,7,28,15
2442.0,1371.58,565.0,7,28,15
2267.0,1404.53,282.0,7,31,27
2192.0,1369.53,514.0,7,31,27
2352.0,1400.81,546.0,7,33,34
2432.0,1487.77,555.0,7,28,16
2482.0,1489.31,535.0,7,34,38
2287.0,1380.79,403.0,7,28,16
2232.0,1394.4,424.0,7,34,38
2192.0,1344.69,355.0,7,34,39
2127.0,1402.85,553.0,7,34,39
2182.0,1380.98,-208.0,7,34,39
2337.0,1417.03,514.0,8,34,39
2392.0,1476.82,-133.0,8,30,23
2192.0,1360.64,481.0,9,34,40
2187.0,1368.6,568.0,9,28,16
2317.0,1431.29,532.0,9,33,34
2372.0,1407.29,348.0,9,34,38
2182.0,1445.84,585.0,9,32,28
2537.0,1531.35,552.0,9,28,16
2205.0,1493.71,667.0,9,33,34
2262.0,1353.27,478.0,9,33,34
2292.0,1423.82,372.0,9,34,41
2142.0,1400.59,414.0,9,36,52
2182.0,1451.35,858.0,8,32,28
2297.0,1463.96,633.0,8,34,41
2232.0,1461.58,628.0,8,34,39
2307.0,1435.67,603.0,7,32,28
2392.0,1471.01,573.0,7,28,17
2597.0,1436.47,-423.0,7,34,43
2227.0,1456.81,592.0,7,33,35
