total reward
619.0,1
816.0,1
811.0,1
801.0,1
931.0,1
1191.0,1
896.0,1
691.0,1
691.0,1
816.0,1
1200.0,1
691.0,1
686.0,1
811.0,1
936.0,1
1191.0,1
816.0,1
941.0,1
816.0,1
691.0,1
686.0,1
941.0,1
811.0,1
811.0,1
816.0,1
686.0,1
1200.0,1
816.0,1
691.0,1
951.0,1
911.0,1
1191.0,1
1066.0,1
1066.0,1
1066.0,1
816.0,1
816.0,1
1191.0,1
816.0,1
566.0,1
871.0,1
941.0,1
816.0,1
1046.0,1
816.0,1
936.0,1
871.0,1
816.0,1
749.0,1
691.0,1
1061.0,1
811.0,1
1026.0,1
871.0,1
931.0,1
1186.0,1
811.0,1
429.0,1
941.0,1
469.0,1
566.0,1
811.0,1
941.0,1
1186.0,1
931.0,1
1066.0,1
1066.0,1
656.0,1
816.0,1
1061.0,1
561.0,1
1191.0,1
1191.0,1
816.0,1
996.0,1
941.0,1
1091.0,1
1121.0,1
941.0,1
941.0,1
656.0,1
811.0,1
395.0,1
1121.0,1
1200.0,1
1200.0,1
686.0,1
911.0,1
941.0,1
785.0,1
691.0,1
941.0,1
811.0,1
816.0,1
941.0,1
1066.0,1
816.0,1
1191.0,1
691.0,1
1191.0,1
