best,average,min,species,neurons,links
1617.0,80.64,-1028.0,1,44,315
2272.0,592.2,-723.0,1,44,315
1907.0,760.69,-620.0,1,44,315
1992.0,949.45,-826.0,1,44,315
2442.0,852.51,-593.0,1,44,315
2272.0,1031.96,-661.0,1,44,315
2947.0,1070.7,-645.0,1,44,315
2992.0,1327.99,-853.0,4,44,315
2127.0,1032.23,-808.0,6,44,315
2862.0,1120.66,-693.0,6,45,315
2812.0,1497.93,-812.0,7,44,315
2622.0,1385.15,-1098.0,12,45,316
2427.0,1220.35,-818.0,11,46,318
2647.0,1075.94,-923.0,11,44,315
2981.0,1310.67,-658.0,11,46,318
2647.0,1368.06,-503.0,11,47,320
3181.0,1475.31,-558.0,11,47,320
2607.0,1270.13,-415.0,10,47,321
2552.0,1363.44,-758.0,10,47,321
2521.0,1429.07,-453.0,9,47,321
2422.0,1250.2,-678.0,9,47,320
3316.0,1505.37,-941.0,10,47,320
2677.0,1290.07,-768.0,10,47,320
2427.0,1197.6,-658.0,10,47,322
3077.0,1332.82,-871.0,10,48,319
2522.0,1367.31,-723.0,10,48,321
3012.0,1331.87,-453.0,10,48,321
2622.0,1395.83,-248.0,9,48,318
2862.0,1440.21,-343.0,10,48,318
2472.0,1390.87,-208.0,11,48,321
2627.0,1186.13,-423.0,11,47,320
2781.0,1374.16,-678.0,11,48,318
2482.0,1336.33,-323.0,11,47,322
2761.0,1386.33,-88.0,11,47,322
2691.0,1305.97,-553.0,12,47,320
2761.0,1252.43,-932.0,12,47,320
2761.0,1398.45,-574.0,10,45,316
2912.0,1484.62,-69.0,10,48,322
2587.0,1308.79,-771.0,10,47,321
3515.0,1463.51,-288.0,10,47,321
2642.0,1423.43,-723.0,10,48,318
2627.0,1323.88,-474.0,10,47,322
2447.0,1426.68,-370.0,10,47,322
2592.0,1388.44,-748.0,10,47,323
2572.0,1490.68,-558.0,11,48,318
2801.0,1411.58,-558.0,11,49,324
2587.0,1360.86,-668.0,11,47,321
2727.0,1356.77,-113.0,12,56,346
3177.0,1319.4,-888.0,11,48,323
2701.0,1360.5,-703.0,10,48,323
2702.0,1302.87,-481.0,11,48,323
2437.0,1309.42,-393.0,10,47,321
3350.0,1312.28,-594.0,11,48,318
2946.0,1431.43,-758.0,11,48,318
2942.0,1449.25,-278.0,11,48,318
2592.0,1380.05,-658.0,11,48,318
3446.0,1494.13,-148.0,10,48,318
2622.0,1534.11,160.0,10,47,321
2567.0,1371.71,-403.0,10,48,324
2812.0,1353.96,-491.0,10,55,346
3146.0,1487.32,-348.0,10,48,319
2452.0,1426.43,-653.0,9,48,324
2542.0,1407.8,-772.0,9,48,319
2547.0,1433.13,-378.0,9,54,335
2642.0,1336.05,-330.0,8,52,327
2821.0,1368.15,-463.0,8,47,321
2512.0,1398.35,-358.0,8,55,346
2712.0,1453.66,-509.0,8,48,320
2807.0,1306.24,-858.0,8,48,320
2956.0,1366.92,-268.0,8,47,320
2292.0,1437.32,-418.0,8,52,327
2612.0,1297.77,-885.0,8,48,324
2721.0,1353.36,-724.0,8,49,326
2832.0,1380.72,-718.0,8,53,328
2627.0,1369.53,-818.0,7,47,320
2602.0,1585.0,-418.0,7,47,320
2492.0,1423.15,-258.0,7,59,348
2712.0,1507.74,-343.0,7,59,348
3246.0,1481.08,-938.0,7,59,348
2482.0,1425.3,-578.0,7,59,348
2607.0,1356.92,-451.0,7,59,348
3141.0,1532.04,-128.0,7,59,348
2721.0,1497.28,-368.0,7,48,320
2596.0,1464.77,-768.0,7,59,348
2892.0,1410.83,-681.0,7,59,348
2542.0,1493.33,-288.0,7,59,348
2756.0,1471.09,-253.0,7,48,321
2422.0,1442.13,-667.0,7,48,321
2622.0,1414.2,-267.0,7,48,320
2702.0,1552.6,-218.0,7,48,320
2571.0,1624.58,37.0,9,60,349
2987.0,1376.08,-440.0,9,48,320
2307.0,1546.27,-422.0,9,55,338
2881.0,1493.32,-218.0,9,60,349
2619.0,1441.04,-353.0,9,60,349
2647.0,1387.38,-330.0,9,48,321
2876.0,1383.84,-53.0,8,48,321
2787.0,1419.24,-759.0,5,48,321
2622.0,1512.18,-163.0,5,60,349
2632.0,1506.05,-358.0,5,60,349
2612.0,1544.97,-648.0,5,60,349
3090.0,1578.1,-398.0,5,48,323
3307.0,1631.7,217.0,5,48,321
3362.0,1595.75,-290.0,5,60,349
3440.0,1656.04,-313.0,5,60,349
2698.0,1498.24,-494.0,5,61,350
2817.0,1532.04,-598.0,5,48,322
3031.0,1558.6,-888.0,5,61,350
2812.0,1422.57,-493.0,4,61,351
3037.0,1570.36,-428.0,4,61,350
2946.0,1488.67,-743.0,5,61,350
2996.0,1315.46,-993.0,4,61,350
2457.0,1328.99,-453.0,4,61,350
2901.0,1399.26,-398.0,4,61,350
2882.0,1386.73,-658.0,4,61,350
2992.0,1448.4,-999.0,4,61,351
3267.0,1494.53,-480.0,4,56,350
2552.0,1481.34,32.0,4,48,324
3012.0,1522.01,107.0,4,56,349
2642.0,1497.13,-558.0,4,61,351
3121.0,1512.96,-414.0,4,56,349
2982.0,1611.18,287.0,4,56,349
2492.0,1481.34,-888.0,4,67,379
2892.0,1637.76,52.0,4,61,351
2926.0,1717.59,392.0,4,56,349
2792.0,1477.27,-888.0,4,61,351
2907.0,1387.64,-171.0,4,61,351
2546.0,1465.16,-452.0,4,61,351
2707.0,1542.87,-471.0,4,49,325
2932.0,1594.54,397.0,4,49,325
3456.0,1594.55,-783.0,4,62,352
2712.0,1627.57,-193.0,4,56,349
2707.0,1574.8,-151.0,4,56,350
2532.0,1581.39,-108.0,4,56,350
2952.0,1564.47,-497.0,4,62,352
2937.0,1611.69,-558.0,4,62,351
2822.0,1559.85,-188.0,4,49,325
2977.0,1722.71,-465.0,4,62,351
2737.0,1604.25,-224.0,4,62,351
2848.0,1680.95,2.0,4,62,351
3012.0,1704.84,-313.0,4,62,353
2602.0,1574.52,-164.0,4,62,353
2692.0,1703.34,82.0,4,56,350
2612.0,1645.16,297.0,4,62,353
2862.0,1567.81,-468.0,5,62,353
3082.0,1696.71,437.0,4,56,349
