loss,accuracy
1.44115116115,0.547493404323
1.29203504654,0.577836412003
1.26073675829,0.610817941166
1.20781138642,0.63588390517
1.15738048717,0.664907651086
1.11221438536,0.667546174457
1.11152621608,0.64643799488
1.03000942069,0.687335092034
0.996791795722,0.696569920687
0.986640200137,0.684696570393
0.937909088537,0.688654354191
0.877473726908,0.717678100578
0.910238822092,0.689973614461
0.846867818946,0.725593667389
0.844282693473,0.733509234199
0.791223492188,0.726912928445
0.778542401451,0.738786279054
0.708936606674,0.778364115466
0.73301061288,0.75065963045
0.724110119576,0.775725594454
0.646434668815,0.773087070768
0.629416644101,0.79155672776
0.62111040769,0.796833773716
0.625825667366,0.803430079942
0.586602146676,0.824538257789
0.554601053921,0.817941952035
0.57252689103,0.802110818728
0.580981934133,0.821899735676
0.564504305102,0.819261212934
0.533635740702,0.839050132241
0.545554887651,0.823218997991
0.52833019885,0.836411610285
0.517959670608,0.83641160887
0.521324690539,0.83113456543
0.527452223848,0.825857520103
0.505488874179,0.819261213091
0.509245395189,0.836411609499
0.538689240302,0.837730869926
0.491364869719,0.835092347813
0.495060998406,0.828496042845
0.493370129597,0.829815304059
0.485684817416,0.8337730877
0.511310451578,0.836411609813
0.48919384209,0.827176780374
0.496961245043,0.845646437523
0.481933168969,0.831134564015
0.488493044332,0.839050132712
0.491865300094,0.828496043003
0.483434191008,0.827176780845
0.489068974448,0.825857519317
0.489906155025,0.831134565273
0.486810731385,0.837730870712
0.477421057728,0.835092348442
0.483865778018,0.821899736777
0.48173675059,0.852242744378
0.479222838514,0.832453826172
0.475885354199,0.841688653724
0.474397089991,0.839050132241
0.483723840526,0.825857519789
0.47941103554,0.836411609499
0.473442793128,0.841688654668
0.473218149906,0.84300791541
0.481013683971,0.831134564801
0.470206801684,0.844327177567
0.479349914516,0.821899735519
0.476183431995,0.841688654668
0.470099274275,0.827176780531
0.470213771024,0.844327176152
0.472819981443,0.839050132712
0.479887036503,0.840369393454
0.47448584288,0.841688654511
0.472619390897,0.833773087858
0.469569704778,0.841688654668
0.473370109117,0.837730871027
0.470671393941,0.839050132712
0.469690924191,0.827176781317
0.467920685271,0.836411609813
0.469500830431,0.828496041587
0.468175499766,0.833773086914
0.46563037479,0.840369393926
0.467632658563,0.843007915253
0.472520623956,0.841688653724
0.469825496224,0.836411610128
0.471440181805,0.848284960737
0.466442495742,0.843007915567
0.471968492921,0.825857519946
0.468884544983,0.845646438152
0.468688428834,0.839050132712
0.46202797138,0.835092347656
0.46386974586,0.836411610285
0.466446590141,0.839050131769
0.465487204079,0.846965698737
0.464424005206,0.845646437995
0.465293402722,0.841688654196
0.464733955413,0.848284960737
0.465674102542,0.840369392983
0.463679942575,0.843007914781
0.47294759656,0.854881265862
0.463721908334,0.850923482221
0.461407675749,0.839050132241
0.464040514819,0.841688654511
0.469036352037,0.829815303273
0.463409749295,0.82453825889
0.459750782295,0.844327177096
0.461008319754,0.840369393769
0.463083993791,0.843007914938
0.462326050041,0.850923483636
0.463935378988,0.83641160887
0.462616642028,0.845646437523
0.463351635238,0.843007916354
0.464011890593,0.840369392983
0.465584390632,0.829815303745
0.462062156924,0.852242743434
0.459217356189,0.840369393454
0.459902808581,0.823218997676
0.46337057599,0.843007916354
0.466265101389,0.84828495995
0.462296290967,0.84168865514
0.460402530227,0.837730870555
0.461470738722,0.840369393454
0.459951605048,0.848284960265
0.460247679405,0.840369392668
0.462718646256,0.846965699208
0.462329674837,0.833773087386
0.462223845453,0.839050131612
0.461622168175,0.849604221479
0.461072521191,0.833773087386
0.462053101657,0.846965698737
0.461971986734,0.835092349071
0.459721395397,0.840369393297
0.461101751686,0.844327176466
0.459806378882,0.850923483636
0.46242349931,0.837730870712
0.459308816213,0.836411610285
0.459720988701,0.840369393926
0.460477884652,0.831134564958
0.461194781012,0.833773087229
0.460687199966,0.837730870555
0.458673431408,0.839050132712
0.459413519006,0.835092348128
0.458974159173,0.833773086914
0.458717706178,0.843007916354
0.461215876652,0.835092349071
0.459526022066,0.831134564801
0.460544663558,0.861477573188
0.458927161775,0.831134564015
0.45860264468,0.837730870083
0.458952935673,0.840369393612
0.45982552078,0.829815302958
0.458212833449,0.849604221007
0.457205532251,0.846965699995
0.458937149878,0.831134564958
0.461743711324,0.833773087858
0.462620297806,0.841688654196
0.457712165127,0.846965699523
0.458017374799,0.840369393926
0.458610000035,0.845646437837
0.459552198806,0.845646438781
0.459101149149,0.837730870083
0.45847664109,0.841688653882
0.458224009555,0.840369392668
0.457136445435,0.839050131454
0.456880517009,0.837730870555
0.456606806504,0.843007916354
0.458773979883,0.8324538257
0.459717982992,0.840369393297
0.460789125639,0.846965698579
0.45852593822,0.827176780845
0.45847144778,0.836411609184
0.457844629844,0.846965698737
0.458194668972,0.836411609027
0.457773971054,0.832453825386
