loss,accuracy
1.4032804491,0.547493404166
1.30458691567,0.58179419588
1.306908543,0.59498680786
1.23216449208,0.61873350892
1.1676018669,0.656992084433
1.12803737186,0.668865435985
1.09819117322,0.659630606546
1.05493663012,0.683377309336
1.02911166638,0.688654353405
1.0419643375,0.67546174111
0.996409461177,0.684696570314
0.943460013747,0.705804749655
0.925945798451,0.708443272397
0.891364667221,0.701846965856
0.868719692438,0.728232190288
0.844047469483,0.720316622377
0.777718484244,0.740105541212
0.773769324876,0.744063324224
0.739594819049,0.763852243059
0.733007952217,0.754617414877
0.669786998024,0.777044854409
0.667439961182,0.782321900522
0.638502921939,0.790237466861
0.640970527497,0.78891820549
0.604608239316,0.823218997204
0.574497428135,0.815303430394
0.559213411682,0.813984169652
0.56077557409,0.808707123539
0.555827554109,0.810026384752
0.540800944482,0.812664907494
0.54317222626,0.816622690978
0.524734747363,0.827176781317
0.514778557899,0.823218997676
0.521264940579,0.82321899689
0.530194883611,0.824538258418
0.510674386037,0.821899736777
0.50152813484,0.844327176624
0.494664886067,0.841688653882
0.495919372759,0.836411609027
0.497119201441,0.819261214035
0.493261409309,0.837730871027
0.506254081676,0.828496042216
0.488493404712,0.828496042059
0.493579890373,0.839050131769
0.482305079777,0.831134564801
0.484950042652,0.844327176309
0.478820841828,0.829815302958
0.489990313009,0.839050131926
0.478258387866,0.820580474777
0.477683520883,0.828496042531
0.477485386237,0.83113456543
0.478996874868,0.839050132555
0.478610056843,0.844327177567
0.476821505615,0.835092349071
0.477358493924,0.829815304059
0.477475308806,0.844327177096
0.477331070913,0.84168865514
0.468486771892,0.82058047462
0.474896630543,0.833773086914
0.474804024583,0.841688654196
0.472161211565,0.837730870083
0.473716093321,0.837730871499
0.4757104656,0.845646437837
0.467811137045,0.839050132555
0.464863885518,0.839050132241
0.471880705226,0.839050132712
0.466323983622,0.829815303745
0.473398329322,0.837730870712
0.468163452079,0.835092347656
0.476304321695,0.833773087858
0.468827059055,0.85092348285
0.464483490799,0.833773087386
0.464724265177,0.843007914938
0.466296516025,0.839050132083
0.468547978628,0.839050132555
0.465549679891,0.840369393454
0.461934338302,0.8337730877
0.466364105333,0.853562005906
0.466680524689,0.8337730877
0.466513082503,0.840369392668
0.465221901525,0.827176781317
0.463940845709,0.831134564801
0.465926500219,0.849604222422
0.465435660923,0.844327177096
0.466739100328,0.833773086442
0.461517939152,0.831134564015
0.462419849076,0.848284960422
0.465193499361,0.835092348914
0.46303431906,0.829815302801
0.461841674468,0.836411610128
0.462092760292,0.840369392983
0.459816305021,0.836411609341
0.46077522895,0.8337730877
0.461249504995,0.844327177567
0.460823964632,0.845646437366
0.461962238937,0.839050132241
0.46059558228,0.844327177096
0.460776434096,0.829815302801
0.462061670886,0.84828495995
0.459212537727,0.83113456543
0.460637053431,0.857519788761
0.460097884283,0.824538259204
0.462432409968,0.850923483164
0.460585912488,0.832453826172
0.460394937162,0.83773087087
0.459221034063,0.852242744692
0.460325076115,0.832453826644
0.46017676411,0.827176781789
0.460954295928,0.844327176152
0.458402274231,0.840369392668
0.461073498298,0.827176780845
0.460807195911,0.832453826644
0.459977415511,0.852242743592
0.458104970745,0.843007914938
0.46025794603,0.845646438781
0.459236329967,0.843007915725
0.460694139661,0.837730870241
0.460277504924,0.83113456543
0.459132218896,0.839050131297
0.458164384151,0.849604221164
0.459756242962,0.845646437366
0.457357589676,0.845646437523
0.45762919554,0.833773087858
0.458211413553,0.825857520575
0.459320742883,0.832453826487
0.46061026248,0.848284960265
0.458015780886,0.839050131297
0.456983866981,0.836411610285
0.4572420353,0.835092347813
0.457978329118,0.839050131297
0.457519312962,0.836411609656
0.457718785095,0.841688654983
0.457659826744,0.840369393926
0.458487908019,0.839050132712
0.457263519,0.836411609341
0.457345281475,0.835092349071
0.458926252136,0.84828495995
0.458517746356,0.84168865514
0.457086203753,0.833773086442
0.457940557229,0.836411609027
0.457868559222,0.843007916196
0.457291200482,0.837730871341
0.456149991238,0.852242743434
0.456194857966,0.833773087229
0.455983560287,0.840369392354
0.456921775769,0.823218997755
0.457414182321,0.850923483479
0.457503601004,0.845646438309
0.455923174176,0.832453826172
0.455977608551,0.844327177567
0.456952231541,0.835092348128
0.456990032051,0.83641160887
0.45605568002,0.840369392825
0.457103440032,0.835092347656
0.455446000779,0.844327176466
0.456426508351,0.8337730877
0.457312895865,0.839050132241
0.456727171164,0.84300791541
0.455531686151,0.836411610285
0.455678968206,0.849604221007
0.456348267268,0.841688653724
0.456709983402,0.841688653882
0.456895927641,0.832453825228
0.455922699698,0.853562004963
0.455867794227,0.84300791541
0.457125578282,0.833773086914
0.456769308817,0.845646438309
0.456239608787,0.84432717741
0.455656617565,0.844327177096
0.455630012112,0.853562004805
0.455451926094,0.835092349071
0.455287785203,0.82585751916
0.455016727026,0.852242743434
0.454762483728,0.828496042531
0.456090703253,0.845646438781
0.455728168459,0.837730870083
0.454704623581,0.843007915882
0.455460579383,0.828496043003
0.455747771232,0.841688653724
0.455252655578,0.8337730877
0.457028726946,0.844327176624
0.456335968267,0.83113456543
0.454747731736,0.837730871499
0.455334795025,0.832453826172
0.455064755002,0.848284960737
0.454810499516,0.836411610128
0.455381388636,0.84960422195
0.455283232918,0.835092348599
0.455840288492,0.833773086599
0.455129195644,0.829815303745
0.455374267296,0.837730871341
0.45533958274,0.839050132555
0.45503944536,0.852242744692
0.454513596985,0.840369393926
0.455221246918,0.836411609341
0.45554573256,0.839050131769
0.455462372004,0.845646438309
0.45448688687,0.840369393297
0.454710599536,0.844327176624
0.45455199771,0.835092347656
