best,average,min,species,neurons,links
1094.0,335.34,-318.0,1,20,99
1493.0,549.61,35.0,1,20,99
2140.0,650.68,123.0,1,20,99
2027.0,651.57,165.0,1,20,99
2099.0,890.69,-215.0,1,20,99
2088.0,831.81,-24.0,1,20,99
2180.0,838.74,47.0,2,20,99
2320.0,824.29,108.0,3,20,99
2065.0,905.06,8.0,4,22,102
2430.0,886.14,148.0,4,20,99
1960.0,970.49,193.0,4,20,98
2217.0,1056.6,210.0,4,20,98
2345.0,1037.96,53.0,5,20,97
2323.0,953.24,206.0,6,23,108
2320.0,1010.74,210.0,6,21,102
2200.0,1103.69,99.0,8,21,102
2115.0,879.83,103.0,8,21,102
2093.0,969.2,-96.0,9,24,105
2390.0,952.45,36.0,9,20,97
2255.0,926.98,199.0,9,20,97
2260.0,1011.27,137.0,9,24,111
2175.0,850.37,15.0,9,21,98
2264.0,1002.35,201.0,9,24,111
2160.0,1015.36,217.0,9,21,98
2208.0,962.62,21.0,8,23,110
2605.0,1075.31,278.0,8,21,99
2330.0,1075.55,194.0,7,21,99
2353.0,1024.66,214.0,7,21,102
2347.0,1073.17,-50.0,7,23,110
2368.0,989.16,-83.0,7,23,110
2555.0,1148.04,168.0,7,21,99
2480.0,1163.42,227.0,7,21,102
2540.0,1009.97,118.0,7,21,99
2188.0,1076.69,170.0,8,24,111
2000.0,1024.06,187.0,8,24,111
2326.0,1114.55,149.0,8,21,102
2264.0,1098.17,85.0,8,22,104
2463.0,1139.27,-466.0,8,24,112
2251.0,1242.68,219.0,8,21,100
2170.0,1072.34,131.0,8,21,101
2331.0,1097.75,140.0,8,21,101
2320.0,1099.91,201.0,8,24,111
2370.0,1209.19,207.0,8,24,111
2470.0,1090.56,225.0,8,21,101
2440.0,1061.41,313.0,9,21,101
2350.0,1086.26,248.0,9,24,113
2375.0,1060.3,269.0,10,22,103
2197.0,1006.33,43.0,10,22,103
2355.0,1056.03,-37.0,10,26,124
2330.0,1107.34,245.0,10,24,113
2650.0,1151.54,104.0,12,21,102
2430.0,1069.83,84.0,10,26,124
2515.0,1094.34,14.0,10,24,113
2245.0,1040.85,142.0,9,24,113
2260.0,1065.87,34.0,9,24,113
2280.0,1036.86,224.0,10,24,113
2455.0,1211.9,192.0,10,23,111
2420.0,1104.28,93.0,10,24,113
2069.0,1074.02,246.0,11,24,113
2219.0,1004.56,76.0,9,24,112
2278.0,1020.96,252.0,10,27,127
2395.0,936.65,274.0,9,24,113
2313.0,1067.33,251.0,10,27,127
2259.0,1087.11,217.0,9,22,104
2540.0,1019.73,223.0,9,24,112
2300.0,1018.89,211.0,9,24,113
2450.0,1026.69,-349.0,9,24,113
2368.0,1094.72,114.0,9,24,113
2315.0,1095.82,137.0,9,27,127
2468.0,1155.33,304.0,9,24,113
2281.0,1157.21,207.0,8,27,128
2268.0,1163.81,195.0,8,24,113
2518.0,1092.91,243.0,8,24,113
2328.0,1160.91,132.0,8,24,113
2330.0,1136.42,89.0,8,24,114
2415.0,1180.57,245.0,8,27,128
2308.0,1187.57,238.0,8,27,128
2490.0,1195.66,96.0,8,27,128
2390.0,1270.47,169.0,8,27,128
2500.0,1164.87,217.0,7,24,114
2359.0,1180.37,242.0,7,24,114
2373.0,1132.7,244.0,7,24,114
2625.0,1118.35,269.0,7,27,129
2310.0,1189.17,43.0,6,27,129
2370.0,1227.23,-107.0,7,27,129
2385.0,1196.8,128.0,7,27,129
2380.0,1143.78,287.0,7,24,114
2162.0,1134.79,108.0,7,27,133
2470.0,1050.35,308.0,6,27,129
2520.0,1174.88,161.0,6,27,129
2146.0,1195.52,222.0,6,27,129
2368.0,1118.03,204.0,6,27,129
2425.0,1219.95,268.0,6,24,115
2316.0,1260.48,205.0,6,24,115
2250.0,1237.53,166.0,5,27,135
2450.0,1320.27,310.0,6,27,130
2345.0,1176.76,-107.0,6,27,130
2395.0,1314.2,529.0,6,27,133
2350.0,1210.2,158.0,6,24,115
2338.0,1248.2,256.0,6,27,136
2245.0,1227.82,-102.0,6,24,115
2295.0,1212.52,263.0,7,24,115
2360.0,1218.4,-311.0,7,24,115
2315.0,1103.83,176.0,6,24,116
2331.0,1207.41,253.0,5,30,149
2540.0,1176.24,140.0,5,30,149
2240.0,1161.33,215.0,5,30,149
2400.0,1184.57,200.0,5,24,116
2365.0,1265.93,159.0,5,24,116
2433.0,1276.4,327.0,5,24,116
2350.0,1280.44,219.0,5,24,116
2333.0,1244.92,313.0,5,24,116
2318.0,1211.76,260.0,5,27,130
2280.0,1296.77,287.0,5,30,149
2385.0,1255.98,301.0,5,30,149
2330.0,1192.92,168.0,5,27,134
2100.0,1106.86,4.0,5,27,131
2365.0,1275.52,255.0,5,24,116
2448.0,1248.73,307.0,5,27,135
2385.0,1285.17,257.0,5,30,150
2273.0,1150.19,252.0,5,27,135
2363.0,1142.35,217.0,5,27,135
2235.0,1171.1,245.0,5,27,131
2375.0,1285.58,220.0,5,27,135
2330.0,1149.48,158.0,5,27,135
2196.0,1108.07,270.0,5,25,118
2220.0,999.13,176.0,5,27,131
2097.0,1124.74,208.0,5,27,135
2495.0,1144.61,71.0,5,27,131
2380.0,1261.92,323.0,5,27,135
2325.0,1167.66,311.0,5,27,131
2265.0,1265.43,253.0,5,27,135
2345.0,1229.17,179.0,5,30,150
2380.0,1274.02,300.0,5,27,133
2450.0,1343.12,250.0,4,27,136
2392.0,1268.31,290.0,4,25,119
2460.0,1383.56,147.0,4,27,136
2250.0,1288.18,269.0,5,30,151
2475.0,1324.72,226.0,5,25,119
2345.0,1371.57,343.0,5,25,119
2595.0,1247.76,361.0,5,27,136
2615.0,1322.2,378.0,5,25,118
2310.0,1313.04,357.0,5,25,118
2308.0,1313.21,250.0,5,28,137
2275.0,1308.0,336.0,5,25,118
2345.0,1304.65,194.0,5,28,137
2590.0,1259.74,357.0,5,25,118
2400.0,1231.06,250.0,5,25,118
2465.0,1506.92,411.0,5,32,157
2470.0,1347.3,355.0,5,32,158
2342.0,1365.04,377.0,5,25,118
2355.0,1377.94,243.0,5,25,118
2555.0,1462.55,276.0,5,25,118
2220.0,1348.91,345.0,5,25,118
2481.0,1346.5,342.0,5,30,149
2460.0,1366.82,504.0,5,29,138
2510.0,1413.49,-167.0,5,30,149
2680.0,1369.65,410.0,4,30,149
2275.0,1300.12,326.0,4,25,118
2475.0,1403.99,271.0,4,25,118
2355.0,1387.51,291.0,4,25,118
2310.0,1348.68,304.0,4,25,118
2315.0,1333.46,290.0,4,30,149
2370.0,1355.98,212.0,4,30,149
2450.0,1321.43,249.0,4,25,118
2543.0,1456.45,227.0,4,29,138
2310.0,1289.27,275.0,4,30,149
2565.0,1396.27,383.0,4,30,149
2600.0,1314.89,187.0,4,25,118
2347.0,1317.06,336.0,4,30,149
2545.0,1329.94,309.0,4,25,118
2499.0,1388.9,378.0,4,25,118
2360.0,1346.36,413.0,4,30,150
2348.0,1252.69,335.0,4,30,150
2417.0,1389.03,375.0,4,31,150
2430.0,1267.76,229.0,4,29,138
2490.0,1348.21,275.0,4,31,149
2380.0,1358.29,355.0,4,25,118
2625.0,1369.74,328.0,5,25,118
2855.0,1300.14,186.0,5,25,118
2755.0,1339.21,295.0,5,25,118
2505.0,1341.4,-324.0,5,25,118
2645.0,1254.03,227.0,5,31,149
2430.0,1308.58,314.0,5,31,149
2168.0,1215.71,263.0,5,31,149
2347.0,1217.79,391.0,5,29,138
2250.0,1253.43,217.0,5,25,119
2480.0,1272.3,406.0,5,31,149
2628.0,1260.71,236.0,5,25,119
2313.0,1260.12,325.0,5,25,119
2600.0,1280.33,357.0,5,25,119
2580.0,1294.74,249.0,4,31,150
2601.0,1401.84,211.0,3,25,119
2660.0,1335.32,413.0,3,31,151
2450.0,1359.8,396.0,3,25,119
2360.0,1396.61,385.0,3,25,119
2330.0,1259.32,296.0,3,32,152
2445.0,1389.52,181.0,3,25,119
2308.0,1340.48,268.0,3,25,118
2500.0,1394.33,279.0,3,32,152
2505.0,1383.04,422.0,3,32,152
2435.0,1391.5,12.0,3,25,118
2540.0,1453.49,313.0,3,32,152
2400.0,1422.77,184.0,3,25,118
2395.0,1445.34,202.0,3,25,119
2500.0,1467.46,370.0,3,25,120
2472.0,1412.5,40.0,3,32,153
2440.0,1455.46,109.0,3,25,120
2445.0,1439.96,273.0,3,32,153
2505.0,1395.24,211.0,3,25,120
2359.0,1276.5,253.0,3,31,154
2480.0,1339.97,430.0,3,25,120
2420.0,1351.03,302.0,3,32,153
2410.0,1274.92,371.0,3,25,120
2380.0,1278.54,320.0,3,25,120
2550.0,1303.25,338.0,3,25,120
2585.0,1374.87,-1.0,3,25,119
2625.0,1357.87,268.0,3,25,119
2405.0,1349.76,383.0,3,25,119
2390.0,1464.44,324.0,3,33,154
2295.0,1292.78,289.0,3,25,119
2420.0,1416.72,605.0,4,32,153
2355.0,1323.02,345.0,4,34,164
2558.0,1355.49,329.0,4,32,153
2380.0,1330.0,475.0,4,34,164
2410.0,1376.03,297.0,4,34,164
2395.0,1327.03,316.0,4,34,164
2485.0,1276.48,331.0,4,34,164
2600.0,1316.08,336.0,4,25,119
2445.0,1297.69,276.0,4,34,165
traininig time: 6000.3779161
