total reward
635.0,1
1106.0,1
1306.0,1
1306.0,1
1206.0,1
1051.0,1
1006.0,1
986.0,1
1306.0,1
1600.0,1
1311.0,1
1006.0,1
1006.0,1
801.0,1
1146.0,1
1461.0,1
906.0,1
1106.0,1
1206.0,1
1331.0,1
1236.0,1
1081.0,1
1306.0,1
1129.0,1
1106.0,1
1081.0,1
1206.0,1
1416.0,1
641.0,1
981.0,1
1131.0,1
1406.0,1
1431.0,1
1051.0,1
981.0,1
981.0,1
906.0,1
1316.0,1
1106.0,1
1466.0,1
1081.0,1
781.0,1
1131.0,1
1116.0,1
881.0,1
1531.0,1
981.0,1
881.0,1
1086.0,1
1276.0,1
781.0,1
881.0,1
1606.0,1
1006.0,1
1331.0,1
1106.0,1
781.0,1
1286.0,1
1411.0,1
1091.0,1
1316.0,1
1031.0,1
1331.0,1
1426.0,1
1531.0,1
1306.0,1
1506.0,1
906.0,1
1456.0,1
1231.0,1
1456.0,1
1201.0,1
1011.0,1
759.0,1
1781.0,1
1006.0,1
1076.0,1
1131.0,1
1366.0,1
986.0,1
981.0,1
1206.0,1
1231.0,1
1216.0,1
1231.0,1
751.0,1
1251.0,1
906.0,1
1306.0,1
1106.0,1
1283.0,1
1016.0,1
881.0,1
1006.0,1
1091.0,1
1581.0,1
981.0,1
1531.0,1
1131.0,1
881.0,1
