best,average,min,species,neurons,links
1195.5,135.685,-1034.5,1,28,171
1566.5,384.52,-1009.0,1,28,171
2275.5,933.735,-743.5,1,28,171
2573.5,987.055,-559.0,1,28,171
2892.5,1226.12,-178.5,1,28,171
3225.0,1368.28,-1094.0,1,28,171
3845.5,1474.615,-846.0,1,28,171
3702.0,1426.49,-445.0,3,28,171
3855.5,1366.095,-704.0,3,29,171
4235.5,1721.845,-385.5,5,29,173
4875.0,1578.415,-131.5,7,29,173
4345.0,1600.77,-863.5,8,29,173
3249.0,1687.16,-243.0,13,29,172
3589.5,1397.5,-459.0,13,30,173
3546.0,1601.245,-303.5,12,29,170
4295.0,1792.715,-300.5,10,30,174
4419.0,1676.95,-449.5,9,32,174
3413.5,1509.46,-54.0,10,29,173
4384.5,1523.105,-409.0,11,32,174
4138.5,1524.205,-329.5,11,32,174
3805.0,1659.545,-233.5,11,29,173
3826.5,1646.695,-204.5,11,31,180
3927.5,1614.345,-179.0,11,32,176
4274.5,1818.73,-654.0,10,29,172
4074.0,1729.765,-83.5,10,29,173
4310.5,1756.765,-493.5,9,31,180
4048.5,1873.195,-373.5,10,30,170
4534.0,1849.955,135.0,10,31,179
4603.5,1777.715,-423.5,10,31,179
3992.5,1595.715,-853.0,10,31,179
4667.0,1566.74,-319.0,9,31,179
3923.5,1784.16,-204.0,9,30,170
3953.5,1912.345,-542.0,9,30,171
4379.0,1758.32,-458.5,6,31,179
3897.5,1939.83,-878.5,6,34,184
4058.0,1826.245,-219.0,5,34,184
4278.5,1841.175,-1228.0,6,33,175
4141.5,1611.03,-374.0,5,31,179
4030.0,1921.345,-364.0,5,35,185
4484.0,1863.295,-654.0,5,30,170
5157.0,1830.57,-779.0,5,31,179
4596.0,1919.26,-500.0,5,31,174
5446.0,1896.5,-743.5,5,31,179
4608.5,1895.45,-410.0,5,35,185
3693.5,1804.705,-399.5,5,33,176
4701.0,2183.28,-474.0,5,35,185
4810.0,1898.435,-433.5,5,30,172
4351.0,1860.055,-354.0,5,31,179
3756.0,1918.04,-258.5,6,31,179
4890.0,1967.405,-66.5,5,35,185
4591.0,1970.605,-113.0,6,35,185
5025.0,1878.31,-784.0,6,31,179
3873.0,2008.695,86.0,6,31,179
4108.0,1923.065,-638.0,6,31,179
4845.0,1976.25,-25.0,6,30,172
6150.0,2176.42,-244.0,6,30,171
5415.0,2135.245,230.5,6,30,171
5236.5,2057.895,-1929.5,6,30,171
4758.5,2273.37,-413.0,6,30,171
4791.5,2101.01,-139.5,6,30,171
4939.0,2133.54,-744.0,6,31,180
5036.0,2104.435,86.0,6,31,180
4935.0,2088.43,-1.49999999998,6,31,180
5140.0,2113.28,-373.5,6,30,171
4391.0,2052.575,-424.0,6,30,171
5904.5,1945.3,-619.0,6,30,171
4608.5,2087.305,-1057.5,6,30,171
5135.0,1874.01,-184.0,6,31,172
5213.5,2133.86,165.5,5,31,172
5325.0,1916.23,-722.5,5,31,172
4121.0,2092.545,20.5,5,31,171
6080.0,2172.23,26.5,6,31,171
5306.5,1731.315,-478.5,5,31,171
