best,average,min,species,neurons,links
1157.0,562.66,-610.0,1,44,315
1677.0,791.48,96.0,1,44,315
1475.0,827.62,150.0,1,44,315
1702.0,918.77,-218.0,1,44,315
2167.0,1070.31,365.0,2,44,315
2607.0,983.79,-323.0,2,44,314
2311.0,1187.34,269.0,3,45,315
2287.0,1093.17,-474.0,4,45,315
2557.0,1363.66,320.0,5,44,316
2397.0,1387.73,420.0,6,45,317
2572.0,1380.81,337.0,8,45,317
2597.0,1414.02,91.0,9,45,317
2523.0,1236.3,-413.0,10,45,317
2462.0,1348.12,76.0,9,45,317
2607.0,1507.4,-40.0,9,45,317
2592.0,1532.17,480.0,9,46,316
2912.0,1564.87,463.0,8,45,317
3062.0,1759.21,513.0,8,45,317
2827.0,1779.37,594.0,9,47,325
2802.0,1610.06,42.0,8,45,317
2942.0,1727.74,402.0,9,49,327
3222.0,1750.43,593.0,10,49,327
2897.0,1611.78,336.0,9,49,327
2902.0,1750.85,-138.0,8,49,317
3152.0,1696.68,442.0,8,47,326
2962.0,1785.08,66.0,8,45,317
3142.0,1752.16,419.0,8,49,327
3002.0,1699.08,220.0,8,49,327
3232.0,1787.67,233.0,8,49,328
2792.0,1685.68,193.0,8,45,317
2942.0,1694.45,551.0,8,45,317
2710.0,1690.25,396.0,8,45,317
2843.0,1688.76,147.0,8,49,317
2912.0,1646.15,516.0,9,45,317
2827.0,1609.67,477.0,9,45,317
2862.0,1611.53,295.0,9,49,328
2957.0,1631.28,297.0,9,49,328
2972.0,1621.28,513.0,10,48,328
2907.0,1519.71,318.0,10,48,328
3212.0,1711.99,497.0,10,49,316
2782.0,1708.93,487.0,10,48,327
2637.0,1535.43,454.0,10,49,316
3032.0,1702.45,-36.0,10,46,320
2832.0,1609.77,585.0,9,49,328
2770.0,1679.32,278.0,9,49,328
2902.0,1744.38,-3.0,9,49,328
2812.0,1688.31,218.0,9,47,318
2834.0,1741.85,587.0,9,49,328
2827.0,1709.41,-583.0,9,46,320
2596.0,1616.5,152.0,9,49,325
2887.0,1710.69,555.0,10,46,320
3025.0,1533.63,54.0,10,49,328
2682.0,1582.3,455.0,10,46,320
2672.0,1712.16,611.0,10,49,328
2886.0,1679.58,-496.0,10,49,333
2922.0,1687.25,491.0,10,49,333
2902.0,1710.02,576.0,10,49,333
2982.0,1741.59,417.0,10,49,333
3147.0,1853.29,457.0,10,46,321
2867.0,1771.25,-158.0,10,49,328
3042.0,1832.99,461.0,10,49,333
3042.0,1718.8,-273.0,10,46,321
2952.0,1688.51,194.0,10,49,328
2847.0,1795.28,537.0,9,49,333
3022.0,1821.15,347.0,10,49,333
