best,average,min,species,neurons,links
1746.0,226.98,-823.0,1,44,315
2322.0,723.05,-868.0,1,44,315
2027.0,893.7,-707.0,1,44,315
2207.0,920.04,-888.0,1,44,315
2387.0,1058.04,-675.0,2,45,316
2552.0,919.44,-1098.0,3,44,315
2492.0,1196.01,-1158.0,3,44,315
2452.0,945.5,-802.0,5,44,315
2462.0,1056.61,-1098.0,7,45,317
2471.0,1169.32,-761.0,7,44,315
2567.0,1262.55,-1015.0,7,45,317
2622.0,1254.74,-1024.0,8,44,315
2752.0,1288.51,-555.0,9,44,315
2377.0,1318.84,-1098.0,9,44,315
2462.0,1168.99,-737.0,9,45,317
2702.0,1235.01,-965.0,9,45,317
2707.0,1250.39,-758.0,7,46,317
3137.0,1321.18,-1098.0,7,46,317
3137.0,1287.41,-1098.0,7,46,317
2747.0,1315.81,-928.0,7,46,317
2922.0,1436.47,-658.0,7,46,317
2902.0,1510.05,-772.0,9,45,317
2872.0,1294.57,-1098.0,9,46,317
2572.0,1381.37,-938.0,9,45,317
2464.0,1351.61,-1098.0,9,45,317
3052.0,1360.55,-1098.0,7,46,318
2997.0,1423.54,-898.0,7,46,318
2722.0,1367.97,-924.0,7,46,318
2705.0,1384.35,-1098.0,8,46,318
2932.0,1469.28,-1083.0,7,46,318
2677.0,1270.77,-1028.0,7,46,318
2607.0,1386.9,-903.0,7,48,323
2952.0,1476.85,-605.0,7,46,319
2777.0,1458.55,-661.0,7,46,319
2892.0,1404.76,-1098.0,7,48,323
2922.0,1499.93,-883.0,7,46,320
3132.0,1450.58,-693.0,8,46,320
2727.0,1483.83,-612.0,8,46,320
2512.0,1291.79,-1098.0,8,48,324
2992.0,1417.56,-991.0,8,46,320
2907.0,1318.22,-1168.0,8,46,320
2802.0,1444.55,-595.0,8,46,321
2788.0,1445.09,-874.0,9,46,321
2542.0,1400.34,-581.0,9,46,321
2722.0,1398.71,-723.0,8,48,325
2862.0,1335.84,-1035.0,8,46,321
2657.0,1559.65,-618.0,8,46,321
2657.0,1357.84,-745.0,8,46,321
3002.0,1430.24,-786.0,8,46,321
2782.0,1330.93,-700.0,8,46,321
3142.0,1358.92,-411.0,9,46,321
2752.0,1485.39,-680.0,9,49,329
2867.0,1457.08,-588.0,9,48,325
3032.0,1481.91,-833.0,9,48,325
2772.0,1404.19,-588.0,9,46,320
2942.0,1374.86,-937.0,9,46,321
2682.0,1443.09,-1112.0,9,48,325
2772.0,1382.14,-1098.0,10,48,325
2767.0,1491.54,-683.0,9,48,325
3157.0,1538.37,-1098.0,10,46,321
2987.0,1517.39,-918.0,11,48,325
2757.0,1453.51,-789.0,10,46,321
3127.0,1475.49,-654.0,10,46,321
2487.0,1511.14,-618.0,10,46,321
2627.0,1678.82,-705.0,9,47,322
2762.0,1503.54,-1098.0,9,53,340
3147.0,1610.26,-1098.0,9,47,322
2682.0,1584.74,-569.0,9,53,340
2682.0,1571.18,-608.0,9,47,322
2887.0,1428.03,-1028.0,9,47,322
2907.0,1503.75,-560.0,9,47,322
2712.0,1581.68,-258.0,9,53,340
2707.0,1362.23,-818.0,9,48,326
2397.0,1467.3,-288.0,9,48,323
2937.0,1583.15,-470.0,9,48,323
2652.0,1575.62,-629.0,9,49,330
2597.0,1470.78,-580.0,9,51,336
2552.0,1424.0,-1098.0,9,48,323
2657.0,1296.99,-1098.0,8,48,323
2657.0,1437.8,-1098.0,8,54,341
2682.0,1410.13,-1098.0,8,54,341
2852.0,1468.57,-969.0,8,49,324
2587.0,1635.17,-788.0,8,49,324
2612.0,1583.02,-1098.0,8,49,324
3042.0,1585.89,-818.0,7,49,324
3237.0,1638.08,-756.0,8,50,325
2612.0,1458.3,-843.0,8,51,336
2622.0,1552.52,-773.0,8,51,336
2822.0,1585.25,-1098.0,8,59,358
2925.0,1640.2,-698.0,8,50,326
2782.0,1629.52,-1098.0,8,59,359
2702.0,1637.84,-610.0,8,50,326
2726.0,1610.15,-848.0,8,51,336
2647.0,1489.12,-688.0,8,55,343
2767.0,1571.31,-521.0,8,50,326
2667.0,1601.87,-623.0,8,55,343
2892.0,1547.73,-791.0,7,59,359
2747.0,1472.66,-653.0,7,59,359
2687.0,1563.23,-358.0,7,50,326
2772.0,1613.02,-612.0,7,59,359
2672.0,1590.44,-763.0,8,59,359
2997.0,1585.25,-245.0,8,50,326
3027.0,1678.11,-698.0,8,50,326
2932.0,1623.77,-866.0,7,59,358
2817.0,1579.82,-665.0,7,59,358
3197.0,1743.22,-878.0,6,59,358
3367.0,1711.18,-223.0,6,59,358
2952.0,1675.41,-684.0,6,59,358
3052.0,1652.19,-1098.0,6,60,359
2917.0,1637.24,-671.0,5,60,359
2952.0,1588.87,-737.0,5,60,359
2872.0,1758.64,-1098.0,5,50,326
2827.0,1771.81,-1098.0,5,60,359
2942.0,1692.82,-898.0,6,60,359
2722.0,1624.97,-652.0,6,49,323
2757.0,1708.59,-611.0,6,50,326
2842.0,1751.12,-658.0,6,60,359
2757.0,1683.59,-983.0,5,60,359
2917.0,1715.37,-1318.0,5,53,344
2807.0,1700.82,-504.0,5,60,359
2997.0,1804.86,-905.0,5,60,360
2888.0,1760.9,-878.0,5,50,326
3062.0,1794.92,-679.0,6,50,326
3282.0,1749.14,-1036.0,6,61,361
2932.0,1696.76,-1028.0,7,54,345
3392.0,1760.27,-583.0,6,60,360
2977.0,1843.48,-683.0,6,50,326
2947.0,1614.48,-803.0,6,50,326
3112.0,1685.32,-797.0,6,50,326
2862.0,1807.38,-769.0,6,60,360
2882.0,1747.84,-1028.0,6,60,360
2682.0,1664.77,-922.0,6,60,360
2757.0,1800.24,-751.0,6,60,359
2827.0,1741.68,-1003.0,6,59,371
2800.0,1751.88,-793.0,6,59,371
2987.0,1830.68,-401.0,6,59,371
3012.0,1742.46,-713.0,6,59,371
3217.0,1848.74,-1098.0,6,59,370
2957.0,1750.55,-683.0,6,60,360
3042.0,1818.92,-1008.0,6,59,370
3132.0,1865.49,-73.0,6,59,370
2952.0,1832.57,-552.0,6,59,370
2872.0,1928.09,-567.0,6,59,370
3047.0,1841.1,-868.0,6,59,370
3152.0,1811.02,-637.0,6,54,345
2962.0,1849.01,-609.0,6,59,370
3217.0,1824.99,-1063.0,6,59,370
3147.0,1921.42,-1098.0,6,59,370
2777.0,1591.0,-1098.0,6,54,345
3177.0,1577.5,-1098.0,6,59,370
