best,average,min,species,neurons,links
1277.0,170.36,-647.0,1,20,99
1343.0,399.39,-449.0,1,20,99
1650.0,498.4,-405.0,1,20,99
1572.0,730.84,-178.0,1,20,99
1923.0,677.81,-193.0,1,20,99
1921.0,751.89,-338.0,1,20,99
1768.0,838.58,-338.0,1,20,99
1913.0,917.32,-187.0,3,20,99
1744.0,843.83,-252.0,9,21,100
1640.0,808.77,-262.0,7,21,100
1664.0,822.29,-405.0,7,22,102
1868.0,891.29,-412.0,6,22,102
1768.0,905.47,-362.0,8,22,102
1718.0,963.28,-49.0,8,21,100
1733.0,961.35,-308.0,9,22,101
1760.0,883.98,-382.0,9,22,101
1873.0,932.57,-192.0,9,23,102
1993.0,980.56,-267.0,9,24,107
2083.0,978.47,-60.0,8,24,104
1718.0,920.22,-270.0,10,22,100
1768.0,872.93,-82.0,8,21,100
1943.0,968.73,29.0,8,23,102
1768.0,1006.23,-228.0,10,24,104
1868.0,985.54,17.0,10,24,104
2318.0,937.11,-397.0,9,27,113
1768.0,991.1,-12.0,9,27,113
2043.0,938.61,-332.0,10,27,113
1943.0,979.35,-82.0,8,24,104
1818.0,940.83,-252.0,8,27,113
1948.0,953.18,-627.0,8,23,102
1718.0,997.17,31.0,8,24,109
2093.0,962.24,-297.0,8,24,104
1768.0,1020.0,-82.0,8,25,111
2184.0,960.76,144.0,8,22,99
1868.0,1003.92,-35.0,8,24,109
1768.0,1045.28,427.0,8,25,111
1822.0,1049.81,-82.0,8,23,102
2093.0,1024.36,-97.0,8,25,106
1893.0,988.79,201.0,8,23,103
2418.0,969.16,33.0,8,23,103
1810.0,985.89,-306.0,8,23,101
1857.0,949.97,85.0,8,22,100
1818.0,996.47,55.0,8,24,110
1833.0,1112.51,251.0,8,21,101
1911.0,1031.07,37.0,8,22,100
1958.0,1031.85,-32.0,8,23,101
1993.0,1025.0,14.0,8,22,100
1868.0,927.43,-338.0,8,21,101
1899.0,1005.98,-132.0,9,24,110
1971.0,963.69,283.0,9,24,110
1818.0,986.95,18.0,9,21,101
2021.0,1016.28,-259.0,10,25,111
1987.0,1025.93,-270.0,9,29,121
1911.0,990.19,115.0,9,25,112
2123.0,987.44,325.0,9,27,114
1748.0,984.02,63.0,9,27,114
1768.0,937.72,-323.0,9,21,102
1901.0,1042.43,-264.0,9,29,121
1818.0,950.54,-302.0,9,22,103
2218.0,909.29,-367.0,9,23,104
1947.0,1027.64,-32.0,9,23,104
2270.0,1015.58,-322.0,9,29,121
1768.0,969.47,-477.0,9,23,104
2021.0,944.27,-233.0,9,22,103
1918.0,882.66,-34.0,9,24,105
1718.0,920.98,-37.0,9,24,105
1768.0,937.38,-285.0,9,25,112
1818.0,976.17,-80.0,9,25,112
1633.0,971.34,301.0,9,24,105
1777.0,996.69,-62.0,9,23,103
1929.0,1099.65,-350.0,9,24,105
2043.0,1056.45,-174.0,9,30,122
1794.0,1023.16,142.0,8,25,112
2055.0,1115.37,347.0,9,22,103
1768.0,1033.4,293.0,8,27,114
1818.0,972.88,58.0,8,22,103
2156.0,1004.12,-404.0,8,23,103
2124.0,1027.03,-185.0,8,23,101
2336.0,963.68,-29.0,8,30,123
2039.0,1049.04,-262.0,8,23,103
2250.0,1085.32,25.0,8,23,101
1831.0,1008.44,-352.0,8,23,103
1768.0,1000.82,90.0,8,22,104
1733.0,1018.78,293.0,7,23,101
2043.0,943.63,-102.0,7,24,113
1993.0,1029.02,246.0,7,23,103
1868.0,968.99,160.0,7,27,114
1869.0,1027.8,196.0,7,23,101
1764.0,1006.46,-220.0,7,30,123
1871.0,1030.05,313.0,7,24,104
1678.0,1015.87,93.0,7,23,104
2045.0,1011.39,-304.0,6,23,104
1768.0,1001.1,168.0,5,22,104
1868.0,946.54,198.0,5,22,104
1718.0,920.42,-182.0,5,24,104
1810.0,899.88,-424.0,5,22,105
2082.0,958.32,-83.0,5,23,104
2300.0,970.95,283.0,5,23,100
1702.0,966.84,-157.0,5,22,105
1907.0,976.45,-174.0,5,24,105
1950.0,927.2,-334.0,5,24,105
1818.0,947.99,-304.0,5,24,104
2074.0,933.34,-383.0,5,23,100
2120.0,982.91,281.0,5,23,100
1593.0,873.39,143.0,5,30,124
1958.0,944.83,-212.0,5,24,105
1868.0,857.0,-214.0,5,23,106
1915.0,918.36,-353.0,5,23,100
1915.0,934.1,-237.0,5,23,100
1814.0,939.92,-168.0,5,24,104
1868.0,936.4,-102.0,5,23,106
2304.0,971.84,-155.0,5,24,103
2043.0,953.15,-159.0,5,23,99
2093.0,1014.98,-220.0,5,30,124
1865.0,983.57,-208.0,5,23,99
1799.0,894.78,-137.0,5,24,103
1768.0,921.33,-647.0,5,23,106
1993.0,965.92,-134.0,5,23,99
1818.0,1004.07,-82.0,5,23,106
1668.0,942.27,-249.0,5,23,99
1993.0,979.36,-305.0,5,23,99
1768.0,963.29,-369.0,5,23,106
1818.0,955.23,172.0,5,24,103
1893.0,1024.57,-102.0,5,23,99
1969.0,1027.18,-132.0,5,24,104
1895.0,1017.64,290.0,4,24,104
1818.0,981.11,-52.0,4,24,104
1718.0,1078.5,-56.0,4,24,103
1664.0,1035.1,-100.0,4,24,103
1709.0,968.73,143.0,3,23,99
1955.0,1012.99,-75.0,3,23,99
1993.0,1037.56,87.0,2,24,103
2119.0,1087.53,-209.0,2,24,104
1880.0,1082.66,-211.0,2,23,98
2064.0,1131.41,235.0,2,23,98
2043.0,1151.35,148.0,2,23,98
1768.0,1051.99,111.0,2,24,104
1818.0,1080.26,-2.0,2,24,104
1818.0,1014.59,-477.0,2,23,98
1718.0,1092.34,-133.0,2,23,98
1786.0,1086.32,-71.0,2,24,104
1828.0,1077.75,64.0,2,24,104
2093.0,1106.93,-104.0,2,23,99
1768.0,1043.9,203.0,3,24,104
1736.0,934.62,-247.0,3,23,99
1953.0,995.97,289.0,3,23,99
1783.0,1079.21,-262.0,3,24,104
2058.0,1086.83,360.0,3,23,99
1883.0,1015.92,33.0,3,23,99
1768.0,1042.62,181.0,2,26,118
1837.0,1000.52,-138.0,2,26,119
2103.0,1104.64,214.0,2,24,106
2093.0,1042.34,289.0,2,24,106
1868.0,1071.03,-150.0,2,26,119
1718.0,1044.84,217.0,2,26,119
2383.0,1079.03,241.0,2,26,119
1730.0,1140.72,287.0,2,26,119
1818.0,1106.86,329.0,2,26,120
1872.0,1142.86,277.0,2,26,120
2143.0,1140.26,75.0,2,24,106
1772.0,1109.57,399.0,2,26,119
1768.0,1045.75,313.0,2,24,106
1768.0,1102.62,251.0,2,24,106
1768.0,1070.04,48.0,2,26,120
2093.0,1076.46,-132.0,2,26,119
1768.0,1106.33,185.0,2,24,107
1943.0,1067.72,228.0,2,26,119
1743.0,1110.06,189.0,2,24,106
1818.0,1097.39,159.0,2,26,119
1818.0,1068.7,-38.0,2,24,106
1768.0,1074.56,144.0,2,24,106
1786.0,1144.63,-18.0,2,25,108
1718.0,1116.69,250.0,2,26,118
1961.0,1112.11,399.0,2,24,106
1754.0,1096.34,238.0,2,24,107
1718.0,1057.73,-322.0,2,24,106
1768.0,1110.07,423.0,2,24,106
1768.0,1101.95,278.0,2,24,108
1868.0,1203.4,410.0,2,24,108
1818.0,1015.23,161.0,2,26,118
1768.0,1000.57,219.0,2,24,107
1993.0,1152.11,413.0,2,24,107
2008.0,1134.44,78.0,2,24,107
1768.0,1115.44,216.0,2,26,118
1768.0,1112.63,177.0,2,26,118
2047.0,1194.17,333.0,2,24,107
1818.0,1134.45,249.0,2,24,107
1768.0,1041.35,173.0,2,27,118
1768.0,1124.83,-111.0,2,27,118
1768.0,1141.63,141.0,3,24,107
1768.0,1138.89,-58.0,2,28,119
2043.0,1061.93,-242.0,2,24,107
2268.0,1133.23,-47.0,2,24,107
2418.0,1158.82,281.0,2,24,107
1868.0,1204.8,270.0,2,28,119
1768.0,1126.5,388.0,2,24,107
1736.0,1142.28,230.0,2,24,107
1908.0,1130.18,271.0,2,24,107
1908.0,1160.29,-325.0,2,24,106
1786.0,1067.65,-149.0,2,24,106
1710.0,1054.27,175.0,2,28,119
1868.0,1111.31,76.0,2,24,108
1908.0,1094.17,302.0,2,24,107
1818.0,1059.81,-43.0,2,24,107
2043.0,1116.19,-82.0,2,24,107
1953.0,1109.32,262.0,2,24,107
1859.0,1033.7,-255.0,2,24,107
1993.0,1017.31,-57.0,1,24,107
1929.0,1077.43,80.0,1,24,107
1783.0,1100.52,134.0,1,24,107
2043.0,1080.68,87.0,1,24,107
2143.0,1179.38,333.0,1,24,107
1868.0,1127.51,402.0,1,24,107
1905.0,1021.55,245.0,1,24,107
1768.0,1068.9,434.0,1,24,107
1768.0,1077.95,290.0,1,24,107
1768.0,1132.36,254.0,1,24,107
1768.0,1144.92,295.0,1,24,107
1718.0,1070.59,15.0,1,24,107
1868.0,1075.1,331.0,1,24,107
1768.0,1069.47,88.0,1,24,107
1818.0,1108.27,228.0,1,24,107
1733.0,1143.29,143.0,1,24,107
1768.0,1035.6,-345.0,1,24,107
1877.0,1062.5,-238.0,1,25,109
1733.0,1064.75,70.0,1,24,107
1718.0,1098.57,399.0,1,24,107
1736.0,1092.47,246.0,1,24,107
1802.0,1082.85,104.0,1,24,107
1843.0,1037.04,251.0,1,24,107
2044.0,1059.3,242.0,1,24,107
1783.0,1074.59,43.0,1,24,107
1872.0,1100.89,254.0,1,24,107
1768.0,1065.88,-181.0,3,24,107
1718.0,1022.34,-227.0,3,24,107
1979.0,1131.15,-9.0,3,26,108
1670.0,1032.79,34.0,3,26,108
1879.0,1095.33,311.0,3,26,108
1943.0,1125.82,342.0,3,24,107
2127.0,1022.15,-134.0,3,26,108
1943.0,1143.99,299.0,3,24,107
1768.0,1121.02,274.0,3,24,107
1768.0,1007.5,-170.0,4,27,109
1895.0,1075.81,295.0,4,27,109
1718.0,1089.24,-361.0,6,24,107
1733.0,1040.93,421.0,6,24,107
