best,average,min,species,neurons,links
922.0,87.19,-1063.0,1,22,57
1330.0,408.73,-683.0,1,22,57
1587.0,610.45,-558.0,1,22,57
2057.0,810.74,-413.0,1,22,57
2087.0,924.71,-544.0,1,22,57
2312.0,981.85,-651.0,1,22,57
2157.0,1111.22,156.0,1,22,56
2327.0,1165.74,-309.0,1,22,56
2677.0,1508.28,412.0,3,22,57
2607.0,1353.36,-168.0,4,23,58
2772.0,1364.37,-3.0,10,22,56
2352.0,1269.3,227.0,12,23,58
2587.0,1264.87,125.0,12,25,59
2537.0,1326.68,-358.0,12,24,59
2277.0,1359.8,102.0,11,23,58
2415.0,1336.69,-233.0,11,22,56
2342.0,1401.2,-183.0,10,26,61
2257.0,1281.04,-413.0,9,23,60
2602.0,1440.6,-7.0,9,23,59
2237.0,1405.61,422.0,8,26,62
2752.0,1522.72,-573.0,8,23,59
2547.0,1420.94,267.0,8,23,59
2537.0,1396.04,-107.0,8,23,59
2512.0,1335.95,-83.0,9,23,61
2877.0,1407.68,234.0,10,23,61
2967.0,1428.74,252.0,10,26,63
2647.0,1463.29,152.0,10,23,61
2807.0,1399.53,-185.0,11,26,58
2767.0,1353.57,71.0,11,26,58
2582.0,1462.5,107.0,11,23,61
2732.0,1486.41,137.0,10,23,63
2697.0,1544.03,-303.0,10,23,63
2557.0,1529.92,-93.0,11,28,69
2642.0,1436.79,-558.0,11,23,63
2517.0,1328.39,47.0,11,23,63
2707.0,1472.09,-508.0,11,23,63
2622.0,1468.7,-519.0,11,24,61
2477.0,1546.25,322.0,13,26,65
2332.0,1316.77,-18.0,11,26,60
2387.0,1404.53,-318.0,11,26,65
2407.0,1364.06,-396.0,10,23,62
2582.0,1417.12,46.0,10,28,72
2482.0,1407.37,-498.0,10,23,62
2532.0,1350.27,35.0,10,26,65
2732.0,1443.24,144.0,9,26,63
2627.0,1467.31,-483.0,9,26,63
2822.0,1468.68,-54.0,9,26,63
2742.0,1418.15,237.0,9,28,72
2742.0,1451.76,182.0,9,28,72
3602.0,1569.74,604.0,8,28,72
