best,average,min,species,neurons,links
1827.0,-7.06,-848.0,1,22,57
1926.0,547.87,-631.0,1,22,57
2257.0,1113.03,-353.0,1,22,57
2487.0,1227.57,-460.0,1,22,57
2742.0,1350.57,-376.0,1,22,57
3217.0,1499.21,-378.0,2,22,57
2747.0,1382.18,-193.0,2,22,57
2691.0,1758.37,-153.0,2,22,57
3202.0,1755.23,24.0,2,22,57
3137.0,1892.78,228.0,3,23,60
3122.0,1718.08,-463.0,3,22,57
3412.0,1970.69,352.0,3,24,61
2987.0,1822.17,297.0,3,22,57
3237.0,1968.04,257.0,4,24,62
3067.0,2055.47,560.0,5,22,57
3377.0,1909.12,317.0,5,22,57
3302.0,1933.02,-343.0,5,22,57
3012.0,1967.54,117.0,5,23,60
3322.0,2039.77,555.0,6,22,57
3052.0,1924.54,-58.0,7,24,63
3192.0,1990.75,157.0,7,23,61
3217.0,2093.38,357.0,7,22,57
3402.0,1977.44,572.0,7,22,57
3222.0,1942.38,362.0,7,22,57
3237.0,1963.14,306.0,7,22,57
3143.0,1913.69,-193.0,8,22,57
3487.0,1988.6,-33.0,8,25,67
3347.0,1955.11,-396.0,9,22,57
3552.0,1923.1,-153.0,9,22,57
3382.0,1983.85,-198.0,9,25,67
3637.0,1939.13,-110.0,9,22,57
3162.0,2039.39,132.0,9,25,61
3352.0,2150.88,522.0,9,22,57
3377.0,2070.53,247.0,10,23,58
3328.0,1948.44,-258.0,10,23,62
3117.0,2157.36,-223.0,9,23,58
3669.0,2098.82,367.0,9,23,58
3437.0,2250.31,554.0,8,25,68
3357.0,2012.37,327.0,8,25,68
3507.0,2043.85,262.0,8,25,68
3402.0,1998.04,-106.0,8,25,69
3557.0,2228.72,585.0,8,23,58
3497.0,2106.53,372.0,8,23,58
3242.0,2016.23,-140.0,8,25,70
3287.0,2096.25,122.0,8,25,68
3457.0,1977.72,-203.0,8,23,59
3532.0,2047.61,57.0,8,23,59
3412.0,2085.26,252.0,8,23,59
3447.0,2046.01,352.0,9,23,59
