best,average,min,species,neurons,links
1272.0,-39.39,-868.0,1,22,6
1567.0,318.8,-618.0,1,22,6
1925.0,740.87,-1003.0,1,22,6
2082.0,936.77,-658.0,1,22,6
2222.0,743.05,-701.0,1,22,6
2267.0,848.39,-570.0,1,22,6
2471.0,953.64,-802.0,1,22,6
2432.0,933.09,-638.0,2,22,7
2277.0,1027.81,-558.0,4,22,7
2337.0,1087.49,-428.0,6,22,7
2317.0,800.76,-758.0,8,22,7
2532.0,1013.19,-448.0,7,23,9
2382.0,1021.86,-504.0,8,22,8
2037.0,971.87,-568.0,9,23,6
2092.0,998.45,-1038.0,8,24,9
2402.0,1013.25,-1038.0,8,22,8
2237.0,861.91,-483.0,8,24,9
2207.0,1126.34,-1003.0,8,22,7
2137.0,893.06,-628.0,8,25,12
2422.0,1026.53,-567.0,8,27,15
2282.0,1069.6,-1073.0,10,27,15
2017.0,892.67,-1108.0,9,27,15
2137.0,1078.49,-1038.0,10,24,7
2787.0,930.37,-673.0,9,24,7
2162.0,1064.9,-723.0,9,22,6
2282.0,1028.94,-358.0,8,22,6
2517.0,1137.64,-423.0,8,22,6
2197.0,1119.77,-689.0,8,22,6
2417.0,1206.58,-231.0,8,22,6
2207.0,1214.18,-358.0,8,24,13
2697.0,1039.17,-465.0,8,22,6
1896.0,1127.98,-493.0,8,24,13
1987.0,1104.52,-564.0,9,25,13
2405.0,1260.19,-653.0,9,27,16
2167.0,1214.83,-521.0,8,24,7
2522.0,1143.57,-853.0,9,22,6
2030.0,1193.31,-718.0,8,27,16
2337.0,1008.79,-808.0,8,27,16
2317.0,1178.34,-653.0,8,24,13
2422.0,1177.94,-483.0,8,24,13
2447.0,1150.48,-488.0,8,27,16
2059.0,1016.99,-698.0,8,27,16
2417.0,1235.08,-475.0,8,24,7
2187.0,1179.94,-723.0,8,24,13
2692.0,1058.6,-888.0,8,24,13
2367.0,1156.89,-543.0,8,22,6
2552.0,1118.75,-508.0,8,27,16
2122.0,1115.12,-234.0,8,24,12
2402.0,1111.66,-1158.0,8,30,22
2587.0,1029.39,-618.0,8,29,24
2567.0,1105.29,-818.0,8,22,6
2222.0,1222.93,-453.0,8,24,13
2302.0,1038.19,-588.0,8,24,7
2392.0,1198.65,-398.0,8,24,13
2267.0,1170.05,-653.0,8,27,17
2257.0,1107.58,-633.0,8,30,23
2227.0,1127.07,-707.0,8,27,17
3072.0,1142.67,-803.0,8,30,23
2052.0,1213.49,-663.0,8,29,24
2632.0,1085.55,-818.0,8,24,13
2272.0,1140.59,-517.0,8,30,23
2617.0,1017.32,-458.0,8,29,24
2215.0,1035.28,-628.0,8,25,14
2147.0,1066.0,-743.0,8,22,6
2132.0,1114.39,-818.0,7,27,17
2237.0,1098.79,-718.0,7,29,23
2127.0,1083.49,-633.0,7,22,6
2142.0,1093.5,-558.0,7,29,23
2227.0,1142.26,-593.0,7,25,8
2057.0,1045.39,-618.0,8,29,23
2287.0,876.65,-843.0,8,27,17
2547.0,1060.95,-818.0,8,22,6
2302.0,1083.15,-573.0,9,22,6
2727.0,1048.88,-402.0,9,22,6
2217.0,1156.52,-558.0,9,25,8
2577.0,952.82,-1048.0,9,29,23
2596.0,1088.84,-258.0,9,29,23
2197.0,1031.23,-658.0,9,29,23
2315.0,1043.0,-805.0,9,25,14
2242.0,1148.78,-558.0,9,26,17
2422.0,1098.73,-489.0,9,22,6
2132.0,1032.55,-458.0,9,30,23
2322.0,1025.41,-613.0,10,29,22
2442.0,802.45,-663.0,10,29,22
2517.0,1035.49,-683.0,11,30,23
2242.0,921.37,-551.0,11,30,29
2617.0,1079.03,-778.0,11,30,23
2352.0,1000.55,-798.0,11,28,21
2602.0,1194.22,-808.0,8,29,22
2627.0,1076.19,-478.0,9,29,22
2117.0,937.19,-738.0,8,26,17
2297.0,1103.31,-903.0,8,29,22
2622.0,1032.97,-458.0,8,29,22
2497.0,1101.86,-647.0,9,29,22
2414.0,1013.54,-528.0,7,30,28
2407.0,1030.34,-468.0,7,27,18
2407.0,1121.44,-973.0,6,29,23
3017.0,1164.98,-608.0,6,29,23
2264.0,1148.33,-678.0,6,29,23
2537.0,1216.64,-668.0,6,29,23
2442.0,1113.72,-427.0,6,29,23
