total reward
2131.0,1
2066.0,1
2176.0,1
1361.0,1
1956.0,1
1731.0,1
1361.0,1
1761.0,1
2661.0,1
2236.0,1
1806.0,1
1961.0,1
1931.0,1
1811.0,1
1886.0,1
1706.0,1
1481.0,1
2156.0,1
1586.0,1
2126.0,1
2036.0,1
1811.0,1
2700.0,1
1361.0,1
2636.0,1
2136.0,1
2131.0,1
2361.0,1
2601.0,1
2581.0,1
1931.0,1
1811.0,1
1766.0,1
1361.0,1
1886.0,1
1931.0,1
2231.0,1
2131.0,1
2091.0,1
2011.0,1
2746.0,1
2431.0,1
2336.0,1
2031.0,1
2011.0,1
1786.0,1
2091.0,1
1581.0,1
2131.0,1
1481.0,1
2456.0,1
1561.0,1
2336.0,1
2401.0,1
2001.0,1
1731.0,1
1811.0,1
2111.0,1
1686.0,1
1706.0,1
1931.0,1
1851.0,1
2001.0,1
1806.0,1
1986.0,1
1706.0,1
2136.0,1
1926.0,1
2331.0,1
2031.0,1
2256.0,1
2156.0,1
1911.0,1
2336.0,1
2111.0,1
2500.0,1
2356.0,1
1586.0,1
1906.0,1
1256.0,1
2211.0,1
2156.0,1
1561.0,1
2101.0,1
1461.0,1
2546.0,1
2256.0,1
1806.0,1
2066.0,1
1611.0,1
1786.0,1
1486.0,1
2236.0,1
1606.0,1
2256.0,1
2231.0,1
2011.0,1
1661.0,1
1911.0,1
2031.0,1
