best,average,min,species,neurons,links
1097.0,-111.45,-830.0,1,28,171
1607.0,257.16,-758.0,1,28,171
1792.0,665.32,-789.0,1,28,171
2472.0,870.63,-679.0,1,28,171
2397.0,1002.8,-656.0,1,28,171
2547.0,1132.17,-689.0,1,28,171
2622.0,1189.14,-433.0,1,28,171
2712.0,1346.58,-429.0,4,29,172
2377.0,985.98,-758.0,6,29,171
2652.0,1159.43,-688.0,8,30,173
2807.0,1377.99,-503.0,10,30,173
2762.0,1312.19,-644.0,9,29,173
3032.0,1337.74,-599.0,11,30,173
2732.0,1348.82,-475.0,11,29,173
2577.0,1484.18,-396.0,12,30,173
2797.0,1466.64,-657.0,10,33,181
2757.0,1483.55,-458.0,11,30,173
2857.0,1474.58,-298.0,12,30,173
2727.0,1480.61,-48.0,13,30,173
2632.0,1407.53,-603.0,13,33,182
2517.0,1437.57,-248.0,12,30,173
2742.0,1592.88,-24.0,12,29,173
2772.0,1464.29,-578.0,14,30,173
2925.0,1531.06,-228.0,13,30,173
2782.0,1562.53,57.0,13,30,173
2702.0,1525.3,-473.0,11,30,173
2882.0,1598.14,-337.0,11,31,175
2582.0,1570.87,-228.0,11,29,173
2932.0,1591.03,-588.0,11,34,183
2702.0,1377.57,-352.0,10,29,174
2422.0,1501.16,-393.0,10,29,174
2507.0,1627.89,-600.0,10,29,174
2612.0,1685.85,-418.0,10,34,183
2577.0,1577.98,-283.0,10,31,175
2647.0,1691.49,-121.0,10,29,174
2447.0,1627.89,-498.0,12,29,171
2722.0,1628.69,107.0,12,31,176
2783.0,1651.35,-43.0,12,37,195
2417.0,1466.72,-648.0,12,29,174
2712.0,1605.58,-602.0,12,33,184
2597.0,1711.93,-298.0,12,31,177
2682.0,1720.4,153.0,12,34,184
2816.0,1736.1,133.0,12,29,174
2572.0,1645.27,-523.0,12,37,196
2702.0,1548.04,-358.0,12,37,196
2717.0,1718.44,-88.0,12,29,174
2967.0,1701.83,-108.0,12,37,196
2677.0,1762.53,-367.0,12,29,174
2732.0,1753.35,-564.0,12,36,193
2707.0,1644.89,-373.0,12,33,184
2657.0,1684.87,42.0,12,29,174
3017.0,1736.17,-498.0,11,37,196
2987.0,1706.0,15.0,11,37,196
2687.0,1658.14,-523.0,11,29,174
2522.0,1590.33,-378.0,11,29,174
2687.0,1598.24,157.0,11,30,174
2627.0,1675.63,-249.0,10,37,196
2577.0,1630.23,-591.0,10,29,175
2917.0,1738.24,39.0,10,37,196
2732.0,1710.02,-195.0,10,37,196
2637.0,1720.1,-412.0,10,37,196
2977.0,1812.51,274.0,10,29,175
2787.0,1492.33,-525.0,9,37,196
2662.0,1619.77,-632.0,9,37,196
2882.0,1608.19,-105.0,8,31,178
3212.0,1712.62,-404.0,8,29,174
2587.0,1700.03,-728.0,7,31,175
2877.0,1610.43,-550.0,7,31,176
2717.0,1570.46,-558.0,7,31,176
2622.0,1683.14,-371.0,7,31,178
2792.0,1599.07,-510.0,7,37,196
2682.0,1564.82,-694.0,7,37,196
2987.0,1796.79,-483.0,7,31,176
2642.0,1696.77,-594.0,7,36,189
2932.0,1691.78,-465.0,7,31,177
2797.0,1728.0,123.0,7,31,176
2867.0,1557.1,-614.0,7,31,176
2772.0,1758.27,-360.0,7,31,176
2922.0,1682.05,-608.0,7,36,190
2842.0,1635.92,-608.0,7,36,191
2917.0,1708.85,-482.0,6,36,191
2927.0,1772.25,-152.0,5,37,192
