best,average,min,species,neurons,links
1114.0,505.68,-12.0,1,12,27
1490.0,702.32,-244.0,1,12,27
2376.0,883.61,-119.0,1,12,27
2433.0,937.27,-376.0,1,12,27
1914.0,940.95,-544.0,1,12,27
2258.0,1022.07,-150.0,1,12,27
2041.0,1081.89,-387.0,1,12,27
2355.0,1051.39,-387.0,1,12,27
2459.0,991.25,-206.0,1,12,27
2241.0,1124.62,-222.0,1,12,27
2545.0,1240.75,-31.0,1,12,27
2336.0,1295.31,26.0,2,12,27
3908.0,1113.25,-299.0,4,12,27
2829.0,1092.99,-49.0,5,12,27
3237.0,1201.93,-112.0,12,13,29
2591.0,997.12,-133.0,12,14,30
2483.0,1065.69,-811.0,12,13,29
3150.0,1131.4,-12.0,13,14,30
2936.0,1211.97,-57.0,14,14,30
3370.0,1177.73,24.0,10,13,32
3023.0,1226.87,-199.0,10,13,32
2736.0,1344.76,-26.0,10,15,32
2751.0,1207.71,219.0,11,13,32
3415.0,1310.29,-12.0,10,15,30
3104.0,1238.9,150.0,10,15,33
2847.0,1263.39,-78.0,10,13,32
2977.0,1324.42,188.0,10,16,31
2874.0,1243.37,207.0,10,16,31
2908.0,1314.94,-81.0,10,16,31
3533.0,1396.23,-74.0,8,16,31
3510.0,1303.5,144.0,8,13,32
3063.0,1084.84,-537.0,8,17,32
3263.0,1430.04,169.0,8,16,33
3872.0,1392.05,-126.0,8,17,33
3612.0,1459.62,-113.0,8,17,33
3245.0,1375.58,-374.0,8,12,26
3136.0,1394.91,-283.0,8,17,33
2926.0,1393.85,-35.0,8,17,33
3477.0,1439.71,-85.0,8,14,32
3422.0,1404.69,-12.0,8,12,26
2632.0,1346.61,29.0,8,17,35
3961.0,1464.75,138.0,8,17,35
3501.0,1454.52,274.0,8,14,32
3400.0,1494.98,113.0,8,15,31
3709.0,1516.81,376.0,8,17,35
3269.0,1468.91,-74.0,8,14,33
3425.0,1483.4,-312.0,8,17,35
3624.0,1489.15,63.0,8,14,33
3466.0,1590.17,263.0,8,17,35
3660.0,1468.13,-12.0,8,15,34
3342.0,1512.28,-12.0,8,17,35
2967.0,1418.62,176.0,8,15,34
3817.0,1525.56,126.0,8,15,34
4413.0,1544.78,-12.0,8,15,34
4532.0,1666.85,74.0,8,15,34
3920.0,1567.94,-187.0,8,15,34
3645.0,1673.32,-12.0,8,17,35
4285.0,1834.79,238.0,8,15,34
3934.0,1674.48,226.0,9,13,28
3594.0,1603.15,296.0,9,15,34
3735.0,1548.57,525.0,9,15,34
4950.0,1563.41,-12.0,9,15,34
3374.0,1613.28,231.0,8,17,35
3577.0,1672.02,51.0,8,15,34
3885.0,1692.28,192.0,8,15,34
3236.0,1689.88,-13.0,8,13,36
4064.0,1736.38,-62.0,8,15,34
3549.0,1646.5,353.0,8,15,34
4282.0,1725.58,561.0,8,15,35
4056.0,1614.8,-62.0,8,15,35
4464.0,1697.82,164.0,8,15,35
4525.0,1719.13,477.0,8,15,35
3701.0,1628.09,371.0,8,15,35
3496.0,1681.19,205.0,8,13,36
3378.0,1815.95,314.0,8,13,30
3839.0,1619.37,176.0,8,13,30
3917.0,1650.62,206.0,7,17,37
