best,average,min,species,neurons,links
1462.0,136.99,-1233.0,1,20,99
1662.0,548.36,-620.0,1,20,99
2422.0,634.89,-822.0,1,20,99
2322.0,793.45,-637.0,1,20,99
2252.0,859.78,-1028.0,1,20,99
2332.0,1067.16,-953.0,1,21,100
2083.0,916.45,-558.0,3,20,99
2092.0,837.1,-740.0,4,21,100
2869.0,764.29,-817.0,4,21,100
2349.0,1142.14,-1148.0,5,21,101
2442.0,778.69,-753.0,7,21,100
2342.0,919.71,-842.0,7,21,100
2227.0,1044.39,-573.0,7,22,103
2199.0,926.46,-657.0,7,21,100
2357.0,1137.92,-778.0,8,23,103
2227.0,1009.91,-888.0,8,21,100
2257.0,1150.94,-558.0,9,22,103
2192.0,1201.86,-742.0,8,22,103
2325.0,1237.35,-512.0,8,20,98
2147.0,1127.4,-1063.0,8,20,98
2512.0,1259.54,-932.0,8,21,99
2192.0,1124.12,-685.0,8,21,99
2287.0,1291.83,-714.0,8,21,102
2517.0,1184.14,-768.0,8,20,98
2522.0,1119.74,-690.0,8,21,102
2272.0,1171.66,-558.0,8,21,102
2452.0,1292.29,-453.0,8,21,102
2237.0,1204.85,-1063.0,8,21,102
2357.0,1294.91,-721.0,9,23,104
2107.0,1209.82,-784.0,8,20,98
2887.0,1259.0,-923.0,8,20,98
2397.0,1183.99,-563.0,8,20,98
2192.0,1160.85,-807.0,9,20,98
2287.0,1281.4,-687.0,9,21,102
2282.0,925.94,-872.0,9,23,102
2242.0,1346.97,-779.0,9,23,102
2259.0,1323.13,-585.0,10,20,98
2392.0,1203.27,-942.0,10,20,98
2552.0,1190.86,-696.0,10,23,102
2462.0,1263.46,-769.0,11,21,103
2349.0,1314.22,-313.0,11,22,105
2352.0,1044.91,-798.0,10,21,102
2327.0,1256.58,-661.0,11,21,103
2522.0,1236.85,-723.0,11,22,101
2347.0,1225.6,-619.0,11,23,106
2387.0,1271.04,-930.0,12,22,102
2427.0,1258.55,-566.0,13,20,98
2370.0,1276.74,-673.0,12,23,107
2522.0,1314.49,-663.0,12,20,98
2544.0,1318.98,-292.0,12,20,98
2567.0,1247.87,-558.0,12,20,98
2347.0,1282.4,-535.0,13,23,101
2227.0,1256.77,-788.0,13,23,101
2282.0,1218.45,-664.0,13,20,98
2257.0,1140.24,-762.0,13,22,104
2362.0,1135.89,-677.0,14,23,100
2292.0,1243.36,-579.0,14,25,119
2066.0,1197.26,-586.0,13,22,104
2696.0,1110.31,-518.0,14,27,120
2217.0,1036.63,-775.0,13,27,119
2717.0,1301.53,-356.0,14,27,119
2379.0,1252.46,-560.0,11,22,104
2357.0,1144.06,-676.0,11,27,119
2567.0,1207.89,-554.0,10,22,104
2372.0,1281.28,-771.0,10,27,119
2582.0,1348.47,-580.0,10,23,105
2462.0,1286.33,-1058.0,9,23,105
2872.0,1419.63,-597.0,9,23,106
2592.0,1381.24,-783.0,9,23,106
2502.0,1373.29,-633.0,9,23,106
2402.0,1221.87,-563.0,9,23,99
2447.0,1280.74,-600.0,9,23,106
2782.0,1195.13,-558.0,9,23,106
2622.0,1349.99,-463.0,9,23,106
2617.0,1371.78,-533.0,9,23,106
2497.0,1548.29,-338.0,9,23,106
2667.0,1285.68,-556.0,9,20,98
2337.0,1220.43,-692.0,9,20,98
2689.0,1339.68,-609.0,9,23,106
2682.0,1372.53,-667.0,9,23,106
2561.0,1406.13,-723.0,9,23,106
2637.0,1342.53,-711.0,8,23,106
2612.0,1133.66,-785.0,8,23,107
2406.0,1465.31,-492.0,7,20,97
2875.0,1405.15,-548.0,7,20,97
2411.0,1330.67,-668.0,7,20,97
2887.0,1446.51,-533.0,7,24,108
2877.0,1452.45,-593.0,7,24,108
2627.0,1355.74,-658.0,7,24,108
2887.0,1395.47,-563.0,7,24,108
3022.0,1515.72,-438.0,6,20,97
2612.0,1545.53,-85.0,6,20,97
2557.0,1486.07,-491.0,6,20,97
2635.0,1490.55,-438.0,7,20,97
2687.0,1436.2,26.0,7,20,97
3052.0,1478.02,-529.0,7,20,97
2902.0,1380.21,-310.0,7,24,108
2892.0,1503.0,151.0,7,20,97
2752.0,1353.71,-352.0,7,20,97
2882.0,1568.44,-713.0,7,20,97
3037.0,1557.94,-375.0,6,20,97
3057.0,1603.36,-438.0,6,20,97
3047.0,1549.89,-103.0,5,20,97
2807.0,1559.56,-14.0,5,20,97
2667.0,1670.16,167.0,5,20,97
2912.0,1574.45,-235.0,5,20,97
3292.0,1619.18,42.0,5,20,97
2872.0,1531.91,-147.0,6,20,97
2772.0,1530.86,-519.0,6,29,126
2692.0,1517.93,-378.0,6,24,108
2692.0,1455.07,-427.0,6,24,108
2882.0,1511.05,135.0,6,33,147
3008.0,1815.83,-422.0,5,33,147
2997.0,1634.04,-89.0,6,20,96
2977.0,1563.91,-558.0,6,20,96
3507.0,1344.51,-1098.0,6,20,96
2728.0,1525.74,-718.0,5,20,96
2807.0,1523.5,-292.0,5,20,96
2832.0,1548.55,-786.0,5,24,108
3122.0,1596.57,-445.0,5,20,96
3007.0,1645.13,-408.0,5,24,108
3017.0,1496.01,-218.0,5,20,96
3472.0,1749.73,-391.0,5,21,97
3012.0,1681.78,-59.0,5,33,147
3057.0,1590.82,-197.0,5,21,97
3002.0,1504.66,-685.0,5,33,147
2992.0,1546.68,-743.0,5,21,97
2882.0,1543.7,-718.0,5,21,97
3037.0,1488.73,-187.0,5,21,97
3062.0,1548.81,-193.0,5,24,109
3057.0,1649.75,-623.0,5,34,148
3202.0,1736.31,-147.0,5,34,148
2977.0,1667.36,-338.0,5,22,98
2937.0,1580.33,-385.0,5,34,148
2752.0,1511.44,-1048.0,5,22,98
2972.0,1611.49,-483.0,5,34,148
3187.0,1578.57,-408.0,5,22,98
3027.0,1482.4,-883.0,5,34,148
2747.0,1526.64,-258.0,5,34,148
