best,average,min,species,neurons,links
5322.0,1092.96,542.0,1,21,38
6443.0,1314.33,642.0,1,21,38
5303.0,1617.93,542.0,1,21,38
7323.0,1880.13,542.0,2,21,38
7567.0,1827.82,642.0,2,22,38
9300.0,2191.24,706.0,2,21,38
10200.0,2890.75,706.0,3,22,38
9700.0,2947.41,742.0,3,22,38
10000.0,3019.54,642.0,3,21,38
9900.0,3181.82,742.0,3,24,40
9700.0,3229.71,542.0,3,24,40
10900.0,3825.39,674.0,4,24,40
9500.0,3142.13,542.0,4,22,39
10100.0,3621.13,642.0,4,22,39
10400.0,3334.43,642.0,4,24,40
10800.0,3865.72,642.0,4,25,44
11500.0,4673.67,642.0,4,22,40
10407.0,4380.2,742.0,4,22,40
11000.0,3942.42,742.0,4,22,40
10700.0,4143.52,642.0,4,22,40
11200.0,4377.86,742.0,4,23,40
11100.0,4454.55,642.0,4,23,40
10500.0,4802.1,642.0,5,22,40
11900.0,4438.08,706.0,5,24,40
11800.0,5159.36,574.0,6,22,40
12800.0,5354.19,642.0,6,26,48
13800.0,5641.54,542.0,6,26,48
12200.0,6373.44,642.0,6,26,48
12400.0,6051.94,742.0,6,26,49
11600.0,5972.86,742.0,6,24,45
12300.0,6671.37,742.0,6,26,48
12100.0,6560.59,742.0,6,24,45
12200.0,6511.71,742.0,6,26,48
13400.0,5690.26,742.0,6,26,48
12200.0,6498.1,606.0,6,26,48
12800.0,6433.58,474.0,7,26,48
12600.0,5241.02,642.0,7,26,48
11900.0,5543.99,642.0,8,24,45
12200.0,5942.26,642.0,8,26,48
12400.0,6229.51,742.0,9,24,45
12900.0,5763.64,742.0,8,25,41
12500.0,6661.75,874.0,9,26,48
13800.0,5946.24,642.0,9,26,48
13300.0,6891.57,742.0,9,24,45
12500.0,6734.78,742.0,9,26,48
12400.0,6455.72,742.0,9,26,47
13300.0,7283.25,906.0,9,28,55
12700.0,6606.32,742.0,10,26,47
13100.0,7169.84,742.0,8,29,56
13300.0,7128.43,874.0,8,25,41
13100.0,6838.37,642.0,8,25,41
12800.0,7336.13,742.0,8,26,47
12400.0,6457.96,738.0,8,26,48
13000.0,6807.56,742.0,8,26,47
12500.0,6506.39,742.0,9,26,47
12100.0,5485.28,742.0,9,25,41
12900.0,6523.64,742.0,9,25,41
12700.0,6303.19,906.0,8,26,48
12400.0,6235.12,642.0,8,27,49
12800.0,6593.98,642.0,8,26,48
12100.0,6333.47,642.0,8,26,48
12300.0,6870.38,742.0,8,26,48
12000.0,6573.9,742.0,8,26,48
13400.0,6735.25,742.0,8,26,48
13100.0,6594.66,742.0,8,26,49
12800.0,7079.44,742.0,8,26,49
13300.0,7109.98,742.0,8,28,56
12100.0,7097.34,806.0,8,26,50
12500.0,6808.53,742.0,8,28,56
12100.0,7041.19,642.0,8,26,48
12500.0,7020.26,642.0,8,28,56
13100.0,6690.08,874.0,8,26,48
13200.0,7047.17,874.0,8,26,48
12500.0,6609.02,706.0,8,28,56
12800.0,6667.14,742.0,9,28,56
12800.0,7683.16,742.0,9,28,56
12600.0,7713.69,742.0,9,26,51
13600.0,7945.9,874.0,8,28,56
12800.0,7452.84,906.0,7,26,48
13500.0,7854.07,742.0,7,28,55
12900.0,7464.67,874.0,7,26,51
13000.0,7992.04,742.0,7,26,51
13100.0,8757.46,742.0,7,25,43
12500.0,8672.25,742.0,7,25,43
12800.0,8091.28,1102.0,7,26,50
13700.0,8000.12,542.0,7,26,50
12300.0,8067.02,742.0,7,25,44
12000.0,7657.22,642.0,7,26,50
12200.0,7725.03,642.0,7,26,51
12600.0,8077.09,642.0,8,25,47
12400.0,7109.03,906.0,8,26,51
12700.0,8069.39,638.0,8,25,47
12500.0,7741.2,742.0,8,28,59
14200.0,7352.42,742.0,8,26,51
12800.0,8313.37,706.0,8,26,51
12800.0,7960.68,742.0,8,26,48
12900.0,8284.26,906.0,8,26,48
12900.0,8387.57,874.0,8,24,43
12500.0,8032.24,1070.0,8,28,60
13100.0,7634.88,806.0,9,28,60
12700.0,6643.69,606.0,9,25,47
12600.0,7763.36,742.0,8,29,68
12800.0,8209.59,742.0,7,25,47
12700.0,7567.04,742.0,7,28,58
12400.0,7782.79,742.0,8,24,43
