best,average,min,species,neurons,links
1137.0,273.25,-506.0,1,20,99
1462.0,409.87,-466.0,1,20,99
1637.0,571.47,-320.0,1,20,98
1502.0,736.53,-400.0,2,20,99
1687.0,716.6,-396.0,2,21,98
2031.0,964.1,-326.0,4,22,100
1789.0,906.2,-61.0,5,21,98
1787.0,915.66,18.0,6,23,101
1962.0,868.78,-466.0,6,21,97
1737.0,815.03,-296.0,8,23,102
1637.0,823.92,3.0,7,20,98
1787.0,867.85,-466.0,7,21,97
1667.0,819.29,-466.0,7,23,100
1934.0,873.41,-186.0,7,23,100
1837.0,854.14,-501.0,7,23,100
1798.0,886.59,-466.0,7,21,96
1871.0,820.73,-466.0,8,21,96
2012.0,871.69,-256.0,8,23,100
1884.0,941.73,-501.0,8,23,101
1988.0,876.31,-431.0,8,23,101
2112.0,896.6,-186.0,9,23,101
2115.0,820.85,-466.0,9,23,101
1737.0,801.53,-431.0,9,21,96
2012.0,922.68,-466.0,9,20,99
1930.0,923.17,126.0,9,20,99
2241.0,871.18,-466.0,10,23,101
1512.0,828.96,-431.0,10,23,101
1868.0,913.96,-501.0,10,24,106
1980.0,872.45,-466.0,10,21,97
2034.0,929.92,-501.0,10,23,101
2024.0,949.41,-466.0,10,23,100
1837.0,903.72,-466.0,8,23,100
2038.0,963.09,-431.0,9,23,100
1752.0,972.81,-239.0,7,25,110
1787.0,992.91,-360.0,7,23,100
1787.0,945.74,278.0,7,22,98
2287.0,893.8,278.0,7,20,99
1687.0,944.37,278.0,7,23,100
1687.0,927.75,-501.0,7,23,100
2112.0,932.18,-396.0,7,22,98
2062.0,1040.04,-54.0,7,22,98
1912.0,996.2,-55.0,7,22,98
1962.0,891.3,-168.0,7,25,111
1821.0,948.51,-22.0,7,23,100
1962.0,865.49,-466.0,7,23,101
2040.0,850.15,-431.0,7,20,98
1673.0,932.4,229.0,7,23,100
1912.0,881.44,-503.0,7,22,97
2337.0,899.91,-466.0,7,20,98
2012.0,895.49,-431.0,8,23,101
1657.0,859.69,-191.0,7,22,97
1887.0,917.34,-42.0,7,22,97
1981.0,911.91,-378.0,7,23,101
1859.0,932.57,-186.0,7,25,112
1912.0,942.97,114.0,7,23,101
1737.0,925.83,66.0,7,22,97
1737.0,877.36,-122.0,7,23,107
1762.0,955.78,-396.0,7,23,107
1787.0,858.26,-82.0,8,25,112
1695.0,989.84,-466.0,8,23,101
1962.0,890.85,-2.0,8,23,101
1787.0,978.79,143.0,8,23,109
1962.0,1017.84,-233.0,8,25,111
2287.0,1027.43,-326.0,8,25,113
2012.0,983.76,228.0,8,25,113
1787.0,937.52,-47.0,8,25,114
2241.0,990.15,-84.0,8,25,114
1763.0,996.67,-195.0,8,23,109
2346.0,982.51,-241.0,8,25,113
1962.0,1000.93,75.0,8,25,113
1852.0,967.23,-263.0,8,24,102
1999.0,1064.54,-164.0,8,25,114
2332.0,1036.23,-265.0,8,26,114
1917.0,994.25,104.0,8,22,99
2047.0,970.52,-396.0,8,26,114
2147.0,984.56,-26.0,8,26,114
2267.0,1042.82,94.0,8,20,98
2050.0,974.96,-431.0,8,26,114
2075.0,1033.49,-245.0,7,26,114
1802.0,1016.74,246.0,7,24,103
1982.0,992.7,-332.0,7,26,114
2375.0,1048.73,52.0,7,23,109
1816.0,1080.85,-501.0,7,25,115
1962.0,1094.58,-301.0,8,26,114
2337.0,1042.27,-318.0,6,22,98
1882.0,1026.49,-303.0,6,26,114
1687.0,1060.94,-259.0,6,23,110
1756.0,1022.18,-251.0,6,22,99
1887.0,1076.48,-357.0,6,26,116
2027.0,1031.03,-406.0,6,20,98
2027.0,1042.77,-326.0,6,26,114
2012.0,1105.0,-318.0,6,26,116
1867.0,964.13,-20.0,6,26,114
2497.0,1018.63,-100.0,7,26,114
1801.0,1014.6,-147.0,7,26,114
2177.0,1027.61,-326.0,7,26,114
1818.0,1012.59,299.0,7,23,98
2237.0,1022.23,-292.0,8,24,112
2032.0,1031.19,98.0,7,26,115
2420.0,1164.66,18.0,7,26,115
2027.0,1004.97,-127.0,7,21,100
2112.0,1059.45,84.0,7,24,111
1932.0,1045.84,271.0,7,21,100
2092.0,1069.87,-64.0,7,21,100
1977.0,907.83,-398.0,7,21,100
1962.0,995.95,-345.0,7,24,111
1962.0,1048.01,-347.0,8,26,115
1737.0,957.54,-345.0,7,26,115
2012.0,1071.75,-335.0,7,26,115
2062.0,1022.89,-347.0,8,24,111
1980.0,939.55,142.0,8,24,111
1703.0,1000.34,-341.0,8,26,115
1848.0,943.23,-332.0,9,23,111
2032.0,977.66,281.0,9,24,110
2012.0,971.85,-328.0,9,26,115
1713.0,991.82,-62.0,8,24,111
2092.0,1005.08,-112.0,8,24,111
1902.0,1006.48,-295.0,8,24,111
2222.0,1011.18,-368.0,8,24,111
1962.0,969.48,-330.0,8,23,100
2012.0,1112.52,150.0,8,21,101
1882.0,946.28,-345.0,7,26,116
2187.0,1046.63,-410.0,7,26,116
2337.0,997.63,-263.0,7,23,100
1821.0,1002.41,-222.0,7,24,111
1786.0,983.38,-150.0,7,24,112
2092.0,1075.6,-237.0,7,26,116
2352.0,1007.34,-181.0,7,24,111
2237.0,1035.68,-305.0,8,24,111
2203.0,939.54,-259.0,8,25,121
2510.0,950.16,-295.0,8,26,116
1948.0,951.85,-335.0,8,24,111
1779.0,989.5,-332.0,8,24,111
1768.0,964.27,-183.0,9,25,121
2107.0,1044.59,-4.0,9,26,116
1757.0,980.53,278.0,9,26,116
1982.0,982.12,-232.0,7,24,111
1843.0,1023.12,-328.0,7,30,135
1737.0,995.24,-309.0,7,26,117
2157.0,1022.0,-362.0,7,26,117
2243.0,958.14,-305.0,7,26,117
1912.0,968.17,-151.0,7,25,122
2012.0,988.56,-318.0,7,30,135
1767.0,973.25,-82.0,7,26,117
1912.0,971.49,-347.0,7,26,117
1755.0,981.38,-241.0,7,24,111
1880.0,984.59,-245.0,6,30,135
1956.0,1000.95,-145.0,6,26,117
1875.0,1015.58,64.0,5,26,117
1802.0,1002.72,-105.0,5,26,117
1997.0,944.54,-316.0,5,24,111
2112.0,1017.67,-283.0,5,30,135
2071.0,957.65,-466.0,5,26,117
1952.0,986.9,-249.0,5,24,111
2112.0,1023.73,-309.0,5,26,117
1697.0,934.26,-152.0,5,23,115
1738.0,954.15,-297.0,6,30,135
1737.0,807.91,-299.0,6,26,117
1817.0,964.64,-501.0,6,24,111
2172.0,963.32,-357.0,6,26,117
2272.0,982.15,-324.0,6,24,111
1917.0,856.35,-374.0,6,26,117
1982.0,899.81,-327.0,6,26,117
1932.0,972.74,98.0,6,26,117
2237.0,1030.13,-466.0,5,25,122
2057.0,1015.15,-443.0,5,24,112
2463.0,1080.35,-213.0,5,24,112
1964.0,1055.43,-291.0,5,25,122
1962.0,977.34,-332.0,6,24,112
1847.0,1058.48,37.0,5,24,112
1809.0,1009.72,-167.0,5,30,136
1926.0,1004.18,-326.0,5,24,113
1785.0,1026.07,98.0,5,26,117
2380.0,987.03,-347.0,5,24,113
2012.0,1102.87,-466.0,5,30,137
2227.0,1020.02,-280.0,5,30,138
2112.0,1065.7,-130.0,5,27,118
2207.0,1055.19,-291.0,5,24,113
2079.0,1019.14,-322.0,6,30,139
2172.0,1062.29,-209.0,6,24,113
1869.0,981.64,-77.0,6,24,113
2193.0,981.53,-501.0,6,24,113
1836.0,1066.34,-288.0,6,24,113
2014.0,1009.97,106.0,7,24,113
1917.0,894.38,-309.0,7,24,113
2295.0,1040.07,33.0,6,26,125
2227.0,1015.53,-209.0,6,30,131
2302.0,1041.8,-501.0,6,24,113
1964.0,1003.34,-366.0,6,24,113
1849.0,974.59,-279.0,6,24,113
1817.0,1036.99,-345.0,6,30,139
1834.0,1002.67,-322.0,6,31,140
2012.0,1028.57,-343.0,6,24,113
2341.0,1076.35,-383.0,6,24,113
2222.0,1110.72,-160.0,7,24,113
2142.0,1039.39,286.0,6,24,113
2222.0,1025.23,-477.0,6,30,139
1965.0,1034.49,-231.0,6,24,113
1932.0,1021.64,-373.0,6,30,139
2017.0,987.39,-385.0,6,30,139
2302.0,1167.24,-385.0,6,24,114
2437.0,1044.79,-431.0,6,30,132
2027.0,1071.02,-311.0,6,24,114
2276.0,1054.84,-466.0,7,24,114
2068.0,1035.71,-249.0,8,30,140
2316.0,942.48,-123.0,7,24,114
2050.0,1137.72,-328.0,7,32,140
1912.0,1083.51,-372.0,7,32,140
2207.0,1051.28,-322.0,7,24,114
2062.0,1122.27,-322.0,7,31,135
2027.0,1018.56,-65.0,7,24,114
2012.0,1075.15,130.0,8,30,141
2372.0,1003.41,91.0,9,24,115
2012.0,941.63,-466.0,10,32,140
2543.0,964.9,-366.0,11,33,152
2092.0,1001.1,-205.0,11,24,115
1821.0,913.7,-466.0,12,27,118
2142.0,948.61,-466.0,12,30,142
1881.0,960.48,-322.0,11,30,142
1737.0,924.9,-466.0,11,34,167
2107.0,939.39,-316.0,11,27,118
2317.0,935.91,-295.0,11,31,143
2165.0,929.73,-466.0,10,27,118
2032.0,999.32,-230.0,10,32,153
1817.0,982.46,-466.0,10,31,143
2505.0,1015.97,-394.0,10,31,143
1787.0,934.3,-259.0,10,35,164
1719.0,904.83,-357.0,9,32,153
2047.0,894.68,-466.0,9,31,143
2192.0,905.59,-501.0,9,31,143
1637.0,905.93,-259.0,9,31,143
1912.0,990.02,-46.0,9,35,164
1802.0,930.03,-539.0,8,31,144
1672.0,817.35,-466.0,9,31,144
1834.0,858.83,-466.0,8,31,144
2307.0,930.26,-81.0,8,34,169
2337.0,954.36,-278.0,8,31,144
1912.0,959.69,-466.0,8,32,155
1882.0,1009.58,-283.0,8,34,170
1930.0,986.98,-115.0,8,35,165
2237.0,937.43,-466.0,8,32,155
2247.0,942.11,-466.0,8,27,119
1962.0,958.06,-466.0,8,35,166
1787.0,985.83,-61.0,8,31,144
2012.0,952.18,-372.0,8,35,166
1837.0,926.95,-332.0,8,35,166
2039.0,948.86,-466.0,8,27,119
1834.0,929.58,-366.0,8,34,170
1978.0,918.06,-466.0,8,26,127
2015.0,947.07,-326.0,8,27,119
1841.0,991.1,-185.0,8,27,119
1728.0,899.04,-466.0,8,32,145
1737.0,838.04,-466.0,9,34,170
1960.0,889.11,-466.0,7,37,169
2012.0,929.29,-466.0,7,34,170
1834.0,881.37,-221.0,7,35,166
1749.0,951.35,-374.0,7,37,183
1837.0,938.71,-466.0,7,32,145
2341.0,1041.74,-466.0,7,33,146
1787.0,966.98,-318.0,7,33,146
1814.0,932.23,-466.0,7,27,120
