best,average,min,species,neurons,links
969.0,305.12,-212.0,1,28,171
1523.0,502.79,18.0,1,28,171
1840.0,575.91,72.0,1,28,171
2018.0,829.51,-131.0,1,28,171
2250.0,814.74,-282.0,2,28,171
2514.0,823.4,-47.0,2,29,172
2610.0,897.28,102.0,3,28,171
2720.0,885.01,-33.0,3,29,172
2690.0,965.32,-126.0,5,29,172
2428.0,1043.95,-323.0,6,29,173
2281.0,876.99,159.0,6,28,171
2590.0,1026.82,239.0,9,28,171
2446.0,936.34,-24.0,9,28,171
2995.0,970.48,-261.0,8,28,171
2453.0,1152.49,126.0,8,30,173
2690.0,1306.18,123.0,8,30,173
2794.0,1305.39,197.0,8,30,173
2965.0,1290.91,144.0,8,30,173
2835.0,1362.36,199.0,9,28,171
2725.0,1257.99,-213.0,12,30,173
2646.0,1313.72,-232.0,13,28,171
2705.0,1219.42,95.0,12,34,179
2885.0,1215.57,-100.0,12,33,183
2780.0,1308.36,83.0,13,30,173
2757.0,1348.68,132.0,12,28,171
2865.0,1324.06,198.0,12,36,192
2765.0,1328.56,206.0,13,36,192
2675.0,1425.85,-310.0,13,36,193
2795.0,1342.81,-91.0,11,36,193
2670.0,1419.42,-210.0,11,34,179
2640.0,1406.29,175.0,9,36,193
2675.0,1370.56,-264.0,9,34,185
2860.0,1365.36,90.0,9,34,179
2685.0,1311.25,58.0,10,33,184
3048.0,1312.93,246.0,9,36,193
2883.0,1613.73,288.0,9,32,177
2845.0,1457.47,187.0,9,35,181
2910.0,1530.99,255.0,9,31,177
2711.0,1410.58,201.0,8,28,171
2900.0,1408.06,197.0,8,32,177
2786.0,1556.58,271.0,8,28,171
2650.0,1419.31,80.0,8,31,177
3050.0,1454.57,116.0,8,32,178
2820.0,1428.24,208.0,9,39,197
3560.0,1448.16,272.0,9,32,178
2945.0,1436.34,-54.0,9,29,172
2735.0,1540.28,-238.0,9,29,172
2720.0,1577.1,494.0,8,39,197
2955.0,1547.89,232.0,8,33,179
3175.0,1552.01,191.0,8,33,179
3060.0,1664.11,-366.0,9,33,179
2830.0,1598.69,313.0,9,39,198
2895.0,1665.5,256.0,9,33,179
2980.0,1638.03,81.0,9,39,198
2988.0,1545.73,324.0,9,33,179
3140.0,1654.13,256.0,9,33,179
2778.0,1650.1,218.0,8,33,179
3195.0,1678.49,216.0,8,33,179
2890.0,1641.79,293.0,8,33,180
2930.0,1616.63,152.0,8,39,199
3050.0,1606.42,278.0,8,33,180
2990.0,1777.37,228.0,9,33,180
2894.0,1685.55,-40.0,9,33,180
3120.0,1702.21,217.0,9,33,180
3250.0,1637.04,-135.0,9,33,180
2850.0,1742.34,362.0,9,40,201
3280.0,1600.39,23.0,9,33,180
3170.0,1578.82,248.0,9,40,201
3281.0,1658.34,259.0,9,33,180
2955.0,1502.18,58.0,9,40,201
3105.0,1705.53,382.0,9,33,180
3130.0,1678.49,163.0,9,30,172
2910.0,1546.1,363.0,9,40,201
3020.0,1619.56,233.0,9,33,181
2895.0,1498.01,-18.0,8,40,202
3060.0,1637.14,172.0,8,33,181
2950.0,1663.19,38.0,8,40,203
3050.0,1564.12,7.0,8,40,203
3070.0,1640.73,240.0,8,33,182
2945.0,1575.21,-152.0,8,40,204
2905.0,1491.87,-112.0,8,40,204
