train_mean,train_st_dev,train_max,train_min,train_loss,train_epsilon,test_mean,test_st_dev,test_max,test_min
1028.53333333,292.278717817,1746.0,596.0,0.00580751,0.1,829.1,168.063351151,1244.0,539.0
1017.25806452,296.726328538,1591.0,596.0,0.00619764,0.1,809.5,290.552146783,1611.0,506.0
838.352941176,211.013782983,1321.0,596.0,0.00616179,0.1,903.75,189.910998892,1346.0,596.0
1031.70967742,318.923511262,1971.0,596.0,0.00581395,0.1,769.75,128.324539742,1121.0,596.0
950.032258065,336.956059533,1871.0,596.0,0.00632224,0.1,1030.4,397.690633533,2051.0,596.0
949.125,319.431795341,2016.0,596.0,0.00545545,0.1,786.4,174.380446152,1504.0,721.0
1010.4516129,319.511001245,2028.0,596.0,0.00562457,0.1,1101.3,469.134000047,2021.0,596.0
1004.62068966,261.302759239,1771.0,721.0,0.00629252,0.1,1062.25,235.885962914,1421.0,596.0
1015.66666667,312.672281399,1736.0,596.0,0.00594706,0.1,768.35,230.849361056,1471.0,416.0
933.903225806,281.802304855,1806.0,671.0,0.00660972,0.1,1318.0,295.961483981,1771.0,696.0
946.967741935,305.802538426,1746.0,596.0,0.00691151,0.1,878.0,232.219723538,1541.0,596.0
1016.625,321.830093955,1646.0,596.0,0.00791132,0.1,959.0,285.938804642,1871.0,721.0
911.303030303,277.49130315,1571.0,596.0,0.00766233,0.1,728.5,129.927864602,1021.0,596.0
993.741935484,307.544485924,1571.0,596.0,0.00705685,0.1,1103.25,280.973642002,1756.0,596.0
987.65625,328.247297149,1671.0,596.0,0.0072446,0.1,883.5,245.522402237,1521.0,596.0
938.96875,300.959038365,1621.0,596.0,0.00721636,0.1,921.0,155.52331015,1246.0,596.0
829.375,266.680373997,1681.0,596.0,0.00549502,0.1,850.5,91.2948519907,1096.0,796.0
1140.0625,386.883456087,1946.0,596.0,0.0054037,0.1,1000.5,291.178210036,1621.0,561.0
1162.33333333,420.352894073,2071.0,596.0,0.00903729,0.1,865.5,213.505854721,1526.0,696.0
1225.07407407,457.626802984,2241.0,596.0,0.0107272,0.1,858.25,303.197439798,1941.0,596.0
1116.96774194,410.657810919,1971.0,596.0,0.00869616,0.1,708.0,236.396911993,1656.0,596.0
970.3125,369.423912794,1746.0,596.0,0.00786259,0.1,733.5,116.484977572,1186.0,596.0
968.166666667,288.648238442,1711.0,676.0,0.00722465,0.1,686.0,21.7944947177,781.0,681.0
988.65625,377.770979677,2231.0,596.0,0.00740593,0.1,837.25,148.424012545,1211.0,686.0
986.625,319.85287145,1626.0,576.0,0.00866066,0.1,856.5,221.358871519,1606.0,676.0
1150.25806452,428.178133547,2271.0,596.0,0.00917474,0.1,1033.25,312.031548886,1536.0,596.0
1011.0,313.492061665,1711.0,596.0,0.0101598,0.1,1054.0,248.119930679,1636.0,671.0
1126.0,295.681032072,1621.0,596.0,0.0118838,0.1,1195.0,276.656827134,1741.0,596.0
1130.67741935,355.65236625,1941.0,596.0,0.0137274,0.1,1035.5,115.983835081,1286.0,886.0
1035.09090909,337.233518917,1746.0,596.0,0.0138065,0.1,1287.35,396.676981308,2271.0,596.0
1115.85294118,267.695737332,1621.0,596.0,0.0120983,0.1,1351.2,240.948666732,1821.0,796.0
1029.67647059,334.249177973,1721.0,596.0,0.0130192,0.1,1407.35,260.739577932,2246.0,996.0
981.0,284.602327553,1571.0,596.0,0.0105829,0.1,1144.75,258.65940443,1496.0,596.0
966.147058824,309.390970281,1696.0,596.0,0.00817892,0.1,1303.25,184.1023832,1811.0,1081.0
932.875,305.718288421,1716.0,596.0,0.00765663,0.1,752.75,254.967032183,1621.0,596.0
1045.60606061,351.939814017,1831.0,516.0,0.00819167,0.1,732.75,37.3589012151,821.0,706.0
1374.09090909,389.824542011,2231.0,596.0,0.0104461,0.1,1165.45,288.528590438,1621.0,596.0
1540.65625,279.36072216,2146.0,861.0,0.0158977,0.1,1128.2,330.733971645,1821.0,596.0
1514.53125,273.621315002,2326.0,1071.0,0.0189894,0.1,1857.8,209.146025542,2181.0,1271.0
1482.3030303,313.507574202,2146.0,596.0,0.018971,0.1,1328.9,293.353353483,1764.0,786.0
1461.125,313.884707138,2206.0,696.0,0.019795,0.1,1501.25,181.448856431,1846.0,1121.0
1565.0,335.605759495,2591.0,929.0,0.0193929,0.1,1945.75,337.940360863,2701.0,1471.0
1544.4,392.26169836,2371.0,696.0,0.0211956,0.1,1382.55,285.114270951,1951.0,801.0
1254.8,430.59674871,2246.0,596.0,0.0188474,0.1,642.25,179.978297303,1421.0,596.0
1152.06451613,353.70043234,2036.0,596.0,0.0142367,0.1,1255.2,256.697604196,1721.0,696.0
1399.0,445.320471774,2171.0,711.0,0.0125023,0.1,1412.25,413.02504464,2386.0,796.0
1233.93548387,428.771458448,2146.0,596.0,0.014065,0.1,612.25,70.8321078325,921.0,596.0
1243.31034483,343.500951507,1946.0,596.0,0.0129154,0.1,916.25,253.695067946,1706.0,596.0
1310.93103448,423.377790944,2146.0,596.0,0.0114974,0.1,1345.8,364.12423704,2046.0,575.0
1439.03333333,436.212829044,2171.0,596.0,0.0123503,0.1,1263.25,303.605315336,2001.0,721.0
1414.625,377.13390775,2246.0,596.0,0.0155544,0.1,1721.4,356.945289926,2346.0,996.0
1387.5,465.315573921,2331.0,596.0,0.0166878,0.1,1434.5,355.324147786,2146.0,1021.0
1350.375,391.828147119,2046.0,596.0,0.0178534,0.1,1306.7,422.14133889,1996.0,596.0
1139.93939394,443.791784334,2111.0,596.0,0.015814,0.1,1680.6,240.96066069,2146.0,1196.0
1360.16666667,385.534441465,2021.0,656.0,0.0147974,0.1,1526.25,358.268317745,2041.0,1006.0
1157.12903226,473.325076995,2071.0,596.0,0.0169736,0.1,1445.35,352.996497858,2071.0,771.0
1376.32258065,457.589997289,2371.0,596.0,0.0174711,0.1,941.5,311.43177423,1671.0,716.0
1299.75,355.903340108,2146.0,596.0,0.0171238,0.1,849.0,369.294597848,1616.0,596.0
1528.66666667,382.711234338,2271.0,656.0,0.0173382,0.1,1761.5,322.761134587,2546.0,1296.0
1430.5,458.249113474,2576.0,596.0,0.0196787,0.1,1281.0,102.347447452,1486.0,1186.0
1267.5,331.195184144,1886.0,596.0,0.0209715,0.1,962.25,168.165654936,1291.0,756.0
1249.22580645,383.011303605,2096.0,596.0,0.0178251,0.1,1403.1,418.746689539,2371.0,596.0
1306.6875,329.405187184,1986.0,596.0,0.0169539,0.1,1141.0,335.093270598,2121.0,771.0
1425.83333333,471.883607353,2596.0,596.0,0.0196362,0.1,1923.25,406.766133669,2771.0,1396.0
1498.25806452,394.240467616,2106.0,596.0,0.0217982,0.1,1654.25,361.273009648,2471.0,1096.0
1614.0,383.176634639,2316.0,936.0,0.0212793,0.1,1730.25,282.790890058,2531.0,1256.0
1473.78125,387.898725054,2181.0,656.0,0.0225703,0.1,1719.5,388.413761342,2391.0,996.0
1341.16129032,338.944004965,2186.0,696.0,0.0240995,0.1,1632.75,316.36322084,2296.0,956.0
1421.0,388.804533818,2206.0,596.0,0.0213197,0.1,1579.5,289.94870236,2181.0,1116.0
1446.34482759,321.821140715,2371.0,696.0,0.0209037,0.1,1808.75,336.851135518,2416.0,1346.0
1490.86206897,353.355611066,2246.0,756.0,0.0228578,0.1,1469.25,326.868761891,1956.0,816.0
1431.5,311.213619025,2441.0,886.0,0.0256047,0.1,1682.75,284.540309095,2211.0,1261.0
1592.89655172,386.57517847,2541.0,656.0,0.0243136,0.1,1655.0,332.770942241,2316.0,1066.0
1524.92857143,359.213817004,2406.0,886.0,0.0247754,0.1,1247.75,228.376197315,1606.0,856.0
1320.13793103,295.465935272,1976.0,666.0,0.0247279,0.1,1377.25,238.258656716,1906.0,956.0
1529.26923077,287.913389446,1996.0,656.0,0.0220688,0.1,1524.45,282.997610414,2300.0,1181.0
1427.42857143,278.560897237,2236.0,891.0,0.0207177,0.1,1567.7,214.588932613,2031.0,1181.0
1381.34482759,338.194830184,1981.0,596.0,0.0213942,0.1,1541.0,220.0,2031.0,1081.0
1443.06896552,352.507073153,2071.0,656.0,0.0215392,0.1,1398.5,327.76706668,2096.0,921.0
1405.92857143,318.331804498,2096.0,661.0,0.0246629,0.1,1098.0,347.028096845,1806.0,656.0
1320.0,292.145511689,1856.0,696.0,0.0244487,0.1,1348.25,170.963994747,1901.0,1181.0
1332.20689655,365.613926705,2061.0,656.0,0.0228888,0.1,1385.25,270.126243634,2006.0,756.0
1327.03448276,384.260102531,2011.0,656.0,0.0206431,0.1,1523.55,268.381347154,2046.0,1096.0
1496.83333333,317.227792323,2206.0,786.0,0.0201984,0.1,1719.25,329.860860819,2371.0,1096.0
1346.48387097,374.840514126,2046.0,721.0,0.0228252,0.1,1653.0,365.28208278,2571.0,996.0
1416.68965517,484.50601245,2571.0,596.0,0.0224672,0.1,1081.0,166.770800802,1681.0,956.0
1331.68965517,339.161552742,1911.0,721.0,0.0221649,0.1,1154.75,182.598432359,1681.0,981.0
1296.33333333,340.724554769,1981.0,721.0,0.0227092,0.1,1271.75,428.291007961,2046.0,821.0
1268.83333333,383.86995049,2206.0,656.0,0.0205186,0.1,1212.25,133.434206634,1506.0,981.0
1402.55172414,391.667750313,2306.0,821.0,0.0196382,0.1,1524.75,420.07700187,2306.0,846.0
1518.86206897,355.835657935,2246.0,849.0,0.0213433,0.1,1192.25,118.973473934,1581.0,1081.0
1188.46428571,237.216068196,1666.0,721.0,0.0214204,0.1,1107.25,102.918353562,1406.0,981.0
1243.66666667,371.027252668,2146.0,596.0,0.018659,0.1,1431.0,379.193222513,2046.0,676.0
1215.5862069,358.651162498,2156.0,596.0,0.0183527,0.1,1329.75,247.925770141,1816.0,991.0
1405.81481481,362.730084022,2306.0,596.0,0.0181991,0.1,1558.25,312.623875448,2206.0,1181.0
1470.0,397.200947371,2371.0,696.0,0.0216272,0.1,1550.75,318.038814455,2131.0,1081.0
1342.66666667,351.017040844,2251.0,656.0,0.0234286,0.1,1183.5,229.25149945,1731.0,756.0
1157.25,299.680261159,1766.0,656.0,0.0219527,0.1,1236.0,98.6154146166,1431.0,1081.0
1159.62068966,339.540502261,1831.0,596.0,0.0180927,0.1,1568.75,257.174430105,2031.0,1081.0
1082.48387097,364.028434813,2056.0,596.0,0.0177467,0.1,1444.75,299.528274959,1931.0,981.0
1013.35294118,192.335626132,1281.0,596.0,0.0196041,0.1,1037.25,94.4970237627,1256.0,856.0
1179.28125,320.759862901,2171.0,696.0,0.0209624,0.1,1205.25,122.201421841,1486.0,1056.0
1164.4375,300.815136078,2241.0,796.0,0.0223941,0.1,1397.5,261.477054443,1936.0,961.0
1276.5,290.919089554,2171.0,896.0,0.023265,0.1,1497.75,270.029049363,2031.0,1181.0
1169.78125,281.53060828,2046.0,761.0,0.0215244,0.1,1266.0,322.548445974,1846.0,696.0
1226.0,238.188630143,1871.0,796.0,0.0221089,0.1,1278.5,257.014104671,1871.0,996.0
1386.32258065,367.737054297,2696.0,896.0,0.0241658,0.1,1107.5,183.453672626,1606.0,736.0
1466.17241379,322.577129934,2021.0,896.0,0.029109,0.1,1589.75,347.379025705,2231.0,956.0
1535.31034483,376.768757714,2311.0,1056.0,0.028882,0.1,1216.65,248.776058937,1706.0,856.0
1291.64516129,205.280068072,1696.0,896.0,0.0270482,0.1,1626.0,304.91802177,2631.0,1256.0
1559.96551724,329.684748349,2221.0,1096.0,0.027216,0.1,1609.25,242.704939175,2011.0,1261.0
1562.55172414,311.199302611,2331.0,996.0,0.0300119,0.1,1570.5,337.13461703,2431.0,956.0
1479.0,341.080635627,2351.0,836.0,0.0317559,0.1,1233.5,209.895807486,1806.0,956.0
1466.34482759,330.370562672,2231.0,896.0,0.028985,0.1,1376.0,262.511904492,2006.0,1056.0
1454.62068966,326.59923916,2106.0,1001.0,0.0280606,0.1,1422.25,225.038191203,1806.0,1056.0
1597.48148148,331.010839072,2336.0,1061.0,0.0263297,0.1,1674.75,333.128635065,2426.0,1056.0
1556.89285714,289.67979111,2156.0,1036.0,0.0270986,0.1,1772.25,356.801327772,2541.0,1256.0
1698.51851852,345.990405601,2431.0,1056.0,0.0275231,0.1,1548.75,343.731272217,2311.0,1056.0
1579.88888889,373.408557236,2421.0,896.0,0.0276581,0.1,1484.25,278.815687328,1931.0,1156.0
1399.44827586,422.741674296,2556.0,761.0,0.0264196,0.1,1435.25,330.239591055,1971.0,796.0
1336.33333333,342.600188104,2116.0,666.0,0.0220053,0.1,1533.5,269.432273494,2106.0,981.0
1410.66666667,328.914713701,1971.0,596.0,0.0208748,0.1,1231.5,204.358141507,1506.0,656.0
1314.62068966,349.827288795,1971.0,721.0,0.0232553,0.1,1483.75,428.653341874,3016.0,921.0
1306.35714286,468.860565192,2221.0,596.0,0.0217927,0.1,1193.25,473.055163274,2271.0,596.0
1431.18518519,399.92240331,2196.0,596.0,0.0187368,0.1,1516.25,313.753386436,2221.0,1081.0
1636.4,410.377679705,2396.0,596.0,0.0202518,0.1,1640.75,175.709099081,2196.0,1471.0
1554.78571429,315.668492154,2531.0,1021.0,0.0253047,0.1,1574.75,330.366746965,2171.0,821.0
1668.8,388.175424261,2446.0,696.0,0.0256417,0.1,1789.75,380.942498942,2471.0,996.0
1494.75,391.53914464,2246.0,796.0,0.0256688,0.1,1372.25,194.369975819,1721.0,996.0
1411.35714286,350.937338148,2046.0,596.0,0.023836,0.1,1723.7,362.585865693,2600.0,896.0
1412.78571429,424.737764235,2196.0,596.0,0.0224048,0.1,1217.25,148.002322617,1581.0,956.0
1355.10714286,302.702274672,2036.0,696.0,0.022929,0.1,1420.75,288.796965877,1916.0,861.0
1319.7,352.354475871,2621.0,696.0,0.0236861,0.1,1529.5,247.614115107,1976.0,1056.0
1474.03571429,403.759872249,2696.0,796.0,0.0220726,0.1,1519.75,339.52862545,2621.0,921.0
1403.5862069,322.165679933,2376.0,996.0,0.02256,0.1,1359.5,332.280378596,2116.0,716.0
1232.0,334.303754092,1831.0,461.0,0.0211235,0.1,1386.25,285.453476945,2011.0,656.0
1227.16666667,289.875500095,1746.0,661.0,0.0172236,0.1,1450.25,331.576819908,2046.0,721.0
1159.70967742,373.421338916,1806.0,596.0,0.0140275,0.1,871.0,241.350367723,1571.0,721.0
1212.78571429,377.641208892,2031.0,656.0,0.014615,0.1,1008.5,180.952341792,1506.0,856.0
1354.33333333,270.637108402,1936.0,861.0,0.018845,0.1,1311.0,248.545770433,1771.0,796.0
1307.96551724,307.28202061,2006.0,596.0,0.0216638,0.1,883.05,286.856841473,1506.0,656.0
1304.0,270.405867786,1726.0,721.0,0.0186598,0.1,1547.25,233.756684396,2156.0,1281.0
1414.21428571,301.852063712,2241.0,896.0,0.0192617,0.1,1672.0,284.40552034,2311.0,1156.0
1227.7,421.741006622,2071.0,596.0,0.020578,0.1,1211.5,235.504246246,1606.0,856.0
978.205882353,313.437279532,1646.0,596.0,0.0175933,0.1,993.5,298.213430281,1671.0,596.0
1181.96774194,213.422265651,1671.0,696.0,0.0160016,0.1,1738.0,404.473114063,2741.0,1156.0
1359.86206897,336.763676899,1991.0,696.0,0.0200144,0.1,1304.75,275.485367125,2196.0,921.0
1187.0,341.129007855,2131.0,596.0,0.0198905,0.1,1462.5,249.108911924,2111.0,1156.0
1298.58064516,232.794631103,1811.0,856.0,0.0247107,0.1,1394.75,281.233332839,2056.0,856.0
1377.66666667,261.920259282,1836.0,956.0,0.0230042,0.1,1325.5,187.975397326,1731.0,956.0
1247.53333333,260.072135292,1681.0,582.0,0.0230182,0.1,1298.75,311.414013012,2381.0,956.0
1139.22580645,342.289606646,1831.0,596.0,0.0203902,0.1,1311.0,257.074891812,2271.0,1121.0
1158.66666667,363.681942851,1746.0,596.0,0.0174018,0.1,1437.25,215.301387594,1921.0,1156.0
1150.03225806,413.71530525,1971.0,596.0,0.0164159,0.1,1601.0,264.882049222,2106.0,1256.0
1207.55172414,386.309022827,1811.0,596.0,0.014953,0.1,1239.75,508.052347204,2296.0,596.0
1549.30769231,393.536311415,2221.0,656.0,0.01815,0.1,1666.25,321.2016306,2656.0,1314.0
1442.92307692,355.124780137,2306.0,596.0,0.0213896,0.1,1434.0,207.44517348,1631.0,661.0
1311.33333333,380.544346956,2326.0,596.0,0.0214091,0.1,933.5,199.76548751,1346.0,721.0
1222.85185185,386.04871154,2166.0,656.0,0.0187605,0.1,936.0,268.514431642,1406.0,781.0
1410.61538462,241.266382771,1926.0,721.0,0.0186075,0.1,1491.0,304.815517978,2221.0,1121.0
1425.72,273.369130664,1856.0,781.0,0.0210241,0.1,1742.0,210.277198003,2271.0,1446.0
1299.73076923,373.369023239,1801.0,661.0,0.0222156,0.1,1438.25,124.894705652,1631.0,1156.0
1461.96,317.09512516,2031.0,721.0,0.0187639,0.1,1479.25,130.597425319,1811.0,1186.0
1399.6,239.564271126,1796.0,786.0,0.0202813,0.1,1485.5,226.704102301,2281.0,1181.0
1495.79166667,294.018420507,2166.0,796.0,0.0226543,0.1,998.55,351.400835941,1871.0,721.0
1177.66666667,350.264450359,1706.0,656.0,0.0219655,0.1,970.75,294.739185552,1506.0,776.0
1415.8,264.705421176,1806.0,776.0,0.0193221,0.1,1480.75,114.493176653,1806.0,1371.0
1456.6,276.793497033,1806.0,671.0,0.0215543,0.1,1419.5,228.457326431,1731.0,656.0
1234.65384615,299.831868567,1606.0,656.0,0.0228917,0.1,1274.5,259.909118732,1606.0,776.0
1324.84615385,286.213031514,1736.0,656.0,0.0208832,0.1,1487.0,197.9810597,1731.0,721.0
1432.2,222.419783293,1916.0,596.0,0.0190522,0.1,1482.25,164.452690765,1946.0,1306.0
1349.46153846,363.132125856,2031.0,596.0,0.0201194,0.1,1336.75,319.140545058,1856.0,781.0
1182.03703704,410.723614511,1956.0,656.0,0.0212691,0.1,1509.25,245.455062079,2156.0,1181.0
1539.33333333,443.247172078,2161.0,656.0,0.0209778,0.1,881.0,77.4596669241,981.0,781.0
1280.34615385,368.599943895,2156.0,656.0,0.0195057,0.1,1780.5,195.875598276,2256.0,1506.0
1403.04,283.713867127,2181.0,721.0,0.0182428,0.1,908.5,440.305291815,1806.0,656.0
1532.95833333,328.723348624,2131.0,721.0,0.0201166,0.1,1483.9,244.128634126,1931.0,819.0
