train_mean,train_st_dev,train_max,train_min,train_loss,train_epsilon,test_mean,test_st_dev,test_max,test_min
782.428571429,225.868392238,1491.0,596.0,0.00589766,0.1,757.0,206.371025098,1296.0,666.0
715.324324324,135.023332129,1071.0,596.0,0.00563507,0.1,701.0,111.355287257,1161.0,661.0
710.628571429,132.412145691,1021.0,533.0,0.00487874,0.1,694.25,166.72788459,1421.0,656.0
802.714285714,209.499208512,1611.0,596.0,0.00426192,0.1,698.0,170.634111478,1056.0,596.0
1027.76470588,190.092401498,1421.0,696.0,0.00881813,0.1,1128.0,221.750986469,1481.0,756.0
981.314285714,250.888566206,1691.0,596.0,0.0121522,0.1,1011.75,128.230992744,1391.0,766.0
893.285714286,280.935536218,2041.0,596.0,0.0115859,0.1,946.0,92.736184955,1066.0,766.0
917.323529412,252.776665038,1811.0,596.0,0.00925073,0.1,861.25,129.029793071,1306.0,766.0
859.861111111,146.67464993,1066.0,596.0,0.0083846,0.1,1067.25,95.5755591142,1266.0,906.0
821.27027027,167.048892123,1076.0,416.0,0.00968766,0.1,1041.5,79.3237038974,1161.0,956.0
832.891891892,172.983952354,1161.0,501.0,0.00937486,0.1,1003.6,101.854504073,1156.0,727.0
749.194444444,204.039595755,1466.0,396.0,0.00802464,0.1,698.5,104.397078503,1076.0,596.0
903.314285714,244.671881907,1416.0,476.0,0.0080298,0.1,1111.0,178.065999,1446.0,761.0
910.142857143,225.184006392,1391.0,596.0,0.00833765,0.1,871.0,128.35497653,1166.0,666.0
950.305555556,237.018965421,1546.0,596.0,0.00791185,0.1,925.5,98.3475978354,1161.0,796.0
1000.42857143,267.209846452,1611.0,596.0,0.00785365,0.1,1096.25,194.483129088,1716.0,796.0
963.5,201.491679875,1506.0,596.0,0.00851749,0.1,739.25,168.086845113,1161.0,596.0
919.771428571,282.802615235,1818.0,496.0,0.00909356,0.1,909.25,173.344130273,1261.0,596.0
1077.02857143,244.042090716,1926.0,597.0,0.0100232,0.1,1221.0,190.039469585,1586.0,926.0
1090.67647059,197.092949196,1521.0,636.0,0.0110729,0.1,1226.25,194.778560165,1566.0,796.0
943.777777778,186.705518444,1481.0,596.0,0.0101519,0.1,1036.0,181.727818454,1521.0,796.0
943.555555556,235.942488808,1586.0,596.0,0.00937848,0.1,1161.0,50.9901951359,1281.0,1081.0
964.0,251.6153527,1871.0,596.0,0.00840702,0.1,1200.5,269.401651814,1646.0,596.0
1007.25,240.619498494,1396.0,596.0,0.00833948,0.1,1224.75,224.281491657,1716.0,746.0
1002.66666667,198.72859773,1386.0,496.0,0.00876885,0.1,1196.2,211.495295456,1706.0,881.0
1019.57142857,291.286730188,1731.0,576.0,0.00909739,0.1,1121.0,233.853586673,1696.0,771.0
1095.15151515,277.119394596,1831.0,596.0,0.0103943,0.1,1298.75,243.664497824,1890.0,867.0
1024.93939394,319.565892991,1711.0,596.0,0.0116531,0.1,1191.75,174.801566068,1586.0,946.0
1089.73529412,216.758921225,1521.0,596.0,0.0107313,0.1,1142.75,153.128010174,1501.0,696.0
1032.52777778,217.800939457,1591.0,596.0,0.0107559,0.1,678.0,131.285947458,1176.0,596.0
965.264705882,225.855017111,1396.0,596.0,0.0106676,0.1,753.0,174.731222167,1296.0,596.0
874.285714286,258.465092579,1586.0,496.0,0.00938336,0.1,954.75,132.908568196,1246.0,776.0
863.714285714,204.074016184,1391.0,596.0,0.00912263,0.1,938.75,191.150954745,1411.0,596.0
986.735294118,236.708844342,1646.0,596.0,0.00995766,0.1,1139.0,116.010775362,1361.0,796.0
874.611111111,242.167902931,1606.0,596.0,0.00962286,0.1,1144.0,205.288820933,1716.0,866.0
922.888888889,342.907727934,2151.0,456.0,0.00869869,0.1,809.35,199.26045142,1346.0,596.0
982.657142857,313.97933898,1926.0,521.0,0.00892418,0.1,963.5,134.187369003,1321.0,796.0
1002.72222222,232.962635429,1396.0,416.0,0.010343,0.1,959.25,109.82116144,1221.0,736.0
1063.0,209.990475975,1491.0,596.0,0.0118833,0.1,1187.1,152.239909354,1466.0,736.0
994.888888889,262.583613961,1786.0,596.0,0.010975,0.1,921.0,153.21553446,1366.0,666.0
939.333333333,200.44048715,1296.0,596.0,0.00969059,0.1,713.0,302.495454511,1971.0,596.0
933.777777778,236.424302087,1521.0,596.0,0.00877861,0.1,1313.35,140.179982522,1646.0,1096.0
933.228571429,250.010866703,1621.0,596.0,0.00945519,0.1,737.15,137.495918121,1159.0,596.0
925.324324324,244.637520498,1746.0,596.0,0.00948784,0.1,1183.0,157.515078643,1816.0,1021.0
937.138888889,219.94218341,1621.0,596.0,0.00951465,0.1,1088.6,104.294486911,1261.0,855.0
971.5,262.432266394,1876.0,596.0,0.0103635,0.1,969.75,92.6940532073,1096.0,796.0
992.216216216,241.670440682,1791.0,596.0,0.0127823,0.1,1000.0,156.52156401,1161.0,441.0
977.805555556,281.896239722,1721.0,596.0,0.0130476,0.1,1240.5,262.578083625,1816.0,716.0
878.571428571,286.494506127,1646.0,596.0,0.0114759,0.1,697.25,162.879364869,1321.0,596.0
880.810810811,323.808571898,2121.0,596.0,0.00889139,0.1,815.25,250.680448978,1821.0,696.0
990.628571429,275.319771042,1621.0,596.0,0.00866025,0.1,1130.25,176.644239929,1486.0,861.0
1127.6969697,223.575962936,1536.0,696.0,0.00928487,0.1,1118.75,167.133741357,1691.0,896.0
1186.52941176,258.74211955,2004.0,796.0,0.0128884,0.1,1115.0,112.556652402,1371.0,966.0
1100.6,244.953663257,1946.0,696.0,0.0151755,0.1,912.25,100.085900605,1221.0,796.0
1049.38888889,306.115290353,1946.0,596.0,0.014707,0.1,1106.25,146.351247005,1391.0,866.0
945.857142857,297.699478656,1716.0,596.0,0.0127547,0.1,908.75,230.794686897,1411.0,596.0
869.333333333,297.867420172,2021.0,596.0,0.0112333,0.1,1651.9,250.948978878,2121.0,1236.0
1009.5,335.006011555,1941.0,596.0,0.0117271,0.1,950.75,289.687223571,2046.0,696.0
1115.77777778,304.697127499,2021.0,571.0,0.010981,0.1,1257.0,91.7142300845,1506.0,1081.0
1178.1875,218.496057959,1621.0,696.0,0.0134669,0.1,1511.95,206.477958872,1901.0,1076.0
1220.51515152,219.488264505,1731.0,796.0,0.0142994,0.1,1325.95,348.373431105,2021.0,796.0
1108.88235294,225.215029891,1531.0,676.0,0.0135776,0.1,1441.6,207.722988617,1816.0,971.0
1131.36363636,281.391005669,1931.0,596.0,0.011,0.1,1163.25,165.071764696,1801.0,956.0
1020.31428571,294.165140348,1746.0,596.0,0.0125178,0.1,1227.05,305.303860932,1871.0,367.0
916.857142857,314.959148631,1846.0,516.0,0.0117836,0.1,1210.25,340.096585546,1966.0,596.0
1008.0,346.820661767,2086.0,596.0,0.0105247,0.1,1228.8,373.801364363,2171.0,696.0
1365.45714286,363.836332346,2046.0,666.0,0.0123159,0.1,1856.8,252.033450161,2221.0,976.0
1417.32352941,344.947371995,2146.0,596.0,0.0153327,0.1,1649.65,252.78059162,2121.0,1221.0
1424.45454545,464.475076208,2246.0,596.0,0.0175456,0.1,1029.75,118.868362065,1181.0,796.0
1417.14285714,274.850831528,1821.0,596.0,0.0175799,0.1,1643.25,268.967818707,2221.0,941.0
1342.0,335.399122582,1921.0,696.0,0.0180303,0.1,925.75,101.998468126,1071.0,771.0
1085.42857143,355.74021707,1921.0,596.0,0.0181652,0.1,1557.25,204.451675219,1920.0,1071.0
1083.38235294,374.446965907,1732.0,596.0,0.0126315,0.1,1076.0,90.9670269933,1291.0,891.0
998.916666667,330.528564491,1921.0,596.0,0.00992123,0.1,1632.6,272.714392726,2146.0,1096.0
1343.57142857,272.555030953,1846.0,796.0,0.0133488,0.1,1419.85,257.919808274,2046.0,896.0
1389.67647059,287.054792944,2046.0,796.0,0.0183823,0.1,906.0,83.0662386292,1096.0,796.0
1302.64705882,329.502645027,2026.0,596.0,0.0194903,0.1,1619.75,231.634814957,2121.0,1296.0
1173.93939394,350.020946507,2006.0,596.0,0.0153248,0.1,1853.65,200.718528044,2326.0,1526.0
1338.87878788,365.863508046,2146.0,696.0,0.0132944,0.1,1750.85,225.764097013,2121.0,1143.0
1201.47222222,360.457617027,2121.0,596.0,0.0148264,0.1,1486.5,264.248462626,1921.0,856.0
1483.64705882,380.762770235,2331.0,656.0,0.0168711,0.1,1578.5,209.925582052,1946.0,1296.0
