train_mean,train_st_dev,train_max,train_min,train_loss,train_epsilon,test_mean,test_st_dev,test_max,test_min
769.764705882,135.583935111,1046.0,496.0,0.00821675,0.1,827.0,199.020099487,1146.0,596.0
809.264705882,220.904598629,1346.0,456.0,0.00793976,0.1,761.85,252.277877548,1446.0,396.0
799.885714286,207.452407131,1226.0,496.0,0.00866226,0.1,683.8,159.14320595,1046.0,436.0
755.742857143,180.619148306,1246.0,496.0,0.00964125,0.1,699.45,191.628931793,1021.0,256.0
744.055555556,185.004796401,1246.0,436.0,0.00889609,0.1,779.75,213.640322739,1246.0,596.0
807.454545455,203.37934267,1346.0,456.0,0.0070813,0.1,730.45,179.824212775,1135.0,456.0
793.735294118,213.119727304,1346.0,396.0,0.00746364,0.1,746.05,209.690361009,1097.0,436.0
856.8125,247.05040446,1346.0,296.0,0.00990546,0.1,851.0,222.99103121,1246.0,496.0
838.424242424,291.189101351,1421.0,396.0,0.0116302,0.1,656.0,127.210455545,921.0,456.0
878.375,282.795503633,1546.0,596.0,0.0111263,0.1,1018.9,287.40335767,1646.0,596.0
875.65625,229.035833629,1346.0,496.0,0.0106439,0.1,696.15,138.356161771,1021.0,536.0
913.818181818,252.599629855,1516.0,596.0,0.011526,0.1,1094.4,282.823160296,1446.0,596.0
909.09375,271.515004118,1640.0,496.0,0.0108744,0.1,843.95,252.490291893,1346.0,496.0
901.21875,247.305698273,1306.0,496.0,0.011376,0.1,695.65,181.189479551,1246.0,496.0
925.516129032,234.009080465,1346.0,576.0,0.0116892,0.1,922.45,181.252993079,1246.0,721.0
951.5625,246.406287651,1536.0,596.0,0.0121789,0.1,1095.4,172.555324461,1346.0,779.0
1006.41935484,262.646183467,1511.0,596.0,0.0128597,0.1,945.15,242.148151965,1471.0,656.0
1112.89655172,310.723332401,1796.0,596.0,0.0143838,0.1,1151.9,229.987804024,1546.0,749.0
1063.51612903,244.738025964,1546.0,596.0,0.0160102,0.1,1033.25,254.084213402,1611.0,596.0
964.064516129,261.754863834,1446.0,596.0,0.0153785,0.1,666.7,103.351874681,949.0,496.0
996.677419355,280.835549066,1546.0,556.0,0.0135544,0.1,1213.05,213.865255476,1446.0,812.0
1045.46666667,284.015109144,1591.0,596.0,0.0142768,0.1,1264.0,310.372357017,1946.0,596.0
946.625,221.985887783,1446.0,596.0,0.0150453,0.1,789.75,294.201780246,1421.0,596.0
1084.76666667,290.68272318,1671.0,596.0,0.0145878,0.1,1198.15,207.676015707,1486.0,769.0
957.78125,231.947964851,1346.0,551.0,0.0145413,0.1,940.3,317.607950152,1571.0,596.0
866.454545455,231.105261457,1346.0,596.0,0.0135906,0.1,744.75,155.819406686,1096.0,596.0
775.970588235,207.302065098,1246.0,596.0,0.0115782,0.1,791.75,182.67645579,1246.0,596.0
866.636363636,217.082419508,1246.0,596.0,0.0103797,0.1,759.75,237.101639598,1321.0,596.0
865.705882353,242.107599974,1346.0,596.0,0.00981123,0.1,986.4,186.909978332,1346.0,561.0
863.4375,269.343755439,1346.0,416.0,0.0100953,0.1,879.0,207.553607533,1246.0,596.0
905.65625,265.448748511,1446.0,596.0,0.011222,0.1,1038.2,203.949895808,1346.0,596.0
915.258064516,203.646431068,1306.0,596.0,0.0118359,0.1,839.75,180.60229096,1221.0,596.0
935.393939394,277.026302153,1771.0,596.0,0.0136266,0.1,838.55,186.388700033,1146.0,596.0
953.228571429,275.442510021,1771.0,519.0,0.0137019,0.1,970.8,250.671617859,1371.0,496.0
990.242424242,264.698574174,1446.0,596.0,0.0141158,0.1,1038.5,210.520189056,1546.0,596.0
1033.9375,253.671162322,1671.0,596.0,0.0140997,0.1,1135.25,234.458285202,1646.0,596.0
1095.0,248.577285098,1671.0,596.0,0.0149099,0.1,1174.95,251.840519972,1671.0,757.0
1016.86666667,280.617382846,1821.0,596.0,0.0136484,0.1,1056.95,233.460162555,1471.0,561.0
937.366666667,252.354576385,1411.0,596.0,0.0120998,0.1,818.75,241.373543496,1246.0,416.0
888.258064516,263.588262471,1431.0,456.0,0.0110554,0.1,866.15,266.907151459,1346.0,596.0
777.088235294,240.192859722,1506.0,596.0,0.0107588,0.1,1142.3,278.816803654,1606.0,656.0
792.09375,211.119539505,1446.0,496.0,0.00914499,0.1,957.85,277.687823824,1471.0,596.0
932.0,297.155015856,1871.0,596.0,0.00799987,0.1,878.5,194.309675518,1346.0,721.0
872.551724138,240.093744078,1446.0,596.0,0.00755033,0.1,758.5,80.0390529679,846.0,596.0
1023.10344828,245.465264742,1346.0,596.0,0.00762569,0.1,1043.1,217.611557597,1446.0,721.0
1112.66666667,180.320701961,1521.0,821.0,0.011965,0.1,1114.75,208.996860024,1646.0,796.0
1062.86206897,289.650529519,1641.0,596.0,0.0158864,0.1,1147.85,218.15001146,1546.0,721.0
1110.82758621,264.002621325,1521.0,656.0,0.0137334,0.1,1252.25,265.150311144,1546.0,596.0
1175.39285714,294.746178854,1631.0,596.0,0.0133203,0.1,847.1,189.863872287,1225.0,596.0
1104.39285714,323.107273129,1611.0,656.0,0.0136569,0.1,859.25,176.176580453,1516.0,686.0
1011.0,329.82231371,1831.0,596.0,0.0135378,0.1,1180.65,319.963165849,1621.0,671.0
839.441176471,255.294200664,1506.0,396.0,0.0121888,0.1,837.3,291.86402656,1421.0,436.0
884.545454545,248.805277508,1516.0,301.0,0.0121077,0.1,772.05,164.625172741,1021.0,496.0
895.972222222,241.999137523,1546.0,416.0,0.0128702,0.1,916.15,145.264680842,1181.0,656.0
721.027027027,259.717880878,1391.0,156.0,0.012762,0.1,783.5,41.6683333,806.0,666.0
845.205882353,263.855662349,1386.0,396.0,0.0113002,0.1,703.9,253.181338175,1371.0,336.0
731.771428571,233.857598394,1306.0,153.0,0.00959623,0.1,725.45,259.960472957,1346.0,336.0
723.114285714,173.190526206,1234.0,396.0,0.00890467,0.1,891.5,222.909510789,1204.0,476.0
877.757575758,267.931021234,1856.0,556.0,0.00942909,0.1,746.45,250.11646787,1346.0,476.0
875.472222222,274.872241648,1406.0,396.0,0.0124812,0.1,881.5,172.089366319,1121.0,596.0
946.606060606,234.881522603,1411.0,596.0,0.0115526,0.1,887.5,193.035618475,1516.0,696.0
1092.63333333,306.839315531,1711.0,596.0,0.011929,0.1,1114.45,265.865280734,1866.0,576.0
1080.40625,266.255969343,1546.0,596.0,0.014761,0.1,1141.75,311.617854912,1681.0,596.0
1089.03225806,239.502237025,1646.0,596.0,0.0159051,0.1,1017.85,215.698927906,1346.0,596.0
1126.93548387,239.829500658,1921.0,796.0,0.0154772,0.1,1173.25,215.930978556,1406.0,656.0
1101.80645161,249.127823048,1511.0,596.0,0.0155463,0.1,1094.9,234.848014682,1381.0,491.0
1071.5625,272.803264448,1521.0,596.0,0.0152472,0.1,1429.25,233.330639865,2046.0,956.0
1193.5625,243.142182876,1521.0,636.0,0.0140904,0.1,1031.8,312.473614886,1606.0,416.0
1032.77419355,294.99050938,1646.0,596.0,0.0158471,0.1,1153.5,136.953459248,1546.0,1021.0
923.857142857,255.312933236,1396.0,596.0,0.0148825,0.1,621.0,43.3012701892,696.0,596.0
892.617647059,248.982401304,1506.0,596.0,0.0127244,0.1,708.5,131.134472966,1021.0,596.0
803.382352941,227.25976517,1506.0,596.0,0.0120897,0.1,805.0,242.660256326,1281.0,596.0
883.742857143,251.39477695,1671.0,596.0,0.010464,0.1,872.25,139.703928005,1056.0,656.0
809.194444444,226.145702718,1581.0,576.0,0.00950645,0.1,661.0,57.2276157113,796.0,596.0
889.970588235,259.676777065,1546.0,596.0,0.00818325,0.1,1001.5,370.506072825,1746.0,596.0
1061.5483871,363.821104454,1911.0,496.0,0.0106674,0.1,1089.45,226.467762607,1546.0,696.0
1116.17241379,320.033626355,1831.0,596.0,0.0143272,0.1,1141.65,306.237860984,1771.0,550.0
904.59375,298.85321014,1511.0,596.0,0.0136027,0.1,1288.1,299.764390814,1971.0,667.0
1139.06666667,320.529346897,1646.0,596.0,0.0114801,0.1,1049.5,340.580754007,1671.0,596.0
1009.84848485,295.76046012,1706.0,496.0,0.0123499,0.1,1284.75,331.756216973,1916.0,796.0
1067.42424242,314.396683449,1546.0,476.0,0.0122848,0.1,1021.3,189.477465679,1346.0,456.0
1049.54545455,367.230593143,1746.0,193.0,0.0124128,0.1,983.05,378.290030929,1446.0,176.0
1217.10714286,279.825243843,1731.0,396.0,0.0140404,0.1,1324.15,283.148949318,1996.0,796.0
1099.09677419,362.31303119,1791.0,136.0,0.0155406,0.1,1076.05,213.111819241,1520.0,596.0
1061.32258065,313.090565801,1731.0,596.0,0.0133518,0.1,930.45,127.79376941,1156.0,656.0
1136.90625,307.670314559,1806.0,596.0,0.0118845,0.1,1119.0,327.48725166,1714.0,556.0
1087.66666667,292.721572816,1671.0,560.0,0.0118759,0.1,1125.3,462.857656305,2171.0,292.0
1144.21875,371.315039284,2306.0,565.0,0.0123454,0.1,1145.45,296.610430531,1636.0,581.0
1238.53125,244.854929547,1826.0,656.0,0.0145761,0.1,1340.95,399.410374803,2096.0,656.0
1261.3,351.144713758,1931.0,536.0,0.0185331,0.1,1159.25,146.409314936,1546.0,956.0
1164.79310345,283.544848889,1691.0,661.0,0.0170944,0.1,1152.15,219.634076363,1381.0,667.0
1031.96774194,264.066888383,1466.0,521.0,0.0156435,0.1,1270.8,372.635559226,2046.0,616.0
1135.13793103,352.371446271,1806.0,596.0,0.0145317,0.1,1009.85,150.722020621,1396.0,771.0
1007.77419355,287.181937351,2011.0,596.0,0.0111975,0.1,751.0,73.9932429347,896.0,596.0
921.757575758,273.393714355,1681.0,596.0,0.00850302,0.1,816.0,91.6515138991,956.0,656.0
1152.12903226,323.974087169,1811.0,596.0,0.0110975,0.1,1469.75,213.488143699,1931.0,1056.0
1121.78125,242.799780474,1531.0,471.0,0.0132068,0.1,1366.5,284.063813253,1781.0,786.0
1118.36666667,313.861167114,1736.0,521.0,0.0138083,0.1,1496.35,199.230588766,1741.0,941.0
1149.96774194,313.954535837,1906.0,596.0,0.0121518,0.1,935.4,188.403396997,1471.0,581.0
1025.0625,308.001211189,2036.0,596.0,0.0121821,0.1,1300.6,227.917836073,1598.0,766.0
1035.65625,234.011031975,1581.0,596.0,0.0119778,0.1,1057.5,154.653645285,1446.0,801.0
867.714285714,191.825601066,1281.0,381.0,0.00982576,0.1,916.0,80.0,1056.0,756.0
910.117647059,228.810191657,1381.0,596.0,0.011946,0.1,1016.0,167.406690428,1481.0,756.0
1034.75,272.597459636,1661.0,596.0,0.0130583,0.1,1141.0,144.568322948,1481.0,956.0
1136.33333333,302.489485584,1721.0,596.0,0.0135902,0.1,978.7,236.948749733,1446.0,512.0
1091.5,399.02111473,1921.0,338.0,0.0147778,0.1,1246.6,157.436145786,1381.0,709.0
935.21875,320.769946221,1716.0,596.0,0.0139433,0.1,871.0,212.243963401,1506.0,781.0
1050.5,332.250783796,1771.0,596.0,0.00998555,0.1,1633.75,328.98888659,2436.0,1161.0
1400.59259259,437.143781691,2761.0,721.0,0.0134963,0.1,781.0,0.0,781.0,781.0
1381.74074074,279.946104944,1806.0,781.0,0.0174274,0.1,1274.45,195.23613267,1501.0,901.0
1395.25925926,347.945567539,2141.0,856.0,0.0177779,0.1,1589.75,276.368752756,2126.0,1221.0
1407.80769231,275.532633727,1936.0,828.0,0.0169575,0.1,1593.5,176.865061558,2106.0,1281.0
1193.25,257.422890674,1611.0,656.0,0.0159752,0.1,756.0,77.4596669241,856.0,656.0
1100.51612903,290.373382652,1811.0,596.0,0.0129028,0.1,894.75,232.039193888,1581.0,656.0
1015.19354839,324.755731465,1711.0,596.0,0.012323,0.1,1367.25,221.849470362,2056.0,1181.0
1212.0,330.596106623,1621.0,596.0,0.0141115,0.1,1248.0,166.51126088,1581.0,756.0
1313.48148148,342.67103006,2166.0,596.0,0.0162518,0.1,707.4,151.162296886,1296.0,553.0
1234.39285714,296.226426342,1786.0,681.0,0.0138294,0.1,1101.0,221.020361053,1481.0,756.0
1178.0,277.211110888,1696.0,596.0,0.0133105,0.1,1323.5,107.267189765,1606.0,1181.0
1282.07142857,242.105190918,1626.0,756.0,0.0148261,0.1,1316.0,82.6135582093,1506.0,1181.0
1167.0,320.258749555,1836.0,671.0,0.0146455,0.1,1322.25,119.706672746,1706.0,1181.0
1142.82758621,394.646596071,2031.0,666.0,0.0134923,0.1,1006.0,131.66244719,1191.0,771.0
1095.4516129,288.131672264,1711.0,596.0,0.0124836,0.1,846.0,62.449979984,956.0,756.0
970.121212121,206.604256106,1506.0,596.0,0.0121379,0.1,1164.75,231.87752694,1481.0,756.0
1136.93333333,309.54955805,1706.0,596.0,0.0138459,0.1,1311.0,79.2148975888,1476.0,1176.0
1371.25,289.381560401,1916.0,861.0,0.0170265,0.1,1513.0,216.358498793,1961.0,1181.0
1163.83333333,328.142965117,1811.0,696.0,0.0154817,0.1,985.75,169.007950996,1381.0,756.0
1030.35483871,298.857345232,1616.0,596.0,0.0144279,0.1,1513.5,294.862255977,2281.0,1181.0
1236.35714286,325.861299842,1616.0,596.0,0.0134194,0.1,1366.0,85.2936105462,1481.0,1181.0
1385.18518519,366.53907245,2536.0,756.0,0.0167145,0.1,1632.7,358.369795044,2321.0,1221.0
1378.03703704,218.047986815,1841.0,861.0,0.017095,0.1,1465.6,185.944991866,1908.0,1296.0
1254.0,335.324752524,2241.0,596.0,0.0167915,0.1,868.0,157.626139964,1281.0,766.0
1267.89655172,414.276298341,2221.0,596.0,0.0152792,0.1,1834.5,356.462129826,2441.0,1156.0
1620.0,317.758002493,2266.0,1161.0,0.0203396,0.1,1944.25,314.645494962,2431.0,1502.0
1669.65384615,392.696686859,2371.0,821.0,0.0217068,0.1,1686.0,403.165598731,2781.0,1181.0
1632.11111111,362.014255227,2321.0,896.0,0.0225152,0.1,1757.15,355.763302633,2685.0,1346.0
1568.80769231,322.139723535,2241.0,1046.0,0.0218376,0.1,1166.35,180.01257595,1426.0,786.0
1481.92592593,402.74759359,2346.0,791.0,0.0200098,0.1,1169.75,158.539230161,1726.0,906.0
1002.32258065,301.639967735,1636.0,656.0,0.0176155,0.1,903.85,371.664939832,1871.0,648.0
1029.70967742,330.207578267,1606.0,596.0,0.015217,0.1,1046.5,241.774171491,1381.0,636.0
1057.33333333,328.978047224,1686.0,596.0,0.0150657,0.1,1000.9,336.590537597,1709.0,661.0
1093.33333333,355.834074941,1991.0,656.0,0.0147899,0.1,1350.5,214.912191371,1831.0,1071.0
1199.42857143,296.823110933,1696.0,656.0,0.014853,0.1,1268.8,227.197183081,1736.0,795.0
1259.57142857,359.535556415,2231.0,656.0,0.0149095,0.1,868.5,76.8521307447,1081.0,781.0
1529.92307692,424.169044955,2481.0,901.0,0.0162552,0.1,1507.5,233.302914684,2356.0,1181.0
1639.6,449.910035452,2871.0,866.0,0.020158,0.1,1697.5,419.741289368,2396.0,1096.0
1535.80769231,375.577710819,2656.0,956.0,0.0217943,0.1,1394.75,174.727466358,1956.0,1181.0
1350.44444444,287.019593257,1916.0,861.0,0.0214495,0.1,780.0,188.385243583,1286.0,656.0
903.34375,338.015773428,1871.0,596.0,0.0181422,0.1,813.0,388.803935165,2001.0,456.0
1032.75862069,337.582751559,1716.0,596.0,0.0137914,0.1,1355.75,361.950669981,2031.0,545.0
1459.65384615,341.792215592,2156.0,767.0,0.0133353,0.1,1508.45,230.994691497,1781.0,760.0
