train_mean,train_st_dev,train_max,train_min,train_loss,train_epsilon,test_mean,test_st_dev,test_max,test_min
814.864864865,223.207110485,1321.0,161.0,0.010637,0.1,819.65,214.806721264,1346.0,376.0
935.666666667,235.468209697,1446.0,556.0,0.0111622,0.1,738.8,177.456924351,1221.0,496.0
895.485714286,180.49255963,1346.0,596.0,0.0106088,0.1,918.4,172.849472085,1246.0,696.0
960.833333333,233.943666058,1516.0,496.0,0.0109301,0.1,946.75,204.696574226,1321.0,576.0
943.914285714,233.731515257,1531.0,553.0,0.0113884,0.1,953.15,353.8745929,1746.0,386.0
975.764705882,248.034160221,1546.0,536.0,0.0118406,0.1,969.65,246.591215375,1446.0,475.0
866.055555556,227.543761901,1546.0,476.0,0.0118947,0.1,1046.25,241.158842882,1516.0,566.0
919.828571429,262.841993352,1671.0,531.0,0.0116611,0.1,544.5,224.560570893,921.0,161.0
881.333333333,262.318191007,1546.0,396.0,0.0116502,0.1,902.05,254.486438735,1446.0,416.0
899.142857143,249.327912924,1706.0,596.0,0.0106323,0.1,1230.85,297.341264375,1916.0,759.0
809.0,200.727960897,1181.0,496.0,0.010562,0.1,1016.3,155.545202433,1286.0,696.0
786.2,151.208805488,1211.0,596.0,0.00896261,0.1,811.55,196.792396957,1221.0,416.0
841.055555556,247.866893541,1321.0,396.0,0.00785714,0.1,997.8,245.398981253,1596.0,596.0
930.696969697,167.829004762,1326.0,596.0,0.00948912,0.1,857.25,186.157695248,1121.0,596.0
850.264705882,200.840631702,1326.0,596.0,0.0106966,0.1,960.6,248.268685097,1506.0,476.0
815.657142857,235.19097928,1441.0,397.0,0.00926697,0.1,771.0,172.119144781,1121.0,596.0
771.777777778,171.039324769,1101.0,485.0,0.00794567,0.1,875.0,160.496105872,1221.0,596.0
808.428571429,192.859576704,1471.0,596.0,0.00724245,0.1,1104.75,247.900559701,1546.0,596.0
857.117647059,200.88711561,1321.0,596.0,0.0084789,0.1,624.75,48.9099938663,721.0,596.0
903.46875,201.161158088,1321.0,596.0,0.0103857,0.1,1152.5,121.532917352,1406.0,881.0
1066.26666667,267.328877768,1701.0,596.0,0.0113466,0.1,1051.0,143.090880213,1181.0,756.0
810.411764706,228.575398507,1281.0,596.0,0.0114541,0.1,748.5,128.719656619,1146.0,596.0
703.702702703,157.581358629,1181.0,496.0,0.00919535,0.1,811.0,227.54120506,1121.0,596.0
735.0,212.390003328,1421.0,436.0,0.00722709,0.1,586.0,30.0,596.0,496.0
714.611111111,138.662315192,1186.0,596.0,0.00794966,0.1,613.65,54.2386163172,821.0,565.0
777.911764706,194.57727448,1221.0,596.0,0.00937588,0.1,1023.5,233.331845233,1406.0,656.0
771.285714286,192.824653348,1191.0,416.0,0.00964663,0.1,607.25,33.9806930477,721.0,596.0
821.757575758,264.111205952,1506.0,496.0,0.0089652,0.1,640.5,114.857520433,921.0,436.0
753.388888889,211.367935887,1381.0,456.0,0.00819738,0.1,682.25,123.012956635,1101.0,516.0
675.657894737,183.565602258,1146.0,169.0,0.00761598,0.1,898.5,221.06277389,1246.0,596.0
728.916666667,184.926317909,1181.0,231.0,0.00672835,0.1,1048.25,164.996022679,1291.0,761.0
744.088235294,158.285922909,1121.0,596.0,0.0065548,0.1,626.0,55.6776436283,796.0,596.0
677.351351351,159.558718534,1186.0,496.0,0.00630169,0.1,786.0,178.2554347,1021.0,496.0
735.583333333,181.71778715,1281.0,456.0,0.00638583,0.1,886.55,218.981614525,1181.0,516.0
714.243243243,158.503202356,1181.0,496.0,0.00658399,0.1,826.0,188.679622641,1196.0,596.0
656.307692308,226.546554207,1446.0,173.0,0.00733545,0.1,615.95,251.767050068,1061.0,163.0
641.447368421,146.014003901,1021.0,155.0,0.0088116,0.1,535.6,132.01340841,696.0,163.0
633.205128205,145.021338746,1146.0,336.0,0.00800711,0.1,631.5,46.3114456695,756.0,556.0
673.5,153.06409906,1246.0,496.0,0.00637889,0.1,631.0,79.2148975888,896.0,496.0
662.025641026,120.89505667,1021.0,416.0,0.00504446,0.1,644.25,101.159218562,921.0,436.0
654.051282051,122.590405932,1021.0,416.0,0.00546486,0.1,783.0,170.619459617,1121.0,596.0
675.891891892,161.629837991,1181.0,376.0,0.00696096,0.1,729.1,101.698525063,921.0,516.0
709.944444444,202.464941333,1186.0,157.0,0.00775665,0.1,638.8,165.603321223,921.0,347.0
673.162162162,134.061001346,1121.0,496.0,0.0078929,0.1,673.25,145.974955044,1021.0,416.0
654.815789474,129.189957094,1021.0,436.0,0.0067914,0.1,660.75,110.039481551,991.0,596.0
716.694444444,136.464040734,1021.0,596.0,0.00685921,0.1,791.8,174.830660927,1121.0,596.0
765.527777778,208.02917612,1531.0,596.0,0.00755985,0.1,819.25,189.692349609,1181.0,581.0
695.184210526,166.440736294,1121.0,396.0,0.00776003,0.1,572.75,110.433633916,899.0,436.0
718.894736842,221.900735213,1446.0,335.0,0.00949071,0.1,925.15,184.638098723,1221.0,516.0
697.447368421,204.845602623,1246.0,316.0,0.0099764,0.1,724.5,127.407809808,1021.0,496.0
645.078947368,122.709837803,1061.0,356.0,0.00803146,0.1,494.3,122.116378918,721.0,137.0
646.810810811,121.93548091,986.0,396.0,0.00628729,0.1,481.55,107.922414261,596.0,196.0
643.368421053,174.230401156,1286.0,316.0,0.00654233,0.1,562.25,82.2325209391,801.0,396.0
695.756756757,154.105861369,1146.0,396.0,0.00662468,0.1,745.3,192.858523275,1171.0,377.0
748.722222222,180.538332512,1146.0,496.0,0.00868006,0.1,847.8,128.914933192,1021.0,596.0
833.771428571,191.09968763,1121.0,467.0,0.0102259,0.1,888.0,203.601326125,1146.0,436.0
705.342105263,182.017823927,1321.0,461.0,0.00941889,0.1,838.2,215.708507018,1281.0,423.0
716.205128205,138.737194741,1021.0,416.0,0.00799408,0.1,847.3,138.705118867,1121.0,596.0
722.236842105,192.944692677,1221.0,396.0,0.00839748,0.1,669.75,130.975904273,1021.0,596.0
752.105263158,200.800606713,1246.0,436.0,0.00974057,0.1,835.25,164.964200662,1281.0,556.0
852.324324324,212.455280389,1246.0,476.0,0.0108717,0.1,749.0,242.31900462,1446.0,476.0
902.171428571,252.420452614,1471.0,456.0,0.0124516,0.1,908.95,270.681265514,1446.0,396.0
903.285714286,206.194578206,1321.0,516.0,0.0114589,0.1,802.25,204.767398528,1446.0,596.0
760.769230769,165.747639739,1221.0,476.0,0.0111401,0.1,1006.9,185.405474569,1306.0,651.0
899.944444444,234.465461143,1446.0,496.0,0.0115198,0.1,1043.35,224.661806945,1546.0,696.0
935.142857143,214.131087068,1446.0,596.0,0.0108902,0.1,855.0,249.402285475,1446.0,596.0
927.944444444,245.391630805,1746.0,596.0,0.00978782,0.1,815.75,191.647299746,1121.0,576.0
891.085714286,208.113893465,1446.0,516.0,0.0103079,0.1,1087.1,351.630615846,1871.0,363.0
951.117647059,218.086297639,1646.0,516.0,0.0121859,0.1,962.0,122.020490083,1121.0,696.0
834.378378378,208.856261364,1246.0,364.0,0.0138901,0.1,859.75,157.415652017,1121.0,596.0
864.305555556,218.274651076,1346.0,416.0,0.0140937,0.1,940.0,185.577477082,1221.0,596.0
868.555555556,205.674965317,1471.0,509.0,0.013558,0.1,612.25,52.6040635313,821.0,596.0
960.558823529,287.794267937,1646.0,596.0,0.0125652,0.1,941.0,194.390071763,1346.0,696.0
996.303030303,228.32704944,1506.0,596.0,0.0124574,0.1,1216.25,238.340486489,1611.0,756.0
969.571428571,286.125775112,1621.0,596.0,0.0115164,0.1,1097.25,219.014126257,1471.0,696.0
999.636363636,253.35408426,1746.0,596.0,0.010822,0.1,1002.25,190.70182878,1321.0,696.0
869.472222222,204.371731861,1221.0,561.0,0.00922421,0.1,1014.75,220.917829747,1421.0,696.0
896.428571429,256.401948479,1646.0,496.0,0.00868116,0.1,898.5,173.367384476,1321.0,596.0
877.085714286,229.569332376,1371.0,416.0,0.00967277,0.1,735.9,173.495504265,1121.0,596.0
895.647058824,164.787721265,1221.0,596.0,0.0111405,0.1,1101.0,206.246212086,1571.0,821.0
909.636363636,238.452309975,1646.0,596.0,0.00990006,0.1,918.5,188.894811999,1221.0,596.0
893.90625,226.248530296,1321.0,596.0,0.00936134,0.1,775.2,175.827074138,1021.0,496.0
831.454545455,218.255353769,1536.0,596.0,0.0108682,0.1,986.0,223.243140992,1546.0,596.0
847.5,224.839714149,1346.0,596.0,0.00972396,0.1,1068.75,147.550626905,1446.0,796.0
926.757575758,222.520415176,1446.0,596.0,0.00963646,0.1,935.85,186.912887464,1321.0,696.0
944.529411765,279.969876036,1546.0,496.0,0.0113985,0.1,1011.0,266.387875099,1671.0,596.0
989.59375,248.206801299,1486.0,596.0,0.0145146,0.1,1044.75,212.496323498,1321.0,596.0
1108.96875,257.19295825,1546.0,596.0,0.0146967,0.1,923.5,135.300591277,1221.0,696.0
1059.45454545,213.026686464,1646.0,596.0,0.0149065,0.1,1117.25,168.314252219,1321.0,696.0
1008.85294118,231.640077345,1718.0,496.0,0.014628,0.1,1120.85,136.602443243,1321.0,696.0
900.857142857,235.55856328,1546.0,496.0,0.0128339,0.1,661.0,0.0,661.0,661.0
943.5,255.383938184,1646.0,596.0,0.0107596,0.1,928.5,144.935330406,1321.0,696.0
1025.21875,280.209490201,1546.0,596.0,0.0104949,0.1,1181.0,219.715725427,1771.0,896.0
1129.71875,277.044021138,1850.0,596.0,0.0131182,0.1,1224.95,305.661491686,2100.0,596.0
1107.03125,313.815977562,2071.0,696.0,0.0150454,0.1,961.75,324.15380223,1671.0,596.0
1121.9375,330.055481842,1841.0,596.0,0.0171116,0.1,1278.3,300.731624543,1931.0,837.0
1071.6875,275.118433304,1646.0,596.0,0.0171874,0.1,1054.25,291.80590724,1626.0,596.0
1057.9375,285.409457786,1706.0,476.0,0.0157037,0.1,945.25,249.445760637,1671.0,581.0
1052.35483871,312.07769384,1771.0,396.0,0.0146885,0.1,1344.7,290.359449648,1980.0,921.0
902.3,285.153192746,1706.0,496.0,0.0137645,0.1,1134.2,341.334527993,1831.0,556.0
871.0,240.481288253,1496.0,596.0,0.0106521,0.1,829.75,270.909925067,1746.0,721.0
934.5,261.209207342,1656.0,596.0,0.0088286,0.1,1195.5,439.431166396,1781.0,596.0
837.5625,166.552532535,1146.0,596.0,0.00905634,0.1,909.75,162.687391952,1246.0,496.0
929.483870968,240.014632749,1491.0,596.0,0.00838016,0.1,1113.0,352.148406215,1706.0,516.0
1062.03448276,283.069320468,1696.0,496.0,0.0100741,0.1,1086.0,215.696546101,1671.0,921.0
1063.93103448,291.439699924,1606.0,596.0,0.0136979,0.1,1113.5,198.447096225,1596.0,896.0
946.25,266.457782772,1486.0,496.0,0.0130941,0.1,1063.75,194.354540724,1471.0,821.0
909.393939394,242.886298302,1346.0,596.0,0.0103353,0.1,867.45,146.98451449,1021.0,596.0
981.161290323,220.532653829,1521.0,606.0,0.0105968,0.1,1166.85,306.04693676,1838.0,721.0
1034.13333333,208.242764313,1381.0,696.0,0.0124273,0.1,1054.75,133.761681733,1321.0,796.0
1070.82758621,251.112980338,1731.0,656.0,0.0132723,0.1,1294.25,202.523301129,1781.0,956.0
1167.07142857,260.275805441,1706.0,721.0,0.014787,0.1,1234.95,248.711574922,1900.0,821.0
1301.07407407,277.567732932,2141.0,821.0,0.0161847,0.1,1158.0,268.655913763,1831.0,921.0
1259.84615385,278.77240404,1831.0,921.0,0.0154741,0.1,1074.75,170.893790115,1546.0,921.0
1081.89285714,279.150668391,1736.0,666.0,0.0149619,0.1,1053.5,204.618547546,1606.0,756.0
1064.06451613,286.817007581,1606.0,396.0,0.0135251,0.1,1519.8,235.413168706,2156.0,1181.0
1144.24137931,311.682271372,1651.0,596.0,0.0115822,0.1,1093.0,448.785583547,2196.0,596.0
1093.85714286,241.029890601,1526.0,661.0,0.0149878,0.1,781.0,248.243831746,1506.0,656.0
976.666666667,258.449651233,1491.0,596.0,0.0148732,0.1,1301.0,296.395006706,2321.0,921.0
1031.48387097,370.878109789,1956.0,596.0,0.0132636,0.1,938.0,192.655132296,1246.0,721.0
1066.27586207,329.237876121,1931.0,596.0,0.013916,0.1,802.25,157.296495511,1121.0,596.0
965.566666667,223.750707013,1531.0,596.0,0.013634,0.1,1321.25,245.995299752,2021.0,921.0
1142.03448276,316.073374585,1956.0,601.0,0.0153924,0.1,1430.85,282.302900268,2236.0,1081.0
1066.20689655,280.211050917,1631.0,631.0,0.0168146,0.1,1097.5,323.863783094,1896.0,696.0
1078.46428571,279.596071164,1796.0,721.0,0.0161813,0.1,1005.75,228.185642625,1446.0,721.0
1087.07142857,264.525711493,1586.0,676.0,0.014855,0.1,749.75,86.3405321966,1021.0,596.0
1063.75862069,208.796164447,1416.0,656.0,0.0131334,0.1,1191.5,260.686113938,1606.0,596.0
1129.10344828,263.011124037,1611.0,596.0,0.0140316,0.1,1333.7,126.684687315,1611.0,1155.0
1091.65517241,292.053050904,2056.0,596.0,0.0143176,0.1,1103.3,202.077979998,1506.0,681.0
1150.32142857,189.918977757,1506.0,721.0,0.0148034,0.1,1004.75,109.622933276,1121.0,696.0
1015.13333333,260.373799672,2056.0,596.0,0.0146467,0.1,1314.45,251.703888528,2006.0,856.0
1048.06896552,255.628088014,1506.0,721.0,0.0118043,0.1,1387.25,206.439307061,1956.0,1181.0
1173.79310345,254.670088046,1706.0,596.0,0.0116874,0.1,1150.25,200.918360286,1756.0,921.0
1074.16666667,235.412699082,1611.0,596.0,0.0114285,0.1,1134.75,173.110333314,1571.0,921.0
959.709677419,221.220834571,1571.0,596.0,0.0124038,0.1,1056.75,140.546033384,1281.0,821.0
1138.06896552,209.187744586,1716.0,821.0,0.0128907,0.1,1234.25,184.053490866,1731.0,956.0
1057.96666667,235.626467576,1506.0,656.0,0.0146112,0.1,936.0,101.365674664,1221.0,821.0
1110.27586207,208.03263944,1606.0,721.0,0.0147635,0.1,1059.75,139.748658312,1221.0,596.0
1049.5483871,280.153165332,1606.0,596.0,0.0127207,0.1,883.75,126.752465459,1186.0,721.0
1205.34482759,269.505841004,1931.0,821.0,0.0139845,0.1,1565.4,302.818988837,2046.0,1056.0
1064.33333333,322.992087966,1821.0,596.0,0.0157553,0.1,1312.8,273.680580239,1756.0,667.0
1138.64285714,275.391307868,1956.0,656.0,0.0149282,0.1,1456.0,157.51984002,1806.0,1181.0
1226.21428571,284.807247744,1936.0,656.0,0.0135177,0.1,1236.0,254.406171309,1696.0,921.0
1211.0,328.455108989,1941.0,596.0,0.0135994,0.1,1422.5,216.038769669,1831.0,986.0
1158.03448276,269.727893889,1826.0,721.0,0.0132025,0.1,1576.55,195.019095219,2226.0,1281.0
1119.89285714,276.707470508,1511.0,596.0,0.0132279,0.1,1398.75,228.169208045,1956.0,1056.0
1141.0,224.981480719,1686.0,686.0,0.0160762,0.1,1023.5,116.216392992,1281.0,856.0
1099.17241379,237.451420653,1516.0,656.0,0.0158552,0.1,948.5,276.11818122,1731.0,656.0
1014.79310345,322.785973642,1796.0,596.0,0.0171955,0.1,1487.25,255.914414405,2031.0,1056.0
1091.0,240.965798671,1546.0,596.0,0.0180731,0.1,1306.5,285.424683586,1831.0,781.0
1178.32142857,299.667917818,1996.0,596.0,0.0172632,0.1,1370.25,264.996580167,1921.0,846.0
1013.09677419,242.785496038,1581.0,656.0,0.0179789,0.1,1072.3,260.473818262,1606.0,756.0
1211.77777778,247.561789269,1516.0,596.0,0.0174339,0.1,1186.6,239.007196544,1631.0,645.0
1182.57142857,296.89806194,1731.0,656.0,0.0183992,0.1,793.75,323.346389341,1646.0,576.0
1063.75862069,287.50588062,1506.0,596.0,0.0160542,0.1,1323.5,103.712342563,1606.0,1181.0
1206.21428571,290.26187156,2096.0,656.0,0.0164156,0.1,1164.0,267.219385524,1956.0,662.0
1238.40740741,250.635970233,1656.0,656.0,0.0199657,0.1,1189.7,253.584916744,1856.0,667.0
1307.46153846,274.334471707,1731.0,721.0,0.0192504,0.1,1454.4,240.618868753,1931.0,1181.0
1233.81481481,303.298659439,1956.0,721.0,0.0156343,0.1,1000.25,383.814001178,1711.0,596.0
1023.25,230.382232853,1511.0,781.0,0.0120975,0.1,924.0,267.583631786,1571.0,721.0
925.827586207,218.444669703,1511.0,596.0,0.0121626,0.1,924.25,241.517468312,1846.0,796.0
1116.92592593,301.858554799,1746.0,721.0,0.0120486,0.1,1009.75,178.233519575,1406.0,781.0
1139.81481481,312.885144829,1716.0,721.0,0.0138787,0.1,963.75,251.308948309,1611.0,721.0
1306.19230769,261.351814055,1736.0,821.0,0.0179817,0.1,1509.0,173.157442809,1806.0,1081.0
1383.76923077,247.759546535,1846.0,921.0,0.0183214,0.1,1512.25,190.045224881,1931.0,1281.0
1358.69230769,274.465322068,1861.0,821.0,0.0185698,0.1,1391.5,297.929941429,2106.0,896.0
1206.14814815,335.150900641,1956.0,696.0,0.0187943,0.1,872.5,129.152042183,1091.0,661.0
1364.53846154,300.016439392,1948.0,661.0,0.0171745,0.1,1262.25,188.22775433,1506.0,1081.0
1145.44827586,404.825512537,1811.0,596.0,0.0241771,0.1,1287.45,245.076819589,1846.0,896.0
1012.72413793,360.219750607,1736.0,416.0,0.0269949,0.1,1136.5,283.44267498,1721.0,596.0
1305.80769231,345.076582273,1961.0,596.0,0.0185039,0.1,1329.5,252.606908061,1656.0,921.0
