total reward
1546.0,1
1421.0,1
1546.0,1
1671.0,1
1221.0,1
1546.0,1
1546.0,1
1771.0,1
1956.0,1
1446.0,1
1546.0,1
1421.0,1
1121.0,1
1971.0,1
1446.0,1
1121.0,1
1421.0,1
1346.0,1
1221.0,1
1346.0,1
829.0,1
1546.0,1
1121.0,1
1221.0,1
1471.0,1
1421.0,1
1446.0,1
1321.0,1
1096.0,1
1321.0,1
1221.0,1
1336.0,1
1746.0,1
1121.0,1
1671.0,1
896.0,1
1321.0,1
1221.0,1
1771.0,1
1346.0,1
1346.0,1
1046.0,1
996.0,1
1221.0,1
696.0,1
1546.0,1
1546.0,1
1246.0,1
1771.0,1
1446.0,1
1221.0,1
1221.0,1
896.0,1
1121.0,1
1671.0,1
1546.0,1
996.0,1
1521.0,1
1346.0,1
1221.0,1
721.0,1
1546.0,1
1121.0,1
796.0,1
1096.0,1
796.0,1
1246.0,1
1121.0,1
896.0,1
896.0,1
1546.0,1
1221.0,1
1696.0,1
1446.0,1
996.0,1
1096.0,1
896.0,1
1446.0,1
1446.0,1
1146.0,1
1246.0,1
996.0,1
1971.0,1
1546.0,1
1246.0,1
1446.0,1
1021.0,1
1146.0,1
1346.0,1
1406.0,1
1121.0,1
1346.0,1
1121.0,1
996.0,1
1021.0,1
1346.0,1
1666.0,1
1221.0,1
1221.0,1
1096.0,1
