best,average,min,species,neurons,links
1792.0,285.52,-1288.0,1,28,171
1942.0,668.52,-1098.0,1,28,171
2212.0,885.73,-888.0,1,29,172
2212.0,923.61,-662.0,3,29,173
2335.0,1214.4,-818.0,4,29,171
2240.0,961.92,-1098.0,6,30,172
2242.0,1166.59,-1098.0,6,29,171
2342.0,1260.58,-1063.0,6,30,171
2462.0,1450.94,-693.0,8,30,171
2187.0,1303.5,-677.0,7,31,173
2392.0,1386.26,-1028.0,9,30,171
2442.0,1323.83,-1098.0,9,30,171
2542.0,1368.2,-1098.0,8,30,171
2542.0,1458.73,-639.0,9,30,171
2592.0,1421.0,-1098.0,8,30,171
2592.0,1524.94,-508.0,9,30,171
2242.0,1297.04,-1063.0,9,30,171
2342.0,1342.64,-1098.0,9,30,171
2542.0,1538.01,-583.0,9,32,179
2487.0,1460.13,-651.0,9,30,171
2592.0,1353.84,-702.0,9,30,171
2342.0,1451.62,-688.0,10,30,171
2392.0,1391.7,-853.0,10,30,171
2442.0,1439.79,-612.0,10,30,171
2442.0,1302.24,-1098.0,10,30,171
2342.0,1518.56,-537.0,10,30,171
2392.0,1296.66,-1098.0,11,30,171
2352.0,1373.67,-645.0,9,30,173
2452.0,1370.68,-538.0,9,30,171
2652.0,1437.76,-958.0,9,30,173
2297.0,1405.65,-1098.0,9,30,173
2362.0,1415.65,-688.0,10,30,173
2592.0,1443.36,-662.0,11,30,172
2732.0,1394.14,-993.0,9,30,173
2572.0,1429.84,-675.0,9,30,173
2832.0,1657.17,-553.0,9,30,173
2587.0,1595.11,-522.0,8,30,173
2442.0,1418.48,-583.0,8,30,172
2392.0,1494.2,-1098.0,7,32,174
2262.0,1337.67,-709.0,7,35,194
2542.0,1456.69,-603.0,7,30,172
2242.0,1513.87,-518.0,7,30,172
2542.0,1511.55,-731.0,7,30,172
2442.0,1445.26,-673.0,7,30,172
2412.0,1504.6,-825.0,7,35,193
2392.0,1528.12,-418.0,7,30,171
2392.0,1508.55,-958.0,7,30,171
2692.0,1440.92,-843.0,8,30,171
2492.0,1495.17,-634.0,8,37,194
2492.0,1466.62,-278.0,8,30,171
2572.0,1535.64,-608.0,8,30,171
2592.0,1483.61,-1098.0,8,30,171
2542.0,1496.39,-893.0,8,37,193
2492.0,1604.34,-48.0,8,30,171
2407.0,1537.21,-1098.0,9,32,173
2442.0,1544.83,-577.0,9,30,170
2542.0,1469.72,-770.0,9,30,170
2392.0,1455.58,-633.0,9,30,170
2472.0,1504.39,-439.0,9,35,194
2542.0,1412.82,-621.0,9,30,170
2522.0,1476.91,-808.0,9,30,175
2512.0,1584.09,-510.0,8,33,173
2592.0,1625.7,-958.0,8,30,170
2507.0,1451.74,-993.0,8,31,182
2442.0,1441.37,-998.0,8,30,171
2542.0,1644.97,87.0,8,30,171
2392.0,1378.77,-958.0,8,30,171
2392.0,1465.87,-267.0,9,30,171
2542.0,1531.3,-793.0,9,30,171
2492.0,1480.26,-570.0,9,30,171
