loss,accuracy
1.70355999218,0.472016895837
1.47983882558,0.536430834276
1.44820194297,0.54171066551
1.43288552572,0.533262935523
1.41671076936,0.539598733092
1.37816277175,0.56705385434
1.35616747643,0.575501583446
1.33652054395,0.5723336857
1.29406505766,0.593453009567
1.26476239252,0.601900738988
1.24838205741,0.601900738925
1.19072163256,0.633579726015
1.13855147223,0.64097148929
1.07700294923,0.661034846696
1.0336343079,0.685322069379
0.997387340227,0.694825765387
0.943563747431,0.712777191256
0.91089771485,0.723336852906
0.867458742297,0.732840549323
0.854379413561,0.718057021672
0.835763583276,0.736008447667
0.79628019562,0.751847941118
0.772352034968,0.749736008259
0.764231968392,0.746568110387
0.768253562569,0.758183737932
0.736729104894,0.747624075526
0.741314096398,0.76029567079
0.732734537741,0.759239704581
0.728253669258,0.763463568977
0.737780386065,0.762407603083
0.718140320013,0.749736008699
0.720080366608,0.755015839178
0.722106117759,0.74340021176
0.703402423116,0.759239704896
0.704747283094,0.753959873851
0.709581072567,0.766631468045
0.704706893111,0.758183738246
0.708282326884,0.769799366987
0.689597277543,0.743400211634
0.69738379489,0.753959872969
0.708414550882,0.752903907201
0.702567027577,0.757127772352
0.690011600255,0.762407603523
0.694515604152,0.764519534871
0.700051328889,0.764519535186
0.694751191888,0.758183737806
0.689808885739,0.745512143989
0.689040313553,0.766631467478
0.682078222287,0.750791975223
0.690793974347,0.761351636559
0.687863782316,0.760295670759
0.68772415897,0.753959872781
0.690842957154,0.760295670224
0.682771017647,0.756071805828
0.688496058789,0.764519535815
0.688465491331,0.766631467919
0.689431540503,0.750791975097
0.681086748429,0.766631468234
0.682624355604,0.74868004249
0.682820803135,0.770855333196
0.680224299368,0.758183737932
0.679535556116,0.753959872781
0.684580008483,0.747624076155
0.685029495102,0.762407602957
0.678523958485,0.768743400652
0.673813824732,0.764519535186
0.678246390417,0.749736009014
0.684411891348,0.755015839399
0.67960863846,0.766631467919
0.675912575082,0.768743400211
0.674905673692,0.750791975034
0.675836843447,0.751847940929
0.677564133498,0.762407603208
0.677467844365,0.750791974153
0.678330700589,0.783526926824
0.677348113866,0.763463568851
0.676473180684,0.751847941244
