loss,accuracy
1.63122128093,0.462513199955
1.46365692963,0.537486800674
1.44453664176,0.540654698987
1.42739978083,0.54699049621
1.40571514442,0.551214361203
1.3726566573,0.590285111097
1.31429354518,0.587117212816
1.28699690059,0.590285111097
1.22770003406,0.612460401204
1.17958041317,0.625131996028
1.15075504792,0.642027454618
1.07611029264,0.656810981954
1.02952345611,0.683210137527
0.97945353757,0.700105596117
0.924352360187,0.714889123233
0.893147426397,0.724392819682
0.842945523159,0.73178458346
0.809236284357,0.746568109946
0.784662156951,0.730728616936
0.776369389536,0.742344244669
0.776049259724,0.737064414316
0.740414823751,0.746568109506
0.744054763408,0.74340021176
0.716762761317,0.760295670224
0.731658931141,0.75290390676
0.716343794227,0.764519535627
0.717398930817,0.745512143863
0.718048983542,0.755015839619
0.705331730899,0.750791974909
0.710854229164,0.757127771722
0.718326058786,0.764519535186
0.69832470884,0.77085533307
0.709728132143,0.755015839871
0.699227947903,0.770855332315
0.694250704117,0.753959873095
0.708483129708,0.755015839619
0.702943423419,0.734952481898
0.695299003608,0.769799366357
0.697186158728,0.751847941432
0.697208812395,0.758183737806
0.689872644016,0.758183738026
0.690216356623,0.756071805954
0.691459220339,0.767687434443
0.693088104883,0.753959873536
0.687055171858,0.74868004205
0.688690601426,0.767687434569
0.685793544196,0.744456177969
0.684038464409,0.762407602894
0.684806051136,0.760295670035
0.684363039456,0.763463569418
0.683345874423,0.758183738372
0.684705216504,0.758183738687
0.683520887696,0.755015839713
0.687371931333,0.757127772478
0.682667848081,0.753959873851
0.681766042173,0.763463568977
0.678430424163,0.757127772478
0.678507898148,0.769799366672
0.683314539815,0.750791975223
0.679515281474,0.75923970477
0.676161774927,0.757127771722
0.680335584638,0.763463569543
0.677618082373,0.769799366987
0.673701646619,0.764519535815
0.678928342263,0.75607180608
0.680514440932,0.752903906886
0.675644963287,0.75290390676
0.682271032046,0.76029567035
0.677797132019,0.76029567035
0.674418336298,0.768743400778
0.675013953177,0.75501583899
0.674040689451,0.770855332881
0.677125802639,0.768743400211
0.679292341094,0.756071806269
0.674507854166,0.750791975223
0.671109974636,0.760295670224
0.673580368759,0.768743400022
0.673591869182,0.766631467919
0.671946270098,0.750791975034
0.672388955746,0.765575501395
0.673234671386,0.747624075526
0.669604002548,0.766631468045
0.673118662305,0.762407603523
0.672558289458,0.75290390676
0.671175711825,0.766631468359
0.673748393497,0.758183738246
0.671927451017,0.74340021069
0.672879038227,0.764519534871
0.672612972345,0.75395987341
0.670138423458,0.765575502025
0.668658963793,0.769799366106
0.672099250486,0.752903907327
0.672244446079,0.761351637314
0.670317320537,0.767687433499
0.668502151651,0.759239704581
0.671086341804,0.759239704581
0.668725765494,0.75501583899
0.669257240474,0.758183737932
0.667487527023,0.75501584006
0.668575309713,0.75501583943
0.669779188656,0.762407603083
0.670974548666,0.759239704455
0.6683605538,0.747624076155
0.668424977861,0.749736008825
0.670449964096,0.762407603523
0.668091962871,0.759239704896
0.667393644042,0.751847940362
0.669139837766,0.763463569292
