train_mean,train_st_dev,train_max,train_min,train_loss,train_epsilon,test_mean,test_st_dev,test_max,test_min
424.106382979,62.7196511479,563.0,371.0,0.0130668,0.1,428.6,77.4637979962,595.0,371.0
414.333333333,74.3295963186,691.0,371.0,0.0130379,0.1,447.8,106.324785445,723.0,371.0
419.340425532,66.2982547172,595.0,371.0,0.0126859,0.1,431.8,67.8067843213,531.0,371.0
431.52173913,71.9352786192,627.0,371.0,0.0125785,0.1,406.2,54.4,595.0,371.0
435.0,128.532226828,1171.0,371.0,0.0135707,0.1,420.6,65.9502843057,595.0,371.0
411.0,65.156222522,691.0,371.0,0.0124923,0.1,387.0,34.3161769432,499.0,371.0
420.70212766,65.6165245449,595.0,371.0,0.0118105,0.1,403.0,41.7228953933,531.0,371.0
415.666666667,75.2565980865,755.0,371.0,0.0127088,0.1,486.2,189.692804292,1235.0,371.0
406.265306122,59.68993882,659.0,371.0,0.0125105,0.1,403.0,40.4771540502,531.0,371.0
404.306122449,39.8313813733,531.0,371.0,0.0116457,0.1,398.2,43.2592186707,531.0,371.0
406.265306122,51.0057121692,595.0,371.0,0.0118433,0.1,404.6,53.9985184982,531.0,371.0
425.956521739,87.1677434659,755.0,371.0,0.0119869,0.1,415.8,47.8932145507,531.0,371.0
430.130434783,73.991365153,595.0,371.0,0.0122298,0.1,420.6,79.9839983997,691.0,371.0
434.288888889,78.2351504468,659.0,371.0,0.0136564,0.1,435.0,69.3743468438,595.0,371.0
438.555555556,105.857672908,851.0,371.0,0.0142757,0.1,417.4,50.0623611109,531.0,371.0
425.260869565,79.1944318373,755.0,371.0,0.0136198,0.1,438.2,91.0173609813,755.0,371.0
421.382978723,74.8998063207,691.0,371.0,0.0130494,0.1,420.6,62.768144787,595.0,371.0
410.333333333,67.0091204406,659.0,371.0,0.0121948,0.1,422.2,106.805243317,851.0,371.0
415.936170213,57.4179911961,595.0,371.0,0.0124288,0.1,411.0,58.8965194218,595.0,371.0
420.70212766,49.7533982133,563.0,371.0,0.0124046,0.1,407.8,46.6750468666,531.0,371.0
421.382978723,71.9321646138,691.0,371.0,0.0120812,0.1,423.8,40.823522631,499.0,371.0
435.711111111,79.1029209244,627.0,371.0,0.01235,0.1,422.2,92.4129861004,691.0,371.0
440.688888889,76.1121459784,691.0,371.0,0.0128346,0.1,412.6,62.461508147,595.0,371.0
444.454545455,108.2122188,851.0,371.0,0.0135034,0.1,438.2,88.1598548093,691.0,371.0
425.260869565,60.7412311734,595.0,371.0,0.0132935,0.1,420.6,64.3788785239,595.0,371.0
471.571428571,147.069329757,1075.0,371.0,0.0139062,0.1,427.0,88.7242920513,755.0,371.0
484.951219512,111.536049345,851.0,371.0,0.015547,0.1,473.4,126.632697199,915.0,371.0
440.688888889,125.357412974,1011.0,371.0,0.0155244,0.1,463.8,160.606849169,979.0,371.0
481.829268293,122.025967336,915.0,371.0,0.0139667,0.1,406.2,63.1138653546,595.0,371.0
467.0,96.2536332029,755.0,371.0,0.0153879,0.1,420.6,130.95587043,979.0,371.0
424.106382979,75.9202364306,755.0,371.0,0.01337,0.1,412.6,62.461508147,627.0,371.0
440.090909091,93.281055804,851.0,371.0,0.0126045,0.1,391.8,32.4370158923,467.0,371.0
421.382978723,68.2007528477,595.0,371.0,0.0124517,0.1,433.4,87.3283459136,691.0,371.0
492.6,132.17200914,915.0,371.0,0.0130768,0.1,419.0,53.0659966457,531.0,371.0
426.652173913,65.8632368893,627.0,371.0,0.0137583,0.1,503.8,109.117184714,819.0,371.0
436.422222222,94.9166860144,755.0,371.0,0.0137733,0.1,436.6,85.5513880659,691.0,371.0
432.913043478,81.2842104799,691.0,371.0,0.0129241,0.1,417.4,65.1693179341,595.0,371.0
433.608695652,78.9373659965,691.0,371.0,0.013757,0.1,390.2,32.633724887,467.0,371.0
458.813953488,114.672284483,915.0,371.0,0.0145203,0.1,439.8,81.1280469382,659.0,371.0
453.181818182,95.3670594758,755.0,371.0,0.0145149,0.1,411.0,58.0206859663,595.0,371.0
497.4,179.02133951,1043.0,371.0,0.0153841,0.1,499.0,153.799869961,947.0,371.0
437.844444444,88.6867033891,755.0,371.0,0.0147712,0.1,423.8,107.223877938,851.0,371.0
439.977777778,96.3444027986,851.0,371.0,0.0136284,0.1,419.0,62.7885339851,627.0,371.0
477.926829268,148.185840844,915.0,371.0,0.0143262,0.1,419.0,80.6374602775,659.0,371.0
467.0,110.189447252,755.0,371.0,0.0143079,0.1,503.8,253.845937529,1555.0,371.0
430.826086957,74.4835273145,723.0,371.0,0.0137086,0.1,433.4,73.3037516093,595.0,371.0
432.913043478,78.7808810637,691.0,371.0,0.0126256,0.1,441.4,96.3194684371,691.0,371.0
517.526315789,152.873999862,947.0,371.0,0.0142765,0.1,433.4,96.2529999532,691.0,371.0
502.282051282,155.893117349,1235.0,371.0,0.0151751,0.1,545.4,204.768747615,1011.0,371.0
462.534883721,112.890840224,787.0,371.0,0.0149716,0.1,467.0,89.3711362801,659.0,371.0
465.476190476,88.59088368,723.0,371.0,0.0176422,0.1,419.0,57.6888204074,531.0,371.0
443.727272727,74.8490491943,627.0,371.0,0.0152151,0.1,422.2,66.6645332992,627.0,371.0
467.0,148.295714866,1043.0,371.0,0.015522,0.1,430.2,80.4944718599,723.0,371.0
441.545454545,100.171093305,883.0,371.0,0.0166893,0.1,470.2,102.649695567,787.0,371.0
520.894736842,166.293935939,1075.0,371.0,0.0162618,0.1,428.6,71.2673838442,595.0,371.0
468.523809524,143.61045825,1011.0,371.0,0.0154174,0.1,531.0,140.581648874,851.0,371.0
440.688888889,96.6588093869,851.0,371.0,0.0163362,0.1,419.0,63.5987421259,595.0,371.0
477.926829268,169.417998042,1171.0,371.0,0.0158628,0.1,452.6,71.1775245425,595.0,371.0
449.545454545,102.439661741,883.0,371.0,0.0155342,0.1,419.0,56.7943659178,595.0,371.0
448.090909091,109.863927859,755.0,371.0,0.0142613,0.1,478.2,123.220777469,851.0,371.0
457.325581395,120.828866282,1043.0,371.0,0.0141615,0.1,427.0,66.2600935707,595.0,371.0
471.571428571,125.221545168,819.0,371.0,0.0136052,0.1,499.0,110.851251684,755.0,371.0
462.534883721,114.357934378,787.0,371.0,0.0208421,0.1,454.2,87.2843628607,691.0,371.0
434.288888889,79.1029209244,659.0,371.0,0.0164556,0.1,406.2,52.4839022939,531.0,371.0
427.347826087,61.5838831935,595.0,371.0,0.0155424,0.1,483.0,164.263203427,883.0,371.0
448.818181818,125.316920559,1011.0,371.0,0.0166412,0.1,428.6,58.6569688954,595.0,371.0
481.829268293,123.247896621,915.0,371.0,0.0150939,0.1,446.2,109.117184714,819.0,371.0
456.581395349,133.771452539,979.0,371.0,0.0161309,0.1,505.4,126.227730709,915.0,371.0
472.333333333,110.832921589,915.0,371.0,0.0155817,0.1,391.8,40.823522631,531.0,371.0
485.4,138.358375243,915.0,371.0,0.0166793,0.1,539.0,133.050366403,787.0,371.0
461.790697674,99.5152338787,755.0,371.0,0.0144181,0.1,457.4,118.917786727,819.0,371.0
464.714285714,129.211949491,915.0,371.0,0.0132031,0.1,403.0,58.1308867987,531.0,371.0
463.19047619,105.948603464,755.0,371.0,0.0168066,0.1,438.2,75.6581786722,595.0,371.0
448.090909091,88.7749499326,691.0,371.0,0.0140874,0.1,449.4,121.209900586,915.0,371.0
458.069767442,101.738697526,723.0,371.0,0.0150485,0.1,459.0,96.4655378879,691.0,371.0
473.857142857,124.629082333,819.0,371.0,0.0143582,0.1,435.0,68.6323538865,595.0,371.0
416.617021277,70.0912940208,691.0,371.0,0.0128525,0.1,454.2,98.8380493535,755.0,371.0
431.52173913,72.5515526249,627.0,371.0,0.0115422,0.1,425.4,66.4337263745,595.0,371.0
481.048780488,113.972600734,787.0,371.0,0.0114627,0.1,476.6,110.434777131,691.0,371.0
460.302325581,104.790274465,755.0,371.0,0.0129784,0.1,476.6,149.100771292,915.0,371.0
444.454545455,81.7494660937,659.0,371.0,0.0154228,0.1,441.4,110.666345381,851.0,371.0
412.333333333,52.6455653931,595.0,371.0,0.0135632,0.1,435.0,72.2661746601,595.0,371.0
456.581395349,103.224801544,915.0,371.0,0.0151811,0.1,395.0,49.4449188492,531.0,371.0
424.106382979,72.9940930407,691.0,371.0,0.0124213,0.1,411.0,53.4265851426,595.0,371.0
422.063829787,81.024137264,691.0,371.0,0.0118412,0.1,403.0,54.494036371,563.0,371.0
437.844444444,90.2130701434,755.0,371.0,0.0116164,0.1,404.6,52.0676483049,595.0,371.0
460.302325581,146.489389231,1107.0,371.0,0.0120213,0.1,431.8,62.2973514686,595.0,371.0
474.619047619,120.100940161,883.0,371.0,0.0141127,0.1,438.2,88.1598548093,691.0,371.0
407.0,45.0777106783,531.0,371.0,0.0132454,0.1,407.8,75.9115274514,691.0,371.0
415.0,61.1446372683,691.0,371.0,0.0113214,0.1,398.2,51.8706082478,531.0,371.0
441.4,101.775875771,755.0,371.0,0.0129039,0.1,555.0,198.522542801,1043.0,371.0
461.046511628,105.175369273,755.0,371.0,0.0125717,0.1,430.2,95.6125514773,691.0,371.0
428.739130435,73.5847440423,691.0,371.0,0.0123819,0.1,443.0,83.3690590087,627.0,371.0
429.434782609,76.1667655968,659.0,371.0,0.0123469,0.1,388.6,29.4591242232,467.0,371.0
418.659574468,80.8121742976,723.0,371.0,0.0132804,0.1,427.0,70.0171407585,595.0,371.0
413.666666667,53.9958846168,595.0,371.0,0.0124206,0.1,387.0,29.5025422633,467.0,371.0
417.29787234,68.2211406972,755.0,371.0,0.0122637,0.1,423.8,73.8604088805,627.0,371.0
460.302325581,111.826180502,915.0,371.0,0.0110537,0.1,393.4,36.6256740552,499.0,371.0
440.688888889,97.128511027,851.0,371.0,0.0126022,0.1,390.2,29.3284844477,435.0,371.0
409.666666667,66.2788721154,691.0,371.0,0.0124546,0.1,393.4,45.367830012,531.0,371.0
411.666666667,61.8780162003,595.0,371.0,0.0115671,0.1,412.6,54.5879107495,595.0,371.0
445.909090909,78.0692635892,691.0,371.0,0.0110938,0.1,407.8,50.8739619059,531.0,371.0
439.266666667,87.3364884926,723.0,371.0,0.0125052,0.1,435.0,103.196899178,787.0,371.0
414.574468085,69.3666621383,691.0,371.0,0.0120545,0.1,481.4,155.282452325,1043.0,371.0
442.111111111,100.717034248,691.0,371.0,0.0134066,0.1,387.0,27.7128129211,435.0,371.0
432.866666667,96.2130968216,755.0,371.0,0.0127129,0.1,393.4,40.6034481294,531.0,371.0
433.608695652,80.0574462932,723.0,371.0,0.011527,0.1,422.2,62.7069374152,595.0,371.0
425.260869565,72.1334616866,691.0,371.0,0.0118287,0.1,415.8,59.3511583712,595.0,371.0
417.978723404,57.8683352807,627.0,371.0,0.0110649,0.1,443.0,78.3019795407,691.0,371.0
422.744680851,84.1615639986,851.0,371.0,0.0108157,0.1,444.6,104.723636301,819.0,371.0
463.279069767,111.964763058,883.0,371.0,0.0130727,0.1,460.6,114.754694893,787.0,371.0
458.813953488,97.3775332987,691.0,371.0,0.0136703,0.1,507.0,120.106619301,755.0,371.0
419.340425532,71.0568476631,691.0,371.0,0.0120232,0.1,401.4,42.3017730125,531.0,371.0
444.454545455,84.2726782387,755.0,371.0,0.0126879,0.1,433.4,61.9470741843,563.0,371.0
451.0,89.8645445303,659.0,371.0,0.0128736,0.1,419.0,100.431070889,787.0,371.0
420.021276596,72.2664953891,659.0,371.0,0.0125343,0.1,404.6,71.1775245425,691.0,371.0
443.727272727,121.921801249,1107.0,371.0,0.0119152,0.1,420.6,56.7718239975,595.0,371.0
438.555555556,90.8164340379,691.0,371.0,0.0122716,0.1,406.2,54.4,563.0,371.0
415.666666667,67.4849777523,755.0,371.0,0.0111867,0.1,412.6,59.0917930004,595.0,371.0
440.688888889,92.3240241329,755.0,371.0,0.0111429,0.1,767.8,427.340800767,2099.0,371.0
561.171428571,221.034126094,1363.0,371.0,0.0146021,0.1,460.6,78.7746152006,627.0,371.0
531.0,191.277921474,1107.0,371.0,0.0185398,0.1,446.2,98.7732757379,691.0,371.0
445.909090909,105.89999961,819.0,371.0,0.0180748,0.1,423.8,81.7567122627,691.0,371.0
411.666666667,61.5322860149,691.0,371.0,0.0127721,0.1,379.0,19.9198393568,435.0,371.0
411.0,48.2217101867,531.0,371.0,0.0107441,0.1,422.2,86.1031939013,595.0,371.0
422.744680851,60.6989319844,595.0,371.0,0.011033,0.1,491.0,172.585051496,1011.0,371.0
428.043478261,79.4872033786,755.0,371.0,0.0180642,0.1,419.0,87.3430020093,723.0,371.0
429.434782609,86.3057386812,755.0,371.0,0.0137095,0.1,417.4,64.3788785239,563.0,371.0
424.106382979,80.6513995981,755.0,371.0,0.0125028,0.1,438.2,86.990574202,627.0,371.0
524.263157895,210.755243952,1235.0,371.0,0.0119746,0.1,436.6,79.9839983997,595.0,371.0
454.348837209,168.925314958,1427.0,371.0,0.0146717,0.1,558.2,174.179677345,947.0,371.0
428.6,65.6151743967,595.0,371.0,0.014521,0.1,539.0,200.063989763,1171.0,371.0
473.857142857,107.168885727,915.0,371.0,0.019074,0.1,414.2,52.8484626077,531.0,371.0
450.272727273,126.626933017,1075.0,371.0,0.015764,0.1,401.4,53.9985184982,595.0,371.0
480.268292683,105.061892186,787.0,371.0,0.0134168,0.1,518.2,131.706340014,787.0,371.0
510.487179487,170.792852759,1235.0,371.0,0.0150138,0.1,663.8,279.753033942,1427.0,371.0
558.457142857,318.3176619,2100.0,371.0,0.0167036,0.1,921.5,482.011877447,2100.0,435.0
576.205882353,324.542372781,2100.0,371.0,0.0183203,0.1,499.0,103.196899178,851.0,371.0
554.111111111,234.498256068,1427.0,371.0,0.0191424,0.1,537.4,158.585749675,947.0,371.0
503.923076923,208.965140586,1651.0,371.0,0.0160053,0.1,468.6,146.459004503,1011.0,371.0
498.2,158.309064807,1011.0,371.0,0.0167751,0.1,419.0,72.6195565946,595.0,371.0
544.333333333,191.313587831,1043.0,371.0,0.0143218,0.1,518.2,166.4,915.0,371.0
484.951219512,142.767412969,1011.0,371.0,0.0149722,0.1,431.8,89.8852601932,723.0,371.0
510.487179487,193.700121361,1235.0,371.0,0.0152796,0.1,420.6,59.4158228084,595.0,371.0
520.052631579,179.26559939,1139.0,371.0,0.0140044,0.1,468.6,107.795361681,723.0,371.0
605.322580645,302.421665368,1491.0,371.0,0.0142903,0.1,459.0,122.637677734,915.0,371.0
581.424242424,275.390524947,1875.0,371.0,0.0177097,0.1,617.4,270.981622993,1427.0,371.0
474.024390244,135.490524879,851.0,371.0,0.0182318,0.1,510.2,127.709670738,787.0,371.0
482.609756098,123.657449363,819.0,371.0,0.0163132,0.1,438.2,93.7878456944,691.0,371.0
430.130434783,83.8628820562,691.0,371.0,0.0143017,0.1,486.2,119.476190097,851.0,371.0
420.70212766,95.1585272828,915.0,371.0,0.0131759,0.1,433.4,68.9857956394,627.0,371.0
489.4,105.696925215,755.0,371.0,0.0124203,0.1,401.4,47.9733259218,563.0,371.0
452.860465116,108.966728738,819.0,371.0,0.0152105,0.1,452.6,104.417623034,755.0,371.0
461.790697674,124.018107856,915.0,371.0,0.0142898,0.1,412.6,48.6357892914,531.0,371.0
453.181818182,101.971313419,851.0,371.0,0.0135001,0.1,495.8,121.810344388,915.0,371.0
439.266666667,81.1227875918,691.0,371.0,0.0126745,0.1,433.4,73.998918911,627.0,371.0
445.909090909,96.710866688,755.0,371.0,0.0130987,0.1,425.4,62.461508147,595.0,371.0
432.913043478,93.7480031293,819.0,371.0,0.0141109,0.1,463.8,161.560391185,1075.0,371.0
451.0,104.696965312,819.0,371.0,0.013664,0.1,454.2,92.9653698965,691.0,371.0
432.217391304,76.0268582529,691.0,371.0,0.0132685,0.1,428.6,55.0548817091,595.0,371.0
455.093023256,103.063722432,851.0,371.0,0.0126545,0.1,443.0,83.3690590087,627.0,371.0
442.272727273,80.972600202,787.0,371.0,0.0128881,0.1,414.2,47.7593969811,531.0,371.0
437.133333333,78.4997098367,691.0,371.0,0.0145221,0.1,396.6,29.6755791856,435.0,371.0
409.666666667,55.4095860138,595.0,371.0,0.0119711,0.1,428.6,66.817961657,627.0,371.0
411.666666667,71.177399659,691.0,371.0,0.0103561,0.1,447.8,94.0604061229,691.0,371.0
453.181818182,92.3922647115,755.0,371.0,0.0109304,0.1,404.6,52.0676483049,531.0,371.0
419.340425532,60.454053802,563.0,371.0,0.0119663,0.1,390.2,39.7109556672,531.0,371.0
420.70212766,69.799687524,627.0,371.0,0.0114871,0.1,427.0,76.3151361134,691.0,371.0
424.106382979,64.4331202142,595.0,371.0,0.011145,0.1,390.2,34.1666504065,499.0,371.0
411.666666667,56.8467726046,595.0,371.0,0.0119238,0.1,396.6,62.870024654,627.0,371.0
423.425531915,82.5600348118,755.0,371.0,0.0126452,0.1,403.0,41.7228953933,531.0,371.0
417.29787234,54.3573342127,563.0,371.0,0.0108708,0.1,439.8,108.646951177,723.0,371.0
430.130434783,81.7117437932,755.0,371.0,0.0108844,0.1,422.2,57.6,595.0,371.0
415.666666667,66.8497486075,691.0,371.0,0.0113503,0.1,451.0,96.2662973215,755.0,371.0
428.739130435,66.2624671723,691.0,371.0,0.0115447,0.1,422.2,59.3511583712,531.0,371.0
453.181818182,110.092372935,851.0,371.0,0.0126108,0.1,483.0,97.3242004848,691.0,371.0
510.487179487,123.295532349,787.0,371.0,0.013401,0.1,447.8,121.6,915.0,371.0
467.761904762,100.343175326,755.0,371.0,0.0134799,0.1,494.2,132.81927571,787.0,371.0
434.288888889,69.2886465679,659.0,371.0,0.0273521,0.1,468.6,117.346665909,851.0,371.0
