best,average,min,species,neurons,links
705.0,54.85,-195.0,1,22,57
865.0,117.65,-185.0,1,22,57
990.0,188.6,-180.0,1,22,57
1255.0,215.75,-185.0,2,22,57
1020.0,287.4,-105.0,2,24,60
1320.0,327.65,-175.0,3,23,59
1070.0,307.55,-140.0,3,24,60
1425.0,327.95,-130.0,3,22,57
1510.0,396.85,-140.0,2,25,63
1445.0,434.55,-165.0,4,22,57
1405.0,463.95,-80.0,5,22,57
1515.0,396.25,-110.0,7,22,57
1345.0,426.25,-145.0,6,22,57
1640.0,421.45,-100.0,5,23,58
1410.0,414.7,-175.0,6,23,58
1245.0,390.0,-170.0,6,26,64
1985.0,450.85,-110.0,6,23,57
1380.0,432.35,-130.0,6,23,57
1215.0,426.2,-125.0,6,23,57
1415.0,516.25,-120.0,6,23,57
1615.0,513.2,-120.0,6,23,57
1400.0,469.55,-50.0,7,23,57
2145.0,521.5,-200.0,7,23,57
1525.0,492.05,-150.0,8,23,57
1595.0,525.25,-235.0,9,26,66
1560.0,443.4,-85.0,8,23,57
2005.0,582.55,-65.0,9,23,57
1740.0,456.4,-125.0,9,23,57
1430.0,461.4,-160.0,9,25,64
1750.0,468.4,-120.0,9,25,64
1680.0,420.6,-155.0,8,23,57
1690.0,441.4,-145.0,8,23,57
1510.0,510.1,-105.0,9,23,57
1950.0,580.85,-160.0,7,23,59
1595.0,572.25,-155.0,8,23,60
1780.0,599.65,-75.0,8,23,59
1795.0,646.65,-175.0,8,23,59
2350.0,755.7,-145.0,8,23,60
1825.0,700.15,-75.0,9,25,63
2160.0,601.4,-155.0,9,27,65
1365.0,517.9,-165.0,9,23,60
1830.0,631.0,-185.0,9,23,60
1595.0,631.5,-165.0,9,27,65
2045.0,638.1,-165.0,10,23,60
1730.0,618.2,-170.0,9,30,78
2375.0,629.75,-105.0,9,25,64
1980.0,570.1,-180.0,9,23,60
2240.0,614.8,-270.0,8,27,65
2120.0,651.8,-205.0,8,25,64
2020.0,710.75,-180.0,8,25,64
2025.0,692.6,-255.0,9,23,60
1880.0,703.95,-165.0,8,23,60
1615.0,648.0,-165.0,8,25,64
1920.0,674.45,-145.0,8,25,64
2070.0,685.1,-105.0,7,27,67
1715.0,629.6,-190.0,7,27,68
1500.0,701.4,-35.0,7,23,61
1805.0,718.7,-180.0,7,25,64
1650.0,695.0,-110.0,7,23,61
1740.0,662.35,-65.0,7,27,68
2015.0,754.1,-20.0,7,27,68
1620.0,726.3,-60.0,7,25,65
2070.0,768.1,-50.0,7,25,66
1875.0,753.4,-25.0,7,23,61
2160.0,766.45,-200.0,7,27,68
2100.0,735.8,0.0,8,23,61
1680.0,670.0,-265.0,8,27,68
2570.0,824.2,-40.0,8,27,68
2635.0,866.5,-145.0,8,27,68
2805.0,991.9,25.0,8,27,68
2720.0,960.6,-25.0,8,27,68
2540.0,937.55,-90.0,8,27,69
2660.0,1002.85,-165.0,8,27,69
2060.0,1001.6,-40.0,7,27,69
2260.0,1052.6,35.0,7,27,68
2575.0,955.5,-120.0,7,27,69
2250.0,998.75,15.0,7,23,61
2370.0,995.85,95.0,8,27,68
2005.0,883.3,-40.0,7,27,68
2550.0,1032.75,-50.0,7,27,68
2665.0,1104.8,-55.0,7,27,69
2985.0,992.55,-190.0,7,27,69
2290.0,1018.1,0.0,7,27,69
2505.0,1069.7,0.0,7,27,69
2025.0,1041.0,-50.0,8,23,62
2980.0,1007.3,-130.0,8,27,69
2430.0,1045.2,-35.0,9,27,70
2470.0,1016.85,-165.0,8,27,70
2775.0,1027.4,-100.0,9,27,70
2875.0,1085.45,-110.0,9,27,71
2555.0,1114.8,60.0,8,27,71
