total reward
1371.0,1
1596.0,1
851.0,1
1246.0,1
1796.0,1
1157.0,1
1481.0,1
1196.0,1
1320.0,1
1496.0,1
1271.0,1
1181.0,1
777.0,1
1011.0,1
1721.0,1
1371.0,1
1181.0,1
1171.0,1
2156.0,1
1821.0,1
1396.0,1
1481.0,1
1921.0,1
1171.0,1
1271.0,1
1596.0,1
1796.0,1
1271.0,1
776.0,1
1696.0,1
1621.0,1
1281.0,1
1571.0,1
970.0,1
1596.0,1
1596.0,1
1406.0,1
1371.0,1
841.0,1
1921.0,1
1446.0,1
1596.0,1
1521.0,1
1296.0,1
1696.0,1
2021.0,1
1381.0,1
1806.0,1
1606.0,1
1381.0,1
1271.0,1
1281.0,1
1721.0,1
1096.0,1
1696.0,1
1821.0,1
1781.0,1
1696.0,1
1706.0,1
1171.0,1
1596.0,1
1396.0,1
1181.0,1
1671.0,1
1496.0,1
1171.0,1
1481.0,1
1396.0,1
1506.0,1
1121.0,1
2221.0,1
1171.0,1
1181.0,1
1071.0,1
1596.0,1
1646.0,1
1396.0,1
1596.0,1
1396.0,1
1346.0,1
1831.0,1
1496.0,1
1706.0,1
1096.0,1
1271.0,1
1606.0,1
1381.0,1
1271.0,1
1496.0,1
1471.0,1
1506.0,1
1376.0,1
1831.0,1
1481.0,1
1336.0,1
1396.0,1
1171.0,1
1271.0,1
1396.0,1
1271.0,1
