best,average,worse
1.30776612491,0.523935315317,-0.0
1.35715393611,0.609105045278,-0.0
1.55855752925,0.643207638106,-0.0
1.67203677563,0.685979210765,-0.0
1.55855752925,0.723864185173,-0.0
1.53375125519,0.697073680815,-0.0
1.53375125519,0.811682085602,0.0678872387735
1.72471980176,0.748717642002,-0.0
1.72471980176,0.75492187234,-0.0
1.72471980176,0.776678088912,-0.0
1.79460057024,0.785869778463,-0.0
1.79460057024,0.837504190699,-0.0
1.79460057024,0.951167213428,-0.0
1.79460057024,0.910007081118,-0.0
1.79460057024,0.973991317654,-0.0
1.80866971332,0.935040161369,-0.0
1.83087683083,0.904722321348,-0.0
1.85171242319,1.03333710645,-0.0
1.85171242319,1.0069739868,-0.0
1.86108715659,1.09231659064,-0.0
1.89437025658,1.14511290324,-0.0
1.92897190539,1.12002798331,-0.0
1.8516128483,1.19711087544,0.0678872387735
1.88963682036,1.27861165798,-0.0
1.94541742336,1.29973508828,0.0678872387735
1.94541742336,1.37691226611,0.161453286293
1.94541742336,1.40715039305,0.426520186892
1.94541742336,1.43029930641,0.656562660629
1.97679245014,1.42838529432,0.366009342172
1.97679245014,1.4434762239,0.532545068294
1.955388149,1.50751141623,0.861552844138
1.9718531028,1.48250719512,0.573166828193
1.9718531028,1.49021178262,0.756951456854
1.97808703498,1.48995724375,0.589300847295
1.97808703498,1.52914079849,0.906212362676
1.97808703498,1.51863201993,0.613368640453
1.97873660971,1.53888140383,0.957705562444
1.97808703498,1.55180040489,0.762149012075
1.95656725702,1.55063252761,0.968116446531
1.93274939495,1.5258135344,0.737685666014
1.93274939495,1.54518255144,0.918315998528
1.97852365255,1.52710012497,0.720951323192
1.93274939495,1.51694249744,0.384800732892
1.93274939495,1.50844103495,0.754654164274
1.96652022494,1.53793062759,0.708392506876
1.93274939495,1.59422688674,1.06443203594
1.96348205503,1.58489411484,0.826211275333
1.99386276295,1.56588692357,0.334653970843
1.99386276295,1.52161105572,0.742052183004
1.99386276295,1.58289522501,0.759185623032
1.99386276295,1.58930143392,0.664981572672
1.99386276295,1.6133676788,0.394911318829
1.99386276295,1.596421275,0.924887464425
1.99386276295,1.63513184159,0.722801552369
1.99386276295,1.65114513644,0.624168939351
1.99386276295,1.62103424207,0.579059677734
1.99386276295,1.61394567569,0.672277384232
1.99386276295,1.59569144042,1.04151932691
1.99386276295,1.57341388489,0.73287054139
1.99386276295,1.57814954968,0.560828181745
1.99386276295,1.55997183933,0.327855401791
1.99386276295,1.54409040613,0.366009342172
1.99386276295,1.58224631286,0.895913839864
1.99386276295,1.52775517524,0.734335710137
1.99386276295,1.53369869061,0.414987949328
1.99386276295,1.53104902759,0.977898152614
1.97629995102,1.54158994553,0.939535306014
1.97629995102,1.54173763253,0.67896408894
1.97629995102,1.53317369082,0.664981572672
1.97629995102,1.54211557023,0.653566757735
1.97629995102,1.55055005864,0.802039851221
1.99696793903,1.52207892354,0.62123539551
2.01137161046,1.52444621082,0.638158599755
2.01137161046,1.53942376548,0.811129140206
2.01137161046,1.56218092426,0.883726909468
2.0331695462,1.55211991152,0.908717979972
2.0331695462,1.54049180597,0.907419298735
1.97912941206,1.52284362233,0.622385897545
1.97912941206,1.53637101757,0.694683682394
