best,average,worse
0.768702596102,0.430042854129,0.246930509353
0.910051968005,0.448335270197,0.226551446378
0.910051968005,0.463719062394,0.251740299736
0.910051968005,0.494074623408,0.212525944564
0.856076514317,0.503236596102,0.23542411177
0.85446897493,0.532241105874,0.208392403913
0.934192636278,0.549874506337,0.229882125315
0.976206931635,0.554442200637,0.263176164741
0.934192636278,0.564368872801,0.312279819449
0.98895670201,0.581134593068,0.227591196668
0.994338697004,0.5854265967,0.252106773384
0.994338697004,0.622914192374,0.296538496881
1.08677454236,0.629173158741,0.336408671333
1.10127196909,0.660461367946,0.297463040547
1.10127196909,0.653360776741,0.285305911924
1.04431480589,0.643515120856,0.28036757636
1.12412587657,0.697105267933,0.362223423372
1.12412587657,0.713758077716,0.327487719277
1.12412587657,0.703968009502,0.321795520854
1.16753515521,0.762426219294,0.386027679826
1.16753515521,0.782505776674,0.34617303614
1.234601252,0.873269764062,0.44344922168
1.30103898159,0.911697634708,0.34808221325
1.28508083723,0.894992708979,0.36476043564
1.33306509455,0.958318652556,0.333839724083
1.35651337098,1.01376547727,0.32795256253
1.44369725738,1.01021962222,0.567753045861
1.42286272773,1.04175108791,0.550865157657
1.46953185145,1.09757722422,0.558046616972
1.50344477705,1.11753680014,0.48280694138
1.53296461427,1.16655301627,0.674746681874
1.53296461427,1.15975817724,0.354950530312
1.54155083984,1.18381599814,0.361742809342
1.56918579489,1.22543152677,0.837884656076
1.54155083984,1.2347242178,0.879080277399
1.54155083984,1.24834283667,0.666325109785
1.56308773961,1.24642161074,0.693019841906
1.56308773961,1.23560434316,0.638903314224
1.57879060587,1.25154796215,0.675758524164
1.63018870131,1.29845350638,0.850993398492
1.63018870131,1.30900862611,0.959394615845
1.59724554855,1.30436198544,0.956299352399
1.60773906192,1.30525346673,0.918519031725
1.60407225113,1.31794507673,0.885306337252
1.64953041215,1.34225707446,0.898309684032
1.73334406972,1.35975913225,0.688079047209
1.64953041215,1.36751443509,0.555306489998
1.68787239013,1.35316047678,0.593561021674
1.68787239013,1.36790077069,0.929574994925
