best,average,min,species,neurons,links
1604.0,210.01,-599.0,1,28,171
1818.0,438.09,-482.0,1,28,171
1339.0,452.38,-466.0,1,28,171
1993.0,717.31,-466.0,1,28,171
1880.0,832.87,40.0,1,28,171
1815.0,752.07,-466.0,2,29,172
1736.0,790.6,-622.0,2,29,173
2026.0,941.76,144.0,2,29,172
2300.0,1026.44,278.0,2,30,174
2048.0,1094.04,278.0,4,30,175
2268.0,886.9,-82.0,4,30,174
2250.0,937.87,-267.0,5,29,174
1903.0,971.39,-466.0,6,30,175
2106.0,997.88,24.0,6,29,174
2268.0,982.96,-7.0,6,29,174
1929.0,920.14,-466.0,7,31,175
1768.0,919.29,-466.0,7,30,175
2250.0,1026.68,-138.0,7,30,175
2350.0,956.09,-382.0,7,29,175
2268.0,1098.07,278.0,7,30,175
2350.0,1054.42,-619.0,9,29,176
1993.0,991.4,-466.0,8,29,176
2218.0,1016.54,-243.0,9,32,185
2325.0,963.5,41.0,10,30,175
1943.0,879.92,-366.0,10,30,175
2056.0,977.7,-466.0,10,32,178
2029.0,1001.14,-564.0,10,30,175
1913.0,958.84,-466.0,10,30,175
2058.0,1011.91,30.0,11,32,185
1893.0,941.53,-194.0,11,30,175
2350.0,1020.02,165.0,11,30,175
1977.0,948.41,-291.0,11,31,174
1929.0,898.92,-116.0,10,32,185
2250.0,997.25,-82.0,10,32,185
2088.0,983.51,-466.0,9,32,182
2252.0,1082.83,30.0,9,30,175
2352.0,1034.47,-82.0,9,30,176
2034.0,1076.42,284.0,9,32,182
2400.0,1049.61,-314.0,9,32,182
2252.0,1056.17,7.0,9,31,172
2204.0,1073.71,302.0,9,32,185
2079.0,996.51,-72.0,8,32,182
2250.0,1121.39,-466.0,8,31,173
2189.0,1045.43,-477.0,7,32,182
2425.0,1055.03,113.0,7,34,181
2350.0,1024.15,-466.0,7,31,183
2043.0,1065.7,-82.0,7,32,182
2120.0,1084.82,157.0,8,34,181
1985.0,917.61,-466.0,8,31,173
2300.0,990.75,-391.0,8,32,182
2418.0,1041.46,-82.0,8,31,174
2124.0,1100.11,233.0,8,36,196
1961.0,1076.75,267.0,8,31,175
2029.0,1053.39,180.0,8,32,182
1993.0,967.99,-153.0,8,36,196
2171.0,1009.79,-302.0,8,31,175
1929.0,1075.43,-466.0,8,32,185
2168.0,1080.96,18.0,8,34,181
2318.0,1062.26,204.0,8,34,181
1943.0,1032.11,278.0,8,34,181
2325.0,1123.37,285.0,8,37,197
2028.0,1142.88,-176.0,8,37,197
2104.0,1083.81,-466.0,8,37,197
2229.0,1046.26,-153.0,8,31,183
2300.0,1049.92,-466.0,8,32,188
2318.0,1038.32,278.0,8,31,178
2107.0,1091.83,30.0,8,32,188
1893.0,1043.63,-466.0,8,31,176
1883.0,1097.41,51.0,8,31,179
2434.0,1094.82,-55.0,8,32,188
2056.0,1121.95,-151.0,8,31,176
2300.0,1066.25,-466.0,8,32,186
2040.0,1093.03,-425.0,8,34,181
1893.0,1028.17,302.0,8,31,183
1993.0,983.59,-463.0,8,31,185
1993.0,948.7,-311.0,8,31,185
2154.0,1069.86,-496.0,8,31,185
1929.0,956.17,-622.0,8,31,176
1893.0,991.7,-17.0,8,38,200
1736.0,1012.14,60.0,8,32,177
